day	Anno	celltype	UMAP_1	UMAP_2	marker:Tbx5	marker:Hcn4	marker:Gata4	up:Nkx2-5	up:Mef2c	up:Casz1	up:Arid3b	up:Gata5	up:Fos	up:Tbx20	up:Srf	up:Atf3	up:Irx2	up:Tsc22d1	up:Zbtb20	up:Irx4	up:Hoxb8	up:Mafg	up:Bbx	up:Prox1	down:Mycn	down:Id3	down:Hmgb1	down:Cnbp	down:Litaf	down:E2f5	down:Trp53	down:Lyar	down:Tgif1	down:Tfap4	down:Terf1	down:Tcf3	down:Hmgb3	down:Foxc2	down:Tcf15
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.81	-2.4	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	2.9	4.1	5.8	5.5	0	0	3.6	3.6	2.3	2.3	0	3.3	2.3	0	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.15	-0.92	0	0	2.4	0	0	0	2.4	0	0	0	0	0	0	3	0	0	0	0	2.4	0	3.4	3.4	5.8	5.4	3	0	3	4.2	0	0	2.4	3.9	3.9	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.15	-1.42	0	0	0	0	0	0	2.4	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	4.1	6.1	4.8	2.4	0	2.4	3.9	0	3.1	2.4	0	3.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.92	-1.26	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	4.5	6.1	5.6	0	0	4	3.6	0	0	0	3.6	4.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.08	-1.27	0	0	0	0	2.8	0	2.8	3.5	2.2	0	0	0	2.2	2.8	0	0	0	2.2	3.2	0	2.8	5	5.9	5.1	0	2.8	2.2	3.9	0	0	0	2.8	3.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.04	1.83	0	0	0	0	0	0	2.9	0	0	0	0	0	0	2.9	0	0	0	0	3.3	0	3.8	3.8	5.9	5.3	2.9	2.9	3.6	3.3	3.6	2.3	2.3	0	3.6	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.29	1.03	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	4.5	3.9	0	3.5	3.5	3.5	0	0	2.8	3.5	3.5	0	4.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.3	-0.92	0	0	0	0	0	0	0	2	2.7	0	0	0	2	2.7	0	0	0	2	0	0	3.7	4.3	5.7	4.8	2	2	2.7	4.5	2	0	0	3	4.2	0	2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.85	-0.65	0	0	0	0	2.8	0	0	2.5	1.5	1.5	0	0	0	2.1	0	0	0	1.5	0	0	3	5.1	5.8	5.2	2.1	2.5	3	4	2.1	0	0	3	3.6	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.52	-1.89	0	0	0	0	0	0	2.2	0	2.2	0	0	0	0	3.5	0	0	0	0	2.2	0	3.9	3.7	5.7	5.1	2.8	2.2	3.5	4	0	2.8	0	0	4.3	0	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.84	3.3	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	4.7	6	4	0	0	3.7	4.6	2.9	1.9	2.5	2.5	3.9	0	3.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.94	3.08	0	0	2.2	0	0	0	2.2	0	2.8	0	0	0	0	3.5	0	0	0	0	0	0	4	4.7	5.8	4.9	2.8	2.2	3.7	4.7	0	0	2.2	2.2	4.4	2.2	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.88	-1.1	0	0	0	0	0	0	2.2	0	0	0	0	0	0	3.8	0	0	0	0	0	0	2.2	3.8	6	4.9	2.2	2.2	0	4.5	0	0	3.2	2.2	4	0	3.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.28	2.98	0	0	0	0	0	0	2.8	0	2.8	0	0	0	2.8	0	0	0	0	2.8	0	0	0	2.8	5.9	5.1	0	2.8	0	4.1	2.8	0	0	4.1	0	2.8	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.39	-1.65	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	2.6	3.3	4.5	5.9	5.2	0	0	2.6	3.3	0	2.6	0	2.6	3.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.27	1.02	0	0	0	0	0	0	1.9	0	0	0	1.4	0	0	1.4	0	0	0	0	1.9	0	1.9	4.8	5.8	5.2	1.9	2.3	3.7	4.4	1.9	1.4	2.3	2.3	3.7	1.9	2.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.99	-0.03	0	0	2.6	0	3.2	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	2.6	4.1	5.8	4.8	0	3.2	3.6	4.1	0	0	0	2.6	4.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.83	3.81	0	0	0	0	1.9	0	1.9	0	0	0	0	0	0	3.2	0	0	0	0	2.6	0	3.2	4.3	5.9	4.8	2.6	3.4	2.6	3.6	0	1.9	0	0	4.5	2.6	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.55	4.59	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	1.9	0	0	3.6	4	5.9	5	0	2.9	3.2	4.4	1.9	2.5	1.9	3.4	3.9	1.9	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.83	-2.01	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4.7	5.7	5	0	2.8	3.8	4	1.6	0	1.6	2.2	4.1	2.2	2.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.86	-1.61	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	0	0	3.3	4.5	5.8	5.2	2.3	3	2.3	4	0	2.3	0	3.3	3.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.11	-2.44	0	0	2.2	0	0	0	0	0	2.9	0	0	0	0	3.3	0	0	0	0	2.2	0	3.3	4.3	6.2	4.7	3.3	2.9	3.9	4.3	0	0	2.2	2.9	4.5	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.86	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	2.3	0	0	0	2.3	5.7	5.3	0	2.9	0	3.6	2.3	2.3	0	2.3	3.8	3.6	4.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.69	-1.84	0	0	2.3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2.3	0	3	4.9	5.6	5.6	0	3.6	4.2	4.3	3	2.3	2.3	0	4.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.77	-0.77	1.7	0	2.3	1.2	2.7	0	1.7	2.1	0	0	1.2	0	0	3	0	0	0	1.2	1.7	0	3.5	5	5.6	5.3	2.7	2.1	2.7	4.3	1.7	1.2	1.7	3	3.8	1.2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.09	-0.87	0	0	1.9	0	2.9	0	1.9	1.9	0	0	0	0	0	2.6	0	0	0	0	0	0	3.4	5	5.9	5.3	1.9	2.6	1.9	4.1	1.9	2.6	2.9	2.6	4.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.35	4.06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	2.3	0	2.3	4.2	5.2	6.1	4.9	3	0	3.4	4	2.3	0	2.3	3.4	4.3	0	3.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.96	-1.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	5.6	5.2	0	3	2.3	4	0	0	0	2.3	4	2.3	3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.02	3.71	0	0	0	0	2.2	0	2.2	0	2.8	0	0	0	0	2.8	0	0	0	0	2.8	0	3.7	5.2	6	5.1	2.8	2.8	2.8	4.3	2.2	0	2.8	2.8	4.4	2.2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.02	0.33	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	3.1	4.3	5.9	5.2	2.7	2.7	3.1	4	3.1	2.1	0	3.4	3.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.37	-1.78	1.6	0	1.6	1.6	2.9	0	1.6	0	1.6	1.6	1.6	0	0	3.4	0	0	0	2.2	2.9	0	3.1	4.9	5.7	5.2	2.6	2.9	3.1	4.3	1.6	1.6	2.2	3.2	4.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	2.98	1.86	0	0	0	0	0	0	0	0	3	0	0	0	0	3.3	0	0	0	3	0	2	4.1	4.1	5.8	4.9	2.6	3	3.3	4.5	3.3	2	0	0	4.4	2	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.77	-0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	3.1	5.8	5	0	2.8	2.8	4	2.8	0	0	0	4	0	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.72	-2.64	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	1.5	4.9	6.1	4.8	2.1	2.7	3.1	4.2	3.3	0	2.5	2.5	4	1.5	2.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.79	-0.15	0	0	0	0	1.9	0	0	0	1.9	1.9	1.9	0	0	2.6	0	0	0	0	0	0	3.9	4.6	5.8	4.7	2.6	3.2	2.6	4.2	2.6	0	1.9	0	4.3	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.11	5.94	0	0	0	0	2.3	0	0	0	0	0	0	0	0	3.3	0	0	0	0	2.3	0	2.3	2.9	5.9	4.6	2.3	0	2.9	3.6	0	0	2.3	2.9	4.2	2.9	3.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.49	-0.94	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0	3.3	0	0	0	0	0	0	2.3	5.2	5.5	5.4	2.3	2.3	4	3.3	0	2.3	0	3.8	4	0	2.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-7.18	-1.62	0	0	0	0	0	0	1.4	0	1.4	0	0	0	2	2.6	0	0	0	1.4	2	0	1.4	4.3	5.6	5	2.4	1.4	3.2	4.4	2.8	1.4	1.4	2.4	4	0	1.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.05	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	4.5	5.9	5.4	0	2.1	3.4	3.9	2.1	0	0	3.1	4.3	3.1	2.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.44	-3.14	1.5	0	1.8	0	2	0	1.8	1	1.5	0	1	0	0	1.8	0	0	0	0	1.5	0	2.5	5	5.8	5	1	2.4	3	3.9	2.2	1	1.8	2.7	3.9	2.2	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.11	-0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	2.7	4.7	6	5.1	2.1	0	3.3	3.7	2.1	0	0	2.7	3.3	0	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.67	-0.71	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	3.9	0	0	0	0	2.2	0	2.9	4.8	5.8	5.3	2.9	0	0	3.5	0	0	0	2.2	3.5	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.65	-1.67	0	0	0	0	0	0	3.1	0	3.7	0	0	0	0	3.9	0	0	0	0	0	0	2.4	4.4	5.9	4.7	0	2.4	3.4	3.7	3.4	0	0	3.4	3.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.81	-1.2	0	0	0	3.1	2.1	0	0	2.1	0	0	0	0	0	2.1	0	0	0	0	2.1	0	3.6	5	5.9	5.3	0	2.7	3.1	4	0	2.7	2.1	2.1	4.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.08	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	3.7	4.3	5.5	4.8	2.2	0	2.9	3.9	0	0	2.2	3.2	3.7	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.74	-0.95	0	0	1.5	0	0	0	0	1.5	0	0	0	0	0	2.7	0	0	0	1.5	0	0	3.4	4.8	5.5	5.2	2.4	3.2	4	4.2	2	0	1.5	2.9	4.1	0	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.2	3.98	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.8	0	0	0	2.2	0	0	3.7	4.1	6	4.7	3.4	3.4	3.7	4.3	0	0	0	2.8	3.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-7.11	-1.98	0	0	0	0	0	1.4	0	0	0	0	0	0	0	2.6	0	0	0	2.3	0	0	3.3	4.3	5.7	5	1.4	2.8	3.5	4.3	2.3	2	1.4	1.4	4.2	1.4	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.9	-2.88	0	0	0	3	2.6	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	2.6	4.4	6	5.4	0	2	3.5	4.2	0	0	0	2	4	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.86	1.85	0	0	3	0	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	4.3	6.3	4.1	0	0	0	4.3	3	3	0	3	3.7	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.7	-1.9	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.8	5.3	5.6	5.1	3.2	2.2	2.2	3.2	2.2	0	0	2.2	4	2.2	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.61	-2.67	0	0	0	0	0	0	2.4	0	0	0	0	0	0	2.4	0	0	0	0	2.4	0	3.1	5.3	6	4.8	2.4	3.1	2.4	4.4	2.4	0	3.1	3.4	3.1	0	2.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.31	6.08	0	0	0	0	0	0	0	0	0	0	1.8	0	0	2.7	0	0	0	0	3	0	3.6	3.4	6.1	4.7	1.8	2.4	3.2	4.3	3	2.4	2.4	3.4	4.6	3.2	4.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.79	1.35	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	4.5	6.1	4.8	0	2.6	3.5	4.4	2	0	3	3	3.9	0	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.63	1.56	0	0	0	0	0	0	2.1	0	2.7	0	2.1	0	0	3.1	0	0	0	0	0	0	3.4	4.5	5.9	5	2.1	2.1	2.1	3.9	2.1	2.1	2.1	3.1	4.1	2.7	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.48	-3.58	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	0	0	2.2	0	0	2.2	5.2	5.7	5.1	2.2	0	3.7	3.7	3.2	0	0	3.7	4.3	2.8	3.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.95	0.54	0	0	0	0	0	0	1.8	0	0	0	1.8	0	0	3.3	1.8	0	0	0	0	0	2.4	4.3	5.9	5.3	1.8	2.8	3.3	4.4	1.8	0	2.8	2.4	4.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.33	-3.22	0	0	0	0	0	0	2.2	0	3.7	0	0	0	0	2.9	0	0	0	0	2.2	0	2.9	5.4	6.1	4.6	0	2.9	2.9	4.1	2.2	2.9	2.9	2.2	4.4	2.2	2.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.65	-2.27	0	0	0	2.4	2.4	0	0	0	3.7	0	2.4	0	0	4.3	0	0	0	0	0	0	3.9	5.7	5.7	5.3	0	2.4	3.4	3.7	0	2.4	0	2.4	3.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.02	-2.83	0	0	2.3	4	0	0	3.3	2.3	3.8	2.9	0	0	0	2.9	0	2.3	0	0	2.3	0	0	5	6	4.9	2.3	2.3	3.8	2.9	0	0	0	0	4.6	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.7	-2.2	2.3	0	2.7	1.7	3.8	0	1.7	3.2	0	2.7	1.7	0	0	3	0	0	0	1.7	0	0	3.9	4.9	5.9	4.9	2.3	1.7	2.3	4	1.7	1.7	2.3	2.3	3.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.16	-2.01	0	0	0	0	4	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	3.7	4.7	6.2	5.3	0	0	3	4	0	0	3	3	3.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.04	-0.42	0	0	0	3.3	0	0	0	0	0	0	0	0	0	3	0	0	0	2.3	2.3	0	3	4.7	5.6	5.1	2.3	2.3	3.6	4.4	0	0	0	2.3	3.6	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1	-0.45	0	0	0	4.5	3.8	0	2.7	3.6	2.1	0	0	0	0	3.1	0	0	0	0	2.1	0	2.1	4.9	5.9	5.1	2.1	2.1	3.4	4.1	0	0	2.7	3.4	4.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.38	2.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	5.4	6	5.1	0	2.8	3.5	3.5	2.8	0	2.8	2.8	3.9	0	3.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.44	-1.75	0	0	2.1	2.1	2.1	0	2.1	0	3.9	0	0	0	0	2.1	0	0	0	0	0	0	3.6	4.7	5.9	4.8	2.1	2.1	3.6	4.4	0	0	2.7	3.8	3.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.35	-3.82	0	0	2.4	0	2.8	0	0	0	1.8	1.8	0	0	0	3	0	0	0	0	0	0	2.4	5	5.9	5.3	1.8	2.8	3.8	4.5	0	0	2.8	3.2	4.4	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.86	0.8	0	0	0	0	2.1	0	0	0	3.4	0	0	0	0	2.7	0	0	0	0	2.1	0	2.7	4.2	5.8	5.1	2.1	3.1	3.9	4.7	2.7	0	0	2.1	3.8	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.85	3.45	0	0	0	0	1.7	0	1.7	0	0	0	0	0	0	2.3	0	0	0	0	1.7	0	3.6	5	5.7	5.3	2.9	2.3	2.9	3.5	0	0	1.7	3.1	4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.19	-3.6	0	0	0	0	0	0	1.9	0	1.9	0	0	0	0	2.8	0	0	0	1.9	1.9	0	2.5	4.7	6.1	5.2	1.9	2.5	2.5	4.2	0	2.8	1.9	1.9	3.9	0	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.11	3.56	0	0	0	0	0	0	0	0	3	0	2.4	0	0	3.4	0	0	0	2.4	0	0	2.4	4.4	5.8	4.9	2.4	0	3	3.9	0	2.4	0	2.4	3.7	0	5.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.3	-0.05	0	0	0	3.4	3	0	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	0	2.3	4.7	5.6	5.1	0	0	3.4	4.3	2.3	0	2.3	3	4	2.3	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.65	-3.71	0	0	0	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0	0	0	0	0	2.3	5.3	6.1	5.5	0	0	2.3	4	0	0	2.3	0	3.8	0	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.5	2.79	0	0	0	0	0	0	0	2.8	1.9	1.9	0	0	0	2.8	0	0	0	0	1.9	0	3.8	4.5	5.8	4.8	2.5	2.5	3.1	3.9	1.9	1.9	2.8	1.9	4.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.35	1.31	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	4.9	5.9	5.4	2.9	0	2.9	4.8	0	0	2.9	2.9	4.2	0	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.66	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	3.5	5.6	4.5	0	2.5	2.5	4	3.1	0	0	0	4.5	2.5	4.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.9	-0.93	2.5	0	0	0	0	0	0	0	3.9	0	0	0	0	1.9	0	0	0	0	0	0	2.9	4.5	5.9	5	0	2.5	3.9	4.1	0	1.9	0	3.2	4	1.9	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.23	3.52	0	0	0	0	0	0	0	0	0	0	1.8	0	0	3.1	0	0	0	0	0	0	2.8	3.6	6	4.8	2.8	2.4	3.9	3.8	2.8	2.8	0	3.5	4	3.5	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.27	-2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	2.4	3.7	6.1	4.9	0	2.4	3.5	4.1	0	0	3.1	2.4	2.4	2.4	4.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.91	4.45	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	3.1	3.8	6.2	4.3	2.5	2.5	3.5	4.3	0	0	0	4	3.8	2.5	4.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.09	-3.01	2.8	0	0	2.8	4.2	2.2	0	3.2	0	0	2.2	0	0	2.2	0	0	0	2.2	2.2	0	3.2	4.4	5.6	3.5	0	0	3.9	2.8	0	0	2.8	3.9	3.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.28	0.66	0	0	0	0	0	0	0	0	2	0	0	0	2	3.1	0	0	0	0	2	0	2	4.2	6	5.1	0	0	3.3	4.1	0	2.7	0	0	3.7	0	4.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.69	-2.1	0	0	0	0	0	0	0	0	2.6	0	2.6	0	0	3.2	0	0	0	0	0	0	2.6	5.5	5.8	4.9	3.6	3.6	0	3.9	3.2	0	3.6	0	4.3	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.54	-3.07	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5.9	5.4	0	0	3.3	3.3	3.3	3.7	2.6	0	3.7	2.6	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.1	-1.98	0	0	0	0	0	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	2.3	0	2.9	4.4	6	5.2	0	0	3.6	3.8	2.9	0	0	3.8	3.6	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.11	2.49	0	0	0	0	0	0	2.9	0	1.9	0	0	0	0	3.7	0	0	0	2.5	1.9	0	3.4	5.2	5.7	5	0	0	3.5	4.2	1.9	1.9	1.9	2.5	4.2	1.9	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.86	3.78	0	0	0	0	0	0	2.4	0	0	0	0	0	0	3.4	0	0	0	0	2.4	0	3	0	6	5	0	0	0	3.9	0	0	3	4.1	4.2	3	4.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.89	3.21	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	3.4	0	3.1	3.1	6	4.8	0	2.4	3.1	3.7	2.4	0	3.1	3.4	3.9	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.74	0.25	0	0	0	0	0	0	0	0	2.6	0	0	0	0	3.3	0	0	0	0	0	0	4	5	6	4.2	2.6	0	3.3	3.3	0	0	0	0	4.2	3.3	4.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.11	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	1.9	4.4	5.9	5.3	1.9	2.9	2.9	4	1.9	2.5	0	1.9	4.1	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.69	5.58	0	0	0	0	0	0	0	0	2.7	0	0	0	0	3	0	0	0	0	0	0	3.7	5.3	6	4.9	2	2.7	3.9	3.9	0	2	0	2	3.3	3.5	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.69	5.97	0	0	0	0	2.9	0	0	0	0	0	0	0	0	3.5	0	0	0	0	2.2	0	3.9	5.3	5.9	4.8	2.9	2.2	2.9	4.2	3.2	0	0	3.2	4.1	2.9	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.19	0.5	0	0	0	0	0	0	3.1	0	3.1	0	2.1	0	0	3.9	0	0	0	2.1	0	0	3.6	5.4	6	4.7	0	2.1	3.6	4.4	2.1	2.1	2.1	2.1	3.8	2.1	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.72	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	2	0	6.1	5.1	0	2	3	4.3	0	2.6	3	2	4.2	2	4.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.31	4.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	3.9	6	5.4	2.6	0	3.3	4.3	2.6	0	0	0	3.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.28	-0.23	0	0	0	0	2.2	0	0	0	3.5	0	0	0	0	4	0	0	0	0	2.2	0	4	5.2	6.1	5	2.8	2.2	3.5	4.3	2.2	0	0	2.8	3.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.12	-1.79	0	0	2.7	3.1	2.1	0	2.1	3.4	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	4.4	5.7	4.9	0	0	2.1	4	0	2.1	0	3.6	4.7	0	0
