day	Anno	celltype	UMAP_1	UMAP_2	Cdx2	Dnd1	Dppa3	Gsc	Hhex	Ifitm3	Lhx1	Mesp1	Msx1	Msx2	Otx2	Sox17	Sp5	T
E7	E7_Primitive_Streak	Primitive_Streak	-6.55	1.1	0	0	0	0	0	2	0	0	0	0	0	0	2	0
E7	E7_Primitive_Streak	Primitive_Streak	0.32	1.71	0	2	2	2.6	0	2	0	0	0	0	3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.62	4.24	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.93	-0.87	0	0	0	3.8	3.7	0	3.6	0	1.7	0	3.6	4.9	1.7	2.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.25	-2.62	0	2.1	0	2.1	0	0	3.1	0	2.1	2.1	3.1	4.6	2.1	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.75	-1.67	0	0	0	3.4	2.1	0	2.7	0	2.7	0	2.7	0	3.8	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-2.52	-0.49	0	0	0	0	0	0	0	0	3.7	0	0	0	3.4	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.76	-3.31	0	0	0	0	2	0	2	0	0	0	2	4.5	3	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.38	-2.8	0	0	2.1	3.4	3.1	0	4.2	2.7	0	0	3.4	2.1	2.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.19	-2.32	3.8	0	0	0	0	2.1	0	0	0	3.7	0	0	2.8	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.84	-2.69	0	0	0	3	3	2	2	2.6	3	0	2	0	3.9	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.04	-1.03	0	1.6	0	3	0	0	3	0	2.6	0	2.6	5.1	2.8	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.94	3.34	0	0	0	2.6	0	2	0	0	2	0	0	0	0	3.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.61	-1.69	0	0	0	0	3.2	0	4.1	0	2.2	0	2.2	3.2	4.5	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.69	1.02	0	0	0	0	0	0	0	0	2.7	1.8	1.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.18	-0.98	0	1.8	0	2.8	2.4	0	4.2	2.4	2.8	0	1.8	0	3.6	2.4
E7	E7_Primitive_Streak	Primitive_Streak	0.35	-2.32	0	0	0	2.9	0	0	1.7	5	3.2	1.7	2.7	0	3.8	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-4.12	-0.22	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.09	-2.55	0	2.5	0	3.8	0	0	2.8	0	2.5	0	2.8	0	3.6	3
E7	E7_Primitive_Streak	Primitive_Streak	-3.47	-0.24	0	0	0	0	0	0	0	0	3.2	0	0	0	2	2
E7	E7_Primitive_Streak	Primitive_Streak	-2.02	2.41	0	0	0	0	0	2.1	0	0	0	0	2.1	0	0	2.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.65	2.22	0	0	0	2.5	3.2	0	3.4	0	0	0	0	0	4.2	4.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.29	0.88	0	0	0	2.7	2.1	0	3.1	0	0	0	3.6	0	2.1	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.45	-0.99	0	0	0	3.2	2.1	0	4.3	0	0	0	3.4	5.1	3.7	2.8
E7	E7_Primitive_Streak	Primitive_Streak	1.08	-2.52	0	1.9	0	3.1	0	0	2.5	0	0	0	0	0	3.5	3.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.62	-0.52	0	0	0	3.6	3.7	0	4.5	0	0	0	2.3	4.5	3.7	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.29	0.46	0	1.7	0	3.7	2.6	0	4.5	0	0	0	3.5	0	3.6	1.7
E7	E7_Primitive_Streak	Primitive_Streak	1.23	-0.02	0	0	0	3.4	0	0	0	2.3	2.3	0	3	0	3.4	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-1.39	4.59	0	0	0	0	0	2	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.81	0.61	0	0	0	2.1	0	0	0	0	0	0	2.8	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.54	1.44	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.83	2.74	0	0	0	0	2.1	0	2.7	0	0	0	2.1	0	4.8	3.6
E7	E7_Primitive_Streak	Primitive_Streak	-1.76	2.81	0	1.7	0	0	0	0	0	0	1.7	0	3.1	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.26	-2.24	0	0	0	2.7	0	0	0	2.7	2	0	2	0	4.1	3.3
E7	E7_Primitive_Streak	Primitive_Streak	-4.72	-0.83	0	0	0	0	0	0	0	0	0	0	2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	2.59	-0.42	0	1.7	0	3.1	0	1.7	3.6	1.7	0	0	3.1	0	3.4	1.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.93	2.02	0	0	0	0	0	2	2	4	0	0	2	0	3.3	0
E7	E7_Primitive_Streak	Primitive_Streak	3.33	-0.24	0	0	0	3.5	0	0	3.6	0	2.6	0	3.3	0	2.6	2.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.48	-0.76	0	0	0	2.2	3.2	2.8	0	0	0	0	3.4	0	3.2	2.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.84	-2.64	0	0	0	3.3	2.4	0	4.2	0	1.8	0	1.8	5.9	3.9	3.3
E7	E7_Primitive_Streak	Primitive_Streak	-1.56	2.49	0	0	0	2.4	0	1.8	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.51	2.71	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.09	1.91	0	0	0	0	0	3.1	0	0	2.4	0	2.4	0	0	2.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.7	-3.2	2.3	0	0	2.9	2.9	0	3.6	2.3	2.3	2.3	2.3	5.1	4.2	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.49	0.04	0	0	0	4.4	3.5	0	3.8	0	0	2	2	0	3.6	3
E7	E7_Primitive_Streak	Primitive_Streak	-2.18	4.4	0	1.8	0	0	0	0	0	0	0	0	1.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.27	-2.45	0	0	0	2.7	3.1	0	3.4	2.1	0	0	2.7	4.8	3.4	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.41	2.99	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	3.57	2.75	0	0	0	0	0	0	0	0	0	0	2	0	4	0
E7	E7_Primitive_Streak	Primitive_Streak	0.28	2.9	0	0	0	1.7	0	0	0	0	0	0	1.7	0	0	1.7
E7	E7_Primitive_Streak	Primitive_Streak	-2.45	2.68	0	0	0	0	0	1.7	0	0	0	0	0	0	2.3	1.7
E7	E7_Primitive_Streak	Primitive_Streak	-0.33	3.91	0	0	0	1.7	0	0	0	0	0	0	1.7	0	2.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.81	-0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.97	4.27	0	0	0	2.4	0	1.8	0	0	0	0	3	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.23	-1.44	0	0	0	2.4	0	0	4	0	0	0	3.6	5.1	1.8	2.4
E7	E7_Primitive_Streak	Primitive_Streak	-0.96	-1.25	0	0	0	3.2	0	0	0	2	2.6	0	2	0	3.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.13	4.12	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.97	-3.15	0	0	0	2.1	0	0	3.2	0	0	2.1	2.8	3.7	3.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.73	-2.14	0	1.8	0	2.4	0	0	0	1.8	0	0	2.4	0	3.2	3.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.16	-2.76	0	0	0	1.8	1.8	0	2.8	0	0	0	2.8	5.1	3.3	0
E7	E7_PGC	PGC	-1.79	-5.42	0	0	2.2	0	0	4.6	0	0	3.7	3.2	0	0	0	2.2
E7	E7_Primitive_Streak	Primitive_Streak	-0.99	-1.61	0	0	0	1.8	0	0	0	0	0	0	1.8	0	3.3	3.1
E7	E7_Primitive_Streak	Primitive_Streak	-1.31	1.68	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.44	-1.61	0	0	0	3.4	2.8	0	4	0	0	0	3.4	4.5	2.8	2.1
E7	E7_Primitive_Streak	Primitive_Streak	-6.12	1.56	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.18	-2.25	0	0	0	2.7	0	0	0	2.7	0	0	0	0	4.2	3.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.7	-0.96	0	0	0	3.6	3.2	2	4	0	0	0	3.2	4.4	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.49	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_PGC	PGC	-0.28	-5.14	2.3	3.2	0	0	0	4.1	0	0	3.5	3.2	0	0	0	4.3
E7	E7_Primitive_Streak	Primitive_Streak	-2.2	2.55	0	0	0	0	0	2.1	0	0	0	0	2.7	0	0	0
E7	E7_PGC	PGC	-1.06	-4.77	0	3.6	0	0	0	0	0	4.8	3.9	2.9	0	0	3.6	3.9
E7	E7_Primitive_Streak	Primitive_Streak	-1.59	3.99	0	0	0	0	0	2.8	0	0	0	0	2.1	0	0	0
E7	E7_PGC	PGC	-1.11	-6.34	2.9	4	2.3	0	0	4.7	0	0	2.3	3.6	0	3.6	2.3	4
E7	E7_Primitive_Streak	Primitive_Streak	-0.47	-1.88	0	0	0	0	0	2.5	0	3.8	0	2.5	1.9	0	2.5	3.7
E7	E7_Primitive_Streak	Primitive_Streak	-2.48	-3.73	1.8	0	0	0	0	3.1	0	0	0	1.8	0	0	1.8	3.8
E7	E7_Primitive_Streak	Primitive_Streak	-1.81	4.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.07	-0.99	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.36	-2.79	0	0	0	3	0	0	2.6	0	2	2	2.6	4.6	0	2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.56	-2.67	0	0	0	3.5	3.1	0	4	0	0	0	3.1	5.1	2.8	1.8
E7	E7_Primitive_Streak	Primitive_Streak	-0.93	3.54	0	0	1.5	0	0	1.5	0	0	0	0	2.5	0	1.5	0
E7	E7_Primitive_Streak	Primitive_Streak	1.6	0.59	0	0	0	2.6	0	1.7	1.7	0	0	0	2.3	0	2.6	3.6
E7	E7_Primitive_Streak	Primitive_Streak	-4.77	1.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.01	2.45	0	0	0	0	0	0	0	2.9	2.2	1.6	2.6	0	1.6	1.6
E7	E7_Primitive_Streak	Primitive_Streak	-4.05	-1.87	0	0	0	0	0	0	0	0	0	0	2.2	0	2.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.39	2.76	0	0	0	0	0	0	0	1.8	0	0	1.8	0	1.8	2.8
E7	E7_Primitive_Streak	Primitive_Streak	-0.5	1.01	0	0	0	0	0	2.2	0	0	0	0	2.9	0	0	3.9
E7	E7_Primitive_Streak	Primitive_Streak	-2.38	3.64	0	0	0	0	0	0	0	0	0	0	2.5	0	1.6	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.4	-0.91	0	0	0	3.8	2.8	0	3.9	0	1.8	0	2.8	4.1	4.5	3.5
E7	E7_Primitive_Streak	Primitive_Streak	-4.73	-0.7	0	0	0	0	0	0	0	0	0	0	3	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.38	-2.63	0	0	0	2.9	2.9	0	3.6	0	0	0	0	5	3.9	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.7	0.97	0	0	0	3.4	3.8	0	0	0	0	0	3	0	2.7	2.4
E7	E7_Primitive_Streak	Primitive_Streak	-2.07	3.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.69	0.45	0	0	0	3.5	2.5	0	4.1	0	1.9	0	2.9	1.9	3.1	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-3.49	0.92	0	0	0	1.9	0	0	0	0	0	0	1.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	4.03	2.34	0	2.1	0	0	0	2.1	0	0	0	0	0	0	0	2.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.56	-1.65	0	0	0	3	3.6	0	4.1	0	0	0	3.2	4.2	0	2
E7	E7_Primitive_Streak	Primitive_Streak	-5.77	-1.19	0	2	0	0	0	0	0	0	0	0	2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.8	3.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.53	2.02	0	1.9	0	2.5	0	1.9	0	0	3.1	0	2.9	0	3.3	3.1
E7	E7_Primitive_Streak	Primitive_Streak	1.84	0.25	0	0	0	3.4	0	1.7	2.7	0	0	0	2.3	0	0	3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	1.58	2.02	0	0	0	3.3	2.9	0	3.3	0	2.3	0	3.3	0	2.3	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.12	-4.2	2.7	0	0	2	0	3.5	0	0	3	2	0	0	0	3.5
E7	E7_Primitive_Streak	Primitive_Streak	0.3	-0.24	0	0	0	2.4	0	1.8	0	3.6	1.8	0	0	0	3.2	3.6
E7	E7_Primitive_Streak	Primitive_Streak	0.53	-2.18	0	0	0	2.7	0	0	3.8	0	2.7	0	2.7	0	3.8	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-6.16	1.81	0	0	0	0	0	0	0	0	1.7	0	2.3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.06	1.17	0	0	0	2.5	0	0	0	0	1.9	0	2.5	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.89	-0.43	0	0	0	3.6	3.8	2.8	2.1	0	0	0	3.6	3.8	3.4	0
E7	E7_Primitive_Streak	Primitive_Streak	1.59	-1.14	0	2.5	0	3.4	0	0	1.9	0	1.9	0	3.1	0	4.4	3.1
E7	E7_Primitive_Streak	Primitive_Streak	-3.96	-2.27	0	0	0	0	0	0	0	2.3	0	0	0	0	3	0
E7	E7_Primitive_Streak	Primitive_Streak	3.27	3.42	0	1.8	0	2.7	0	0	0	0	0	0	0	0	3	1.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.45	-3.25	0	0	0	3.2	3.2	0	3.2	0	2.5	0	3.5	4.9	4.4	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.47	-1.56	0	0	0	4.4	2.6	0	3.9	2	0	0	3.3	4.6	3.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.65	-2.86	0	1.8	0	1.8	0	2.4	0	2.8	3	1.8	0	0	2.4	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-4.21	-0.73	0	0	0	0	0	0	0	0	0	0	1.8	0	1.8	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.01	-1.96	0	0	0	3.5	3.2	0	3.2	0	0	0	3.5	3.7	4.1	2.2
E7	E7_Primitive_Streak	Primitive_Streak	-4.34	2.85	0	0	0	0	0	1.9	0	0	0	0	1.9	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.02	1.22	1.9	2.5	0	2.9	2.5	0	3.8	0	0	0	4.2	0	4.6	3.2
E7	E7_Primitive_Streak	Primitive_Streak	1.87	-1.27	0	0	0	3.2	0	0	3.2	0	0	0	0	0	1.9	1.9
E7	E7_Primitive_Streak	Primitive_Streak	-0.38	4.28	0	0	0	0	0	1.7	0	0	0	0	2.6	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.72	2.6	0	1.7	0	0	0	0	0	0	0	0	1.7	0	3	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.26	1.56	0	0	0	0	0	0	0	0	0	0	0	0	3.6	2.6
E7	E7_Primitive_Streak	Primitive_Streak	-2.02	-2.61	1.8	1.8	0	0	0	0	0	1.8	1.8	3.1	1.8	0	2.4	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.41	2.04	0	0	0	0	0	0	0	0	0	0	0	0	2	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.9	0.23	0	0	0	2.4	0	0	0	0	1.8	0	1.8	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.46	-0.46	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.23	-1.68	0	1.6	0	2.2	2.2	1.6	4.2	3.7	2.2	0	3.2	0	3.2	1.6
E7	E7_PGC	PGC	-1.11	-5.34	3.3	2	0	0	0	3.9	2	3.5	2.7	4	0	0	2	4.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.92	1.79	0	0	0	3.5	0	0	2.7	0	0	0	2.7	0	3.1	2.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.93	-2.8	0	2.8	0	0	3.4	0	3.1	0	2.8	0	2.8	4.3	4.2	2.1
E7	E7_Primitive_Streak	Primitive_Streak	-6.28	0.04	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0
E7	E7_PGC	PGC	-1.52	-5.32	3	2	0	0	0	3.6	0	3	3.6	2.6	0	2	0	4.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.32	3.13	0	0	0	0	0	2.7	0	0	0	0	0	0	2.7	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.28	-1.78	0	0	0	2.9	0	0	4.2	0	0	0	2.9	2.9	3.5	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.01	-1.97	2.9	0	0	0	0	0	0	0	0	0	0	0	4.2	3.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.19	-3.09	0	0	0	0	2.9	0	3.5	2.2	2.9	0	2.2	5.3	0	2.2
E7	E7_Primitive_Streak	Primitive_Streak	-1.59	3.22	0	0	0	0	0	0	0	0	0	0	2.6	0	1.6	1.6
E7	E7_Primitive_Streak	Primitive_Streak	-2.33	0.44	0	1.9	0	0	0	0	0	0	2.5	1.9	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.99	-0.18	0	0	0	3.8	3.6	0	4.2	0	0	0	3.6	3.6	3.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.21	-5.28	1.9	0	0	0	0	1.9	0	0	1.9	2.5	3.4	0	0	3.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.04	-1.31	0	0	0	4.3	3.6	0	4.1	0	2.5	0	3.4	4.8	4	2.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.45	3.77	0	1.9	0	1.9	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	2.17	-1.07	0	0	0	3.6	0	0	3.6	2.6	1.9	0	2.6	0	3.8	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-0.38	4.21	0	1.9	0	0	0	0	0	0	0	0	3.1	0	0	1.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.24	0.44	0	0	0	3.3	3	1.7	4.1	0	1.7	0	3.6	4.6	4	3.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.84	-2.66	0	0	0	2.4	2.8	0	3	0	0	0	3	4.7	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.22	-0.24	0	0	0	0	0	1.8	0	0	0	0	1.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.46	-1.28	0	0	0	4	3	0	4.4	0	0	0	3.2	2.8	1.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.36	-3.18	2.4	0	0	0	0	0	0	0	2.8	1.8	1.8	0	1.8	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-5.73	1.8	0	0	0	0	0	2.5	0	0	0	0	2.5	0	2.5	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.22	-2.45	0	0	0	3.5	3	0	4.2	4	1.4	0	3.2	3.9	3.6	2.3
E7	E7_Primitive_Streak	Primitive_Streak	-4.83	2.71	1.8	0	0	0	0	1.8	0	0	0	0	1.8	0	1.8	0
E7	E7_Primitive_Streak	Primitive_Streak	0.53	0.82	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.88	3.19	0	1.8	0	0	0	0	0	0	0	0	2.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.91	-2.58	0	0	0	3.8	3.2	0	3.8	0	2	0	2.6	4.7	3.2	2.6
E7	E7_Primitive_Streak	Primitive_Streak	-0.39	0.25	0	0	0	0	0	0	0	2	0	0	0	0	3.5	2.6
E7	E7_Primitive_Streak	Primitive_Streak	-4.47	-0.72	0	2.1	2.1	0	0	0	0	0	0	0	2.1	0	2.7	0
E7	E7_Primitive_Streak	Primitive_Streak	1.27	0.98	0	0	0	1.9	0	0	0	0	1.9	0	2.6	0	3.4	3.4
E7	E7_Primitive_Streak	Primitive_Streak	1.44	-2.14	0	2.1	0	2.7	0	0	0	0	0	0	2.1	0	2.7	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-2.14	-2.21	0	0	0	0	0	1.9	0	1.9	0	0	0	0	2.9	1.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.69	-2.06	0	0	0	3.2	2.1	0	3.2	0	0	0	2.1	0	3.8	3.6
E7	E7_Primitive_Streak	Primitive_Streak	2.85	3.33	0	0	0	2.3	0	0	0	0	0	1.7	2.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.08	3.57	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.92	1.33	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.91	-1.22	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	1.9
E7	E7_Primitive_Streak	Primitive_Streak	-2.58	-1.23	0	0	0	0	0	0	0	0	2.1	0	2.8	0	2.1	2.1
E7	E7_Primitive_Streak	Primitive_Streak	-2.78	1.47	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.49	-2.89	0	0	1.9	0	0	0	0	0	0	2.6	0	0	0	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-4.65	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.72	-3.77	0	0	0	2.7	0	2.1	0	3.1	3.1	3.6	2.1	0	3.4	3.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.97	-3.17	0	0	0	1.9	2.9	0	3.4	3.4	2.5	1.9	3.1	4.4	4.6	1.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.51	3.18	2.8	0	0	2.2	0	0	0	0	0	0	2.2	0	3.9	4.7
E7	E7_Primitive_Streak	Primitive_Streak	-4.8	-1.96	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.04	-0.13	1.8	0	0	4.2	2.8	0	4	0	2.8	0	3.9	0	3.7	3.6
E7	E7_Primitive_Streak	Primitive_Streak	-4.92	-0.43	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1	-2.05	1.6	0	0	1.6	0	1.6	0	3.5	2.5	0	0	0	3.7	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-1.05	-1.46	2.2	0	1.6	2.2	0	1.6	0	2.6	2.6	1.6	3	0	3.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.6	-3.18	1.8	0	0	0	0	0	0	0	3.2	1.8	0	0	0	2.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.32	-1.15	0	0	0	2.2	0	0	3	0	0	1.6	3.2	0	3.2	3.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.49	-1.74	0	0	0	4.3	2.7	0	3.8	0	0	0	4.3	2.7	4.3	2.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.63	1.1	0	0	0	3.4	0	0	3.8	0	2.9	0	1.5	0	3.6	3.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.12	-1.16	0	0	0	3.6	1.6	0	2.6	0	2.6	0	3.4	4.3	3.7	1.6
E7	E7_Primitive_Streak	Primitive_Streak	2.26	-2.45	0	0	0	3.5	1.8	0	2.4	1.8	0	0	2.7	0	4.4	2.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.05	-2.21	0	0	0	3.1	2.7	0	4.2	2.7	0	0	2.1	0	3.3	0
E7	E7_Primitive_Streak	Primitive_Streak	3.01	2.79	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.5	-2.99	0	0	0	3.4	3.1	0	3.4	0	0	0	2.1	5.2	2.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.41	4.29	0	1.7	0	0	0	0	0	0	0	0	2.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.5	3.22	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.34	3.29	0	1.6	0	0	0	2.6	0	0	0	0	2.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.6	-0.36	0	0	0	2	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.43	-0.09	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.45	-2.44	0	0	0	1.9	0	0	1.9	2.5	1.9	0	1.9	0	3.6	4
