day	Anno	celltype	UMAP_1	UMAP_2	marker:Slc2a3	marker:Postn	up:Msx1	up:Pitx2	up:Hoxb6	up:Tsc22d1	up:Peg3	up:Klf6	up:Hoxb8	up:Jun	up:Cdx4	up:Twist1	up:Rarg	up:Sp5	up:Prrx1	up:Hoxd4	down:Foxf1	down:Hlx	down:Lin28a
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.26	0.4	3.3	0	2	2	0	0	3.5	3	0	2.6	0	0	2	0	0	0	3.8	0	3.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.99	-3.89	3.2	0	4.4	2.2	0	2.2	2.8	2.8	0	2.2	0	0	0	0	0	0	4.6	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.95	7.24	3.9	1.8	2.4	3.9	2.7	2.7	3	3.7	0	2.7	0	2.4	0	1.8	0	0	1.8	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.4	-5.31	0	0	2.8	2.2	0	2.2	3.5	2.2	0	0	0	0	0	2.2	0	0	3.7	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.8	-3.56	3.3	1.8	0	0	0	1.8	2.8	0	0	0	0	1.8	0	0	0	0	4	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.83	-3.05	2.4	0	3.1	2.4	0	3.1	1.8	2.8	0	0	0	0	1.8	0	0	0	3.8	1.8	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.09	-4.41	0	0	4.3	0	0	3.3	0	2.6	0	0	0	2.6	0	0	0	0	3.3	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.2	-3.68	3.5	0	2.7	1.8	0	1.8	4	0	0	0	0	2.4	0	0	0	0	3.7	0	3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.15	8.15	4.1	0	0	2.5	0	0	3.6	2.5	0	2.5	0	0	0	2.5	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.96	3.43	2.9	0	3.2	0	0	3.2	2.6	1.9	2.9	0	0	0	1.9	0	0	0	3.4	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.62	1.25	3.4	0	4.1	0	3.8	2.1	3.6	0	0	2.1	0	0	0	0	0	0	3.4	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.49	1.92	3.8	0	3.1	0	2.2	3.3	3.1	1.6	1.6	1.6	2.9	0	2.6	0	0	1.6	2.2	2.2	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.49	3.02	2.7	0	0	0	2.1	2.1	3.1	2.7	2.1	2.1	0	0	3.1	0	0	0	3.6	2.7	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.95	-5.84	2.4	0	3.8	0	0	0	3.1	0	0	0	0	2.4	0	0	0	0	4.2	2.4	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.62	0.47	4.6	0	4.7	2.4	3.1	2.8	4.1	3.5	2.4	0	0	0	1.8	2.4	0	0	2.4	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.13	3.72	4.4	0	3.7	3	3.7	3.6	3.4	3	0	0	0	1.6	0	0	0	0	3.4	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.29	-2.02	2.9	0	3.7	0	1.7	2.3	3.9	1.7	0	2.3	1.7	2.9	0	0	0	0	3.4	1.7	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.64	0.96	3.6	0	3.2	0	1.9	3.4	0	0	1.9	0	0	2.9	2.9	1.9	0	0	3.4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.93	-5.16	3.3	0	3.3	0	0	2.6	3.3	0	0	0	0	0	3.3	0	0	0	3.3	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.2	3.12	4.1	1.8	2.8	3.3	1.8	2.8	3.1	3.1	2.8	0	1.8	0	0	2.5	0	0	0	0	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.07	6.94	4.9	0	2.5	2.9	0	2.9	3.6	2.5	2.5	0	0	0	0	1.9	0	0	3.4	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.72	2.55	2.3	0	2.3	2.3	2.3	0	2.3	0	0	0	0	0	2.3	2.3	0	0	3.3	0	3.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.42	-2.21	3.5	0	2.2	0	2.8	2.8	3	2.6	0	1.6	0	0	2.2	1.6	0	0	3.2	1.6	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.6	3.24	3.5	0	4.6	1.8	3.6	3.1	3.1	2.4	3.3	1.8	1.8	0	2.4	0	0	0	3.3	0	3.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.12	-0.78	2.6	0	3.3	3.3	3.3	2.6	3.3	0	0	0	0	0	0	0	0	0	0	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.52	-1.29	2.6	0	3.5	0	0	2.6	4.1	2	0	0	0	0	3	0	0	0	3.9	0	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.14	-4.45	2.2	0	2.2	0	0	2.8	2.8	0	0	0	0	3.2	0	0	2.8	0	4	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.61	-0.24	3.2	0	3.2	0	0	2.5	3.8	3	0	0	0	1.6	0	0	0	0	2.2	0	3.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.5	3.76	3	0	3.4	0	3.8	1.8	3	2.7	0	1.8	0	1.8	1.8	0	0	0	4.2	0	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.01	0.52	3.3	0	3.7	0	0	2.6	3.8	2.6	0	2.6	0	0	0	2	0	0	4.4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.74	4.24	3.7	0	3.5	3.2	1.6	3.1	2.2	1.6	2.2	1.6	0	0	1.6	1.6	0	0	3.5	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.03	-5.7	3	0	3.4	0	0	2.8	1.8	0	0	0	0	0	2.4	0	0	0	3.3	1.8	3.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.14	2.5	4.1	0	3.6	0	0	3.7	3.4	3.1	0	0	0	0	1.8	0	0	0	3.1	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.83	6.09	3.8	0	4	2.7	2.7	3.6	2.7	3	2.7	2.4	1.8	0	1.8	1.8	0	1.8	2.4	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.51	-5.02	2.9	0	0	0	0	3.6	3.6	2.3	0	0	0	0	0	0	0	0	3.8	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.59	-5.34	3.8	0	0	2.1	0	3.1	3.1	0	2.1	0	0	0	2.1	0	0	0	2.7	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.78	-1.26	3.6	0	0	3.3	1.7	3.1	2.3	3.1	0	0	0	0	1.7	0	0	0	3.7	2.3	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.1	1.39	4.1	0	4.4	0	2.9	3.3	3.5	2.2	2.2	0	0	0	0	0	0	0	2.2	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.53	2.75	4.3	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	3.9	2.1	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.59	-3.45	2.4	2.4	3.9	0	2.4	3.4	2.4	0	0	0	0	0	2.4	0	0	0	3.7	0	3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.73	-3.34	0	0	2.1	2.1	0	3.1	3.6	2.8	0	0	0	2.8	0	0	0	0	3.1	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.7	-2.78	3.1	0	3.8	0	2.1	0	3.6	3.1	2.1	2.1	0	2.1	0	0	0	0	2.1	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.95	0.21	4.2	0	3.8	0	2.9	2.6	3.7	2.3	1.7	0	0	1.7	0	1.7	0	0	2.9	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.98	-5.94	2.4	0	3.4	0	0	3.7	3.4	0	0	2.4	0	0	0	0	0	0	3	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.17	-0.58	3.2	0	3.7	2.5	2.5	2.5	3.1	2.1	1.5	0	0	1.5	0	0	0	0	3.8	1.5	3.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.43	-3.96	2.9	0	2.5	3.1	2.5	3.1	2.9	2.9	1.9	1.9	0	0	1.9	0	0	0	3.3	0	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.04	-2.84	3.9	0	2.2	2.9	0	3.3	3.8	3.3	0	2.2	0	0	2.2	0	0	0	3.5	2.2	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.07	-2.43	3.7	0	1.9	1.9	0	3.7	2.9	2.6	0	0	0	0	0	0	0	0	3.9	1.9	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.4	-1.39	3.3	0	2.5	1.9	0	3.5	3.3	2.5	0	0	0	2.5	0	1.9	0	0	3.1	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.27	4.82	3.8	0	3.5	0	1.9	1.9	3.1	1.9	1.9	0	0	0	0	1.9	0	0	3.9	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.84	-0.82	0	0	3.2	0	0	0	3.5	2.8	0	0	0	0	0	0	2.2	0	3.5	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.53	5.38	4.1	0	4.1	3	3	4	4.2	3	2	2.6	0	0	2	3	0	0	3.7	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.36	3.71	3.7	0	3.9	3.2	3.7	2.8	3.2	0	4.3	0	0	0	0	0	0	0	4.4	2.2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.22	-6.22	1.8	0	3.7	0	2.8	3.5	2.4	2.8	0	1.8	0	3.3	1.8	0	0	0	3.6	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.26	-5	2.3	0	2.3	0	0	3.6	3.6	2.3	2.3	0	0	0	0	0	0	0	3.3	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.14	3.52	0	0	3.6	0	2.3	3.9	3	0	2.3	0	3	0	0	0	0	2.3	4.2	0	3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.91	4.9	3	0	2	0	2	2	0	0	0	0	0	0	2	0	0	0	3.3	0	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.01	-2.66	3.8	0	0	0	0	3.8	3.5	0	2.5	0	0	0	0	0	0	0	4.2	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.57	5.89	2.8	0	3.5	3.2	2.2	2.8	3.2	2.8	0	0	0	0	0	0	0	0	3.2	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.54	-1.6	2.9	0	3.4	0	0	2.5	2.5	0	0	2.5	0	2.5	1.9	0	1.9	0	3.4	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.81	2.82	3.7	0	4	1.9	3.1	4	3.8	3.4	1.9	0	0	0	1.9	0	0	0	3.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.42	2.7	2.5	0	3.2	1.9	3.2	3.4	3.6	2.9	0	0	2.9	0	2.5	0	1.9	0	1.9	0	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.23	0.39	2.9	0	0	1.9	0	0	2.9	1.9	0	0	0	0	0	0	0	0	2.5	2.5	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.28	-4.88	2.4	0	3.3	2.8	2.8	3.3	3.4	2.4	0	1.8	0	0	0	0	0	0	3.6	1.8	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.14	-6	3	0	0	0	0	2.6	3	2	0	2	0	0	0	0	0	0	3.8	0	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.88	-3.01	3.8	0	2.4	0	2.4	3.1	4.3	0	0	0	0	0	0	2.4	0	0	4	2.4	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.59	-2.8	3.3	0	0	0	0	3.5	0	2	0	0	0	0	0	0	0	0	4	0	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.89	4.49	3.5	0	0	0	3.3	3.3	2.6	0	2.6	0	0	0	0	0	0	0	2	0	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1	1.39	2.5	0	2.1	0	0	3.4	3.1	1.5	0	1.5	0	0	0	0	0	0	2.7	2.1	3.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.99	-2.91	3.1	0	1.8	1.8	0	3.9	3.3	2.4	0	0	0	0	0	0	0	0	3.4	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.27	4.21	2.2	0	3.2	0	3.2	2.8	2.8	0	2.2	0	0	0	0	0	0	0	3.2	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.03	6.17	3.5	0	3.7	3.9	3.3	0	3.5	3.3	0	0	0	0	0	2.2	0	0	0	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.04	2.15	4.8	0	4.1	3.2	3.4	3.6	3.9	2.3	2.7	1.7	0	0	1.7	0	0	0	3	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.3	-3.67	3.3	0	3.1	2.4	1.8	3.7	3.1	3.4	1.8	0	0	0	0	0	0	0	3.7	1.8	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.39	3.6	3.4	0	3.5	1.6	2.9	2.6	2.2	2.9	2.2	2.2	0	0	2.2	0	0	0	3.9	2.2	3.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.05	6.43	4.1	0	2.6	3.9	1.9	3.6	3.4	2.6	1.9	0	0	0	0	1.9	0	0	1.9	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.92	7.86	3.7	2.6	2	3.9	2.6	3	3.7	3.3	2	2	0	2	0	2	0	0	3	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.37	-3.91	2.5	0	3.3	1.8	0	4	2.8	0	0	0	0	0	0	0	0	0	4.4	2.5	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.96	2.74	2.7	0	1.7	2.3	2.3	3	3.4	2.7	0	2.3	2.3	0	1.7	0	0	0	3.6	3	3.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.39	-3.33	3.5	0	3.5	0	2.8	2.8	3.3	0	1.8	0	0	1.8	1.8	0	0	0	3.7	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.57	7.72	4.1	0	3.4	3	0	3.4	3	3	1.8	1.8	0	0	0	2.4	0	0	2.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.06	1.1	4.3	0	3.8	3.1	2.3	2.8	3.4	2	2.3	0	0	0	2.6	0	0	0	3.1	1.4	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.18	2.43	3.3	0	3.3	0	2.6	2.6	4.1	0	2.6	0	0	0	0	0	0	0	3.6	2.6	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.5	2.31	4.9	1.8	4.5	3.3	0	3.3	3.3	1.8	2.4	1.8	0	0	0	0	0	0	3.3	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.67	-1.44	3	0	3.6	2.5	0	3.2	3.2	0	1.6	1.6	0	0	0	0	0	0	3.8	1.6	3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.68	-4.87	3.7	0	3.4	0	0	3	2.4	2.4	0	0	0	0	0	0	0	0	4.1	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.08	2.86	3.6	0	4.1	0	2.1	2.1	3.1	0	2.1	0	2.1	0	2.1	0	0	0	4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.7	5.28	4.2	0	3.5	3.3	0	3.5	3.3	3.3	0	2.2	0	0	2.2	2.2	0	0	3.8	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.62	5.11	3.4	0	3.8	2.7	3.1	3.1	3.1	2.1	2.7	0	2.1	0	2.1	0	0	0	3.4	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.84	-1.39	3.4	0	3.7	1.9	0	1.9	3.2	3.6	0	0	0	0	1.9	0	0	0	2.9	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.8	-2.53	0	0	0	0	0	3.2	2.5	2.5	2.5	0	0	0	0	0	0	0	4.7	2.5	3.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.55	-0.31	3.2	0	2.9	0	2.9	3.2	2.9	3.2	2.2	0	2.2	0	2.9	0	0	2.2	4.1	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.31	-4.21	3.9	2.4	3.7	0	2.4	3.9	2.4	0	2.4	0	0	0	2.4	0	0	0	3.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.35	4.61	3.6	0	3.2	1.9	2.5	2.9	3.6	2.5	0	0	1.9	0	0	0	0	0	4.2	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.5	5.27	2.7	0	1.5	1.5	2.4	3.2	2.4	2.4	0	2	0	0	1.5	0	0	0	3.7	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.66	5.33	2.7	0	4.2	3.1	0	3.9	2.7	3.1	0	0	0	0	3.4	0	0	0	3.6	0	2.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.38	2.08	5.2	0	4.2	0	2.5	0	3.2	3.2	3.6	2.5	0	0	0	0	0	0	3.2	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.12	6.54	4.2	0	1.7	3.7	1.7	3.2	3.8	2.3	1.7	2.3	0	0	2.3	0	0	0	3.2	1.7	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.81	-0.08	3.6	0	2.4	0	1.8	2.8	2.8	2.4	0	0	1.8	0	1.8	0	0	0	3.4	0	3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.37	7.43	4	0	3.6	4	1.5	3.5	3	3.4	2.1	1.5	0	1.5	0	2.8	0	0	2.5	0	1.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.64	-1.29	1.8	0	2.4	0	2.4	2.4	2.4	1.8	0	2.4	0	2.8	0	0	0	1.8	3.8	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.39	-0.39	3.8	0	3.3	1.8	3	3	3.8	0	1.8	0	1.8	0	0	2.4	1.8	2.4	4.1	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.22	-2.51	3.4	0	0	0	0	3.7	0	0	0	0	0	0	3.4	0	0	0	4.2	3.7	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.79	-2.35	2.4	0	0	0	0	3.5	2.4	2.4	0	0	0	2.4	0	0	0	0	3.1	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.92	2.76	1.8	0	4.6	0	3.5	2.4	3.3	1.8	3.6	0	0	0	0	0	0	0	3.9	2.4	1.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.79	-2.79	0	0	2.8	0	0	2.8	4	2.8	0	0	0	2.8	0	0	0	0	3.8	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.72	-2.86	2.3	0	0	3.3	0	2.9	2.3	2.3	0	0	0	2.9	0	0	0	0	2.9	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.63	-2.46	2.9	0	0	0	0	3.3	2.9	0	2.3	0	0	0	0	0	0	0	4.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.48	-2.53	2.8	0	1.8	0	2.4	2.4	1.8	0	2.4	0	0	0	0	0	0	0	3.6	1.8	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.42	3.58	4.2	0	4.2	2.1	3.2	2.7	3.5	1.5	2.1	0	0	0	1.5	0	0	0	2.7	2.1	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.47	2.81	4.2	1.4	3.4	3.3	3.2	3.4	3	0	2	0	0	0	2.4	1.4	0	0	3.2	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.14	-0.7	3.1	0	0	0	0	0	3.4	0	0	0	0	3.4	2.1	0	0	0	2.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.37	6.56	3.2	0	0	2.6	2.6	3.2	2.9	3.2	1.9	0	0	0	0	1.9	0	0	2.9	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.99	-2.19	2.5	0	3.4	0	0	3.2	3.8	0	0	0	0	2.9	0	1.9	0	0	3.2	0	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.79	-5.83	2.8	0	3.5	0	3.1	2.8	2.4	2.8	0	0	0	0	0	0	0	0	2.8	1.8	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.9	-5.17	2.8	0	3.9	0	0	3.5	2.8	3.5	0	0	0	0	0	0	0	0	4.2	0	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.8	7.11	4.5	0	3.8	3.6	2.2	1.6	2.9	2.2	0	3.1	0	0	2.2	0	0	0	3.4	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.39	-4.88	2.7	0	2.7	2.7	2.7	2.7	0	0	0	0	0	0	0	0	0	0	4.5	2.7	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.55	0.63	3.6	0	4.1	2.3	3.1	2.6	3.2	2.8	2	2	0	0	0	0	0	0	2.6	1.4	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.26	0.87	3.5	0	3.6	1.4	2.4	2.6	3.2	1.4	1.4	0	0	1.4	1.4	0	0	0	2.8	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.61	3.7	2.7	0	4.1	0	2.7	2.7	2.7	0	0	0	0	0	0	0	0	0	2.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.52	6.48	2.8	0	4.3	2.2	2.2	3.7	2.8	2.8	2.8	0	0	2.2	0	0	0	0	3.5	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.45	4.16	2.8	0	0	0	3.1	0	0	2.1	2.1	0	0	0	0	0	0	0	2.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.23	-4.96	2.4	0	3.7	2.4	0	3	2.4	2.4	0	0	0	0	0	0	0	0	3	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.93	-4.12	0	0	3.7	0	0	3.5	3.5	2.6	0	0	0	0	0	0	0	0	3.8	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.83	5.11	4.8	1.9	2.5	3.9	2.5	3.6	2.5	2.5	1.9	1.9	0	0	0	0	0	0	2.9	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.57	-4.71	0	0	3.5	0	0	3.8	3.1	3.8	0	3.1	0	0	0	0	0	0	0	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.43	-2.72	3.1	0	4	2.4	4.2	2.4	3.1	2.4	0	0	0	0	2.4	0	0	0	3.8	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.19	-4.31	3.3	0	3	0	2.6	2	2	2.6	0	0	0	0	0	0	0	0	2.6	2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.95	4.52	3.7	0	1.7	1.7	2.9	3.1	3.1	0	2.7	1.7	0	0	2.3	1.7	0	0	3.3	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.75	-2.53	2.9	0	0	0	0	2.9	2.9	0	0	2.2	0	2.2	0	0	0	0	0	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.34	3.29	2.9	0	2.6	1.7	2.6	0	2.3	1.7	1.7	1.7	0	0	0	0	0	0	2.3	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.71	-4.99	3.6	0	0	0	0	3.2	0	2.5	0	2.5	0	0	0	0	0	0	3.8	0	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.87	4.78	3.9	0	3	4.2	2	3.5	3.3	3.3	3	2.7	0	0	0	0	0	0	3.7	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.74	-4.74	3.3	0	3.7	0	2.6	0	3.3	2.6	0	0	0	0	0	0	0	0	2.6	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.46	3.04	2.5	0	2.5	0	2.5	3.1	3.5	0	0	0	0	0	0	0	0	0	3.1	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.4	4.64	3.6	0	3.1	0	3.4	2.1	3.9	3.4	0	2.1	0	2.1	2.1	2.1	0	0	3.4	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.46	-0.73	3.3	0	3.5	0	0	3.7	3.3	3.3	0	1.8	0	0	1.8	2.4	0	0	3.5	0	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.16	-0.77	2.8	0	3.8	3.2	2.8	3.2	3.2	3	0	0	0	0	2.5	1.6	0	0	3.2	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.72	-5.96	2.9	0	1.9	0	0	3.4	3.8	2.5	0	0	0	3.2	0	0	0	0	0	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.28	-4.16	0	0	4.3	0	0	2.6	2.6	2.6	0	0	0	3.6	0	0	0	0	2.6	0	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6	3.29	3	0	2	0	3.5	3.5	3.8	0	3	0	0	2	0	0	0	0	3.5	0	2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.07	4.55	4.4	0	2.9	3.2	2.5	4.3	3.6	2.5	1.9	1.9	0	0	0	2.5	0	0	1.9	0	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.36	4.49	0	2.4	3.1	3.4	3.1	3.1	3.1	3.1	0	0	0	0	0	3.4	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.59	6.42	3.5	0	3	3.5	2	3.9	3.3	3	2	0	2	0	3	0	0	0	3.3	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.61	6.73	4	1.7	4.4	3.6	3.5	2.3	3.2	2.7	1.7	1.7	0	1.7	2.3	1.7	0	0	2.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.43	4.71	3.4	0	3.6	0	2.9	2.9	3.7	1.9	2.5	0	0	0	1.9	0	0	0	3.8	2.5	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.33	-6.18	0	0	3.1	2.1	2.1	3.1	3.6	3.6	2.1	2.1	0	0	0	0	0	0	4.2	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.42	2.87	3.2	0	2.6	0	0	3.2	2	2	2.6	0	2	0	0	0	0	0	3.6	2	2
