day	Anno	celltype	UMAP_1	UMAP_2	Car10	Hivep3	Jazf1	Ntng1	Pou6f2	Tshz2	Zfp804b
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.11	-2.55	0	0	0	0	0	0	5.7
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.82	-1.9	5.1	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.97	4.17	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.7	-2.38	4.2	0	5.3	4.2	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.32	-3.67	0	5.5	0	4.4	0	5.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.5	-2.97	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.21	-1.96	0	0	0	5.3	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.78	-0.73	0	0	0	4.8	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.61	-2.47	6.3	4.7	0	0	0	0	6.3
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.1	0.72	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.17	-3.26	0	0	4.6	0	0	4.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.05	1.81	0	0	0	4.8	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.24	-1.82	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.18	-1.8	0	0	4.3	5.9	0	6.4	4.3
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.83	0.61	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.54	0.21	0	0	0	0	0	5.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.44	-1.3	5	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.18	-1.95	4.6	0	0	0	0	0	4.6
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.24	-4.2	6	0	0	6.3	0	4.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.83	2.3	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.65	5.23	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.95	3.52	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.4	4.26	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.19	-2.6	7	0	0	0	0	5.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.63	2.57	0	0	0	0	0	4.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.11	4	0	0	0	0	0	6.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.03	2.68	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.97	-2.76	0	0	5.1	0	0	5.1	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.54	1.2	0	0	0	0	0	4.8	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.7	-1.91	4.8	0	4.8	0	4.8	4.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.46	-5.81	0	0	0	0	0	5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.19	-3.63	0	0	0	0	0	4.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.83	-1.41	0	0	5	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.18	3.37	0	0	0	0	0	5.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.01	-0.45	0	0	0	6.4	0	5.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.61	3.55	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.78	-2.77	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.67	-3.01	5.6	3.5	4.6	3.5	4.2	4.2	3.5
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.99	4.33	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.41	5.6	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.07	0.61	6.8	0	0	0	0	5.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.04	5.83	0	0	5.3	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.7	1.19	4.8	0	0	4.8	5.5	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.88	-1.27	0	0	4.7	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.48	-5.84	6.1	0	4.2	4.2	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.67	2.63	0	0	0	0	0	5.3	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.05	-1.43	0	0	0	0	0	0	7.1
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.94	1.62	0	0	0	5.2	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.56	2.2	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	7.33	2.48	0	0	0	0	0	5.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.7	-3.78	0	0	4.4	0	0	0	6.8
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.18	-1.92	0	0	0	0	0	5.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.48	-5.79	0	0	0	0	0	0	4.8
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.28	1.98	0	0	0	0	0	6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.15	4.29	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.18	-2.74	4.8	0	0	0	4.8	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.86	1.81	0	0	0	0	0	5.7	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.94	-0.26	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.45	-3.92	5.8	0	0	0	5.1	5.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.11	5.77	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.53	-0.64	0	5.3	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.78	2.23	0	0	0	5.2	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.04	-4.06	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.41	4.96	0	4.6	4.6	5.7	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	7.23	1.73	4.7	0	4.7	0	0	5.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.65	0.73	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.9	-0.14	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.37	-0.93	6.1	0	0	6.3	4.5	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.47	1.86	0	5.5	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.48	-5.84	0	5.5	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.44	-2.77	0	0	0	0	0	4.8	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.22	-1.44	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.35	2.8	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.78	-1.02	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.24	-1.58	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.22	-1.14	5.4	0	0	0	0	5.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.68	3.73	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.63	1.48	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.61	-3.88	0	3.8	0	0	0	3.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.33	-0.31	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-5.64	1.46	5.4	0	4.7	0	0	5.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.1	-3.72	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.32	-3.89	0	0	0	0	0	0	7.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.44	-2	5.4	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.72	-3.88	5.2	4.1	4.1	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.53	2.69	0	0	0	0	0	6.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.5	2.17	0	0	0	0	0	5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.17	-1.39	5.9	0	0	6.6	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.23	-1.9	4.7	0	4.7	0	0	5.8	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.64	-2.45	4.4	0	0	0	4.4	5.5	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.39	-4.99	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.69	-3.8	0	0	0	0	0	0	5.9
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.05	2.57	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.26	0.05	0	0	0	0	0	5.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.28	3.32	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.53	1.55	4.9	0	4.9	0	4.9	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.71	-2.49	0	0	0	4.9	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.83	-2.13	0	0	0	0	0	6.5	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.33	2.31	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.2	5.99	0	0	0	5.1	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.16	0.59	4.3	4.3	0	0	0	4.3	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.79	1.29	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.92	-0.07	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.96	4.34	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.07	1.03	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.52	-1.33	0	5.5	0	0	0	0	6.6
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.67	5.84	0	0	5.3	6	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.08	-0.97	0	0	0	0	0	5.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.59	-0.56	0	0	5.2	5.2	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.76	-2.55	0	0	4.8	0	0	6.2	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.99	0.61	5.7	0	4.6	0	0	4.6	5.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.12	-2.64	0	0	0	6.3	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.78	-2.46	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.08	-2.37	6.7	0	0	0	4.4	5.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.84	5.44	0	0	5.4	5.4	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.55	-3.01	0	0	0	0	0	5.1	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.68	4.37	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-7.4	1.65	0	0	0	0	0	5.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.9	-1.27	5.4	0	0	0	0	5.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.79	-2.74	0	0	0	6.4	0	0	5
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.48	-1.25	0	0	0	0	5.1	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.45	-2.12	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.65	-5.19	0	0	0	0	0	6.7	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.68	0.18	6.2	0	0	4.6	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.13	-5.09	0	0	4.6	0	0	6	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.36	-2.13	0	0	5.3	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.74	-0.8	5.9	0	0	5.9	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.24	-5.42	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	6.72	5.18	0	0	4.8	6.2	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.7	-1	0	0	5	6.1	0	6.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.25	-2.7	5.5	0	0	4.1	4.1	5.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.05	-3.89	0	3.9	0	0	0	6.8	5.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.87	1.07	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.6	-1.73	0	0	0	0	0	0	6.5
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.95	-3.44	5.7	5	0	0	0	0	5
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.85	-0.14	0	0	0	5.5	0	4.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.21	-4.2	4.8	0	0	5.5	0	4.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.74	1.3	6.4	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.84	2.17	0	0	0	0	0	5	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.93	2.21	4.4	0	4.4	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.83	-2.74	5.8	0	0	4.7	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.07	-0.11	0	0	0	0	0	0	6.1
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.89	-1.37	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.97	0.48	0	0	0	0	0	5.2	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.14	2.26	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.25	-0.18	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.79	-2.92	5.8	0	0	4.3	5	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.26	5.32	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-7.01	1.55	5	0	0	5	0	5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.97	-0.66	6.4	0	0	5.5	0	5.1	4.4
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.94	-0.48	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.77	-2.4	5.4	4.3	0	4.3	0	5.7	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	4.63	-4.11	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.61	-1.87	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.51	-2.55	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.14	2.18	0	0	5.3	0	0	6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.47	3.73	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.02	-0.88	5.8	0	0	5.1	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.47	-0.24	0	0	3.9	0	0	3.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.12	-6.17	0	0	4.9	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.38	-3	5.4	0	0	5.4	0	6.1	4.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.37	-0.91	0	0	0	0	0	5.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	4.35	2.6	0	0	0	5.2	6.6	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.58	-0.64	0	0	0	6.5	0	5.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.91	-2.39	0	5	0	4.3	4.3	0	4.3
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.26	-0.77	0	0	0	5	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-7.44	1.62	5.4	0	0	0	0	0	5.4
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.88	-2.2	0	0	0	4.7	0	6.3	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.9	0.19	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.17	-3.07	0	0	0	0	5.5	5.7	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	6.54	5.73	0	0	0	6.3	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.12	-2.17	4.2	4.2	4.2	0	5.3	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.83	-0.85	4.8	0	4.2	5.5	0	6.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.75	-2.32	6.1	0	0	0	0	5	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.21	3.44	0	5.3	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	6.98	1.21	0	0	0	5.1	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.84	1.34	0	0	0	0	0	6.2	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.11	3.36	0	0	0	0	0	4.7	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.62	1.24	0	0	0	0	4.7	6.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.01	-0.48	0	0	4.4	5.4	0	6.3	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.03	-3.87	0	0	0	0	0	4.9	4.9
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.42	3.87	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.76	-1.94	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.17	2.17	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.96	2.04	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.5	-1.35	4.9	0	4.9	0	0	4.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.62	2.59	0	0	0	0	0	5.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.86	-0.95	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.75	-2.11	0	0	0	5.3	5.3	0	5.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.33	-3.1	5.7	0	0	0	4.6	4.6	4.6
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.96	-4.13	0	4.5	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.67	-0.36	0	0	0	0	0	4.3	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.82	-4.47	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.22	0.21	6	0	0	4.7	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.24	-4.36	5	0	4.3	5	4.3	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.37	-0.66	6.3	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.47	-1.51	0	0	0	0	0	6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.69	3.95	0	0	0	0	0	4.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.09	-2.92	0	0	0	5.4	0	5.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	6.48	1.8	0	0	4.8	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.7	1.06	5.7	0	0	0	0	5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.56	-1.6	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.19	-1.41	0	0	6.1	0	0	5.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.67	-0.03	0	0	0	5.2	0	5.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.6	4.83	5.8	0	0	0	0	6.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.01	3.49	0	5.4	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.16	3.32	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.47	-5.15	5	0	3.9	0	5.5	3.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.92	-3.9	0	0	0	6.1	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.48	-3.61	0	4.1	0	0	0	0	6.7
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.21	-0.75	0	5	0	0	0	6.1	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.79	4.49	0	0	0	0	0	4.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.11	-1.67	0	0	0	0	0	5.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.37	2.6	0	0	5	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.95	-2.06	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-7.3	-2.6	0	0	0	0	5.7	6.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.72	3.89	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.47	4.08	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.8	-3.22	0	0	0	0	0	6.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.8	-0.96	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.59	-1.32	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.98	2.5	0	0	0	5	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.64	-4.67	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.78	0.13	0	0	0	0	0	6.3	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.34	6.21	0	0	0	5.3	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.09	2.29	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.73	0.42	5.5	0	0	4.8	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.57	2.69	0	0	0	0	0	5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.39	-2.36	0	0	0	0	0	5.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.25	-3.76	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.73	-2.26	0	0	0	6.3	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.35	-1.07	5	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.78	-1.28	6.7	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.64	3.24	0	0	0	0	5.5	5.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-5.58	-2.85	5.4	0	0	0	5.8	5.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.87	-2.14	0	0	4.8	5.9	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.58	0.06	0	0	5.4	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.29	-3.65	0	0	4.9	4.9	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.22	-0.83	5.3	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.01	0.86	0	0	0	4.3	0	4.3	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.38	-1.49	5.1	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3	-3.73	0	0	4.4	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.16	3.57	0	0	0	0	0	4.5	0
