day	Anno	celltype	UMAP_1	UMAP_2	marker:T	marker:Noto	up:Foxj1	up:T	up:Noto	up:Jund	up:Mterf4	up:Meox1	up:Rfx3	up:Ebf1	up:Rfx2	up:Dmrtb1	down:Sox17	down:Gsc	down:Lhx1	down:Gata6	down:Otx2	down:Pa2g4	down:Hhex	down:Zfp706
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.57	2.66	3	0	2.4	3	0	3.7	2.4	0	0	0	0	0	3.4	4.2	4.6	2.4	3.7	3.7	3	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-6.48	-0.01	0	0	0	0	0	1.9	0	0	0	0	1.9	0	3.2	0	0	0	1.9	1.9	0	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.61	0.37	0	0	0	0	0	3	0	0	0	0	0	0	4.9	0	3.9	2.3	0	3.9	3.6	3.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.18	-1.86	4.2	0	0	4.2	0	3.1	2.4	0	0	0	0	0	0	4.2	4.3	3.1	3.1	2.4	3.5	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.29	-2.03	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	2.1	4	2.1	3.2	4.3	3.7	4
E7.25	E725_Notochord	Notochord	4.76	2.06	3.3	0	3.7	3.3	0	2	2	0	2	0	0	0	0	2	2.7	0	2	3.7	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.56	-1.98	2.2	0	1.6	2.2	0	3.1	1.6	0	1.6	1.6	0	0	0	3.3	2.2	0	2.9	4.1	2.2	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.03	-6.41	0	0	0	0	0	3.7	2.1	0	0	0	0	0	0	0	0	0	0	4.5	0	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.61	-0.15	2.6	0	0	2.6	0	3.2	0	0	0	0	0	0	3.6	3.6	4.3	2	3.4	4.5	2	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.74	-1.81	1.8	0	0	1.8	0	2.8	0	0	0	0	0	0	0	3.9	3.3	1.8	2.8	4.3	3.6	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.2	-0.45	2.6	0	0	2.6	0	2	0	0	0	0	0	0	3.9	3	3.8	2.6	2	4.1	3	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.69	-4.7	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0	2.7	3.4	0	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2	1.77	0	0	0	0	0	2.1	2.1	0	0	0	0	0	4.7	2.1	2.1	2.1	3.1	3.8	0	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.73	-6.22	0	0	0	0	0	2.9	0	0	1.7	0	0	0	0	0	0	0	2.6	3.8	0	3.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.36	2.27	2.1	0	0	2.1	0	0	0	0	0	0	0	0	4.9	3.4	3.1	2.7	3.4	3.9	2.7	4.4
E7.25	E725_Notochord	Notochord	4.41	2.94	3.9	3.7	2.8	3.9	3.7	2.8	2.2	2.2	0	0	0	0	0	0	2.2	0	0	3.2	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.01	-0.09	2.7	0	0	2.7	0	2	2.7	0	0	0	0	0	0	3.3	2	0	2.7	4	2.7	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.59	-0.03	0	0	0	0	0	0	0	0	0	0	0	0	4.6	3.8	3.2	2.6	3.2	4.5	2.9	2.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.74	2.51	0	0	0	0	0	2.2	0	0	0	0	0	0	4.9	0	0	0	2.2	3.2	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.01	-1.16	0	0	0	0	0	1.8	0	0	0	0	0	0	3.7	4.3	3.5	1.8	2.4	4	2.8	3.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.99	1.61	0	0	0	0	0	2.4	2.4	0	0	0	0	0	4.7	2.4	0	2.4	3	3.4	0	4.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.43	-2.97	4.4	0	0	4.4	0	2.1	2.1	0	0	0	0	0	0	3.4	3.6	2.1	2.1	3.8	2.1	3.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.58	2.42	0	0	0	0	0	2.1	0	0	0	0	0	0	4.5	0	3.1	2.1	0	3.4	0	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.64	-2.1	3.1	0	0	3.1	0	2.9	0	0	0	0	0	0	0	3.5	4.1	1.9	2.5	4.3	3.5	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.68	-2.84	3	0	0	3	0	0	2	2	0	0	0	0	2.6	3	4	0	2	3.3	3	3.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.41	-1.76	2.7	0	0	2.7	0	0	2.1	0	0	0	0	0	4.4	3.1	3.7	0	3.1	3.6	3.1	4.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.37	1.88	0	0	0	0	0	2.5	0	0	1.9	0	0	0	2.9	0	0	0	0	3.6	0	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.8	-2.39	2.2	0	0	2.2	0	2.2	0	0	0	0	0	0	0	3.7	0	0	0	3.7	2.2	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.12	0.37	2.3	0	0	2.3	0	3	0	0	0	0	0	0	4.3	3.3	3.3	0	2.3	4.3	0	3.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.56	-0.76	0	2.1	0	0	2.1	0	0	0	0	0	0	0	5.3	3.8	4.2	2.1	3.1	4.2	3.6	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.4	-3.62	3.2	0	0	3.2	0	2.7	1.5	0	0	0	0	0	4.2	2.4	3.1	0	2.7	4.1	2.1	3.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.56	-1.92	0	0	0	0	0	2.8	0	0	0	0	0	0	4.3	3.9	4.2	1.5	3.1	3.1	3	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.72	-4.24	2.4	0	0	2.4	0	1.8	0	0	0	1.8	0	0	1.8	3	3.7	0	0	3	1.8	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.07	-0.07	3.4	2.1	0	3.4	2.1	0	2.1	0	0	0	0	0	0	3.2	3.8	2.1	0	3.7	3.4	2.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.23	-0.48	3.1	0	0	3.1	0	2.7	0	0	0	0	0	0	2.7	2.7	3.4	2.1	0	4.4	2.1	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.27	1.04	0	0	0	0	0	2.9	0	0	0	0	0	0	5.2	3.3	4.6	0	0	3.8	2.9	4.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.25	3.91	2.2	0	0	2.2	0	0	0	0	0	0	0	0	4.4	0	0	0	0	4.1	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.57	-2.45	3.2	0	0	3.2	0	2.5	0	0	0	0	0	0	3.7	3.4	4	2.5	2.9	3.7	2.5	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.39	3.51	2.2	0	0	2.2	0	2.2	0	0	0	0	0	0	4.5	0	0	0	0	4.1	0	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.68	-0.83	2.4	0	0	2.4	0	3.5	3.1	0	0	0	0	0	0	3.5	4.4	0	3.1	4	3.1	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.18	0	0	0	0	0	0	2.8	0	0	0	0	0	0	5	3.2	3.9	0	3.2	4	3.2	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.26	2	0	0	3	0	0	2	2	0	0	0	0	0	3.3	2	2	2	0	3.7	0	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.93	2.17	0	0	0	0	0	2.2	0	0	0	0	0	0	4.8	0	2.2	2.9	2.2	3.5	2.2	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.87	-0.89	2.9	0	1.9	2.9	0	2.5	0	0	0	0	0	0	0	0	3.6	0	1.9	4.5	2.5	3.6
E7.25	E725_Notochord	Notochord	4.61	4.13	4	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.37	2.18	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	3.6	3.3	3	3.6	3	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.28	2.42	3.1	0	0	3.1	0	3.1	0	0	0	0	0	0	0	4.1	3.1	2.7	2.1	3.8	3.4	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.91	-1.29	2.1	0	0	2.1	0	2.7	0	0	0	0	0	0	4.2	3.1	3.9	2.1	3.1	4.1	2.7	3.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.79	-0.96	0	0	0	0	0	0	0	0	0	0	0	0	4.9	3.3	4.9	2.9	0	3.6	2.3	4.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.72	0.93	0	0	0	0	0	3.7	0	0	0	0	0	0	3.9	3	3.7	0	2.4	3	3	4.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.46	0.79	2.2	0	0	2.2	0	2.2	0	0	0	0	0	0	4.3	2.8	4.5	2.2	2.2	3.7	2.2	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.97	-5.31	0	0	0	0	0	3.3	0	0	0	2	0	0	0	2	0	0	0	3	0	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.78	0.95	0	0	0	0	0	2.7	0	0	0	0	0	0	3.6	2.1	2.7	3.1	2.1	3.4	0	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.84	2.65	4.2	2.2	2.9	4.2	2.2	4.1	0	0	0	0	0	0	0	2.9	0	0	0	3.5	0	3.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.06	0.65	0	0	0	0	0	2.9	0	0	0	0	0	0	3.9	2.6	2.6	2.6	2.6	2.6	0	4.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.22	1.23	4	2.9	0	4	2.9	3.3	0	0	0	0	0	0	0	4.3	2.3	0	2.9	3.3	0	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.99	0.86	0	0	0	0	0	0	0	0	0	0	0	0	5.1	3.8	3.1	2.5	2.5	3.5	2.5	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.71	-2.17	2.9	0	1.7	2.9	0	2.6	0	0	0	0	0	0	3.7	3.3	3.3	0	2.6	3.9	2.9	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.68	0.03	0	0	0	0	0	2	0	0	0	0	0	0	4.4	3	3	3.5	2	3	3.5	3.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.51	1.38	2	0	0	2	0	0	2	0	0	0	0	2	5.2	2	2.7	2	0	3.5	2	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.16	0.2	1.9	0	0	1.9	0	2.6	0	0	0	0	0	0	0	3.6	3.4	2.6	2.6	4	3.2	3.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.44	-1.87	2.7	0	0	2.7	0	3.8	0	0	0	0	0	0	0	3.8	2.1	0	0	4	2.1	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.72	-0.44	2.7	0	0	2.7	0	3.1	0	0	0	0	0	0	3.8	3.1	3.6	2.7	3.4	3.6	3.6	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.06	0.32	3	0	0	3	0	2.6	0	0	0	0	0	0	0	3.3	3.8	0	2	4.1	3.3	3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.91	-0.43	0	0	0	0	0	3.1	0	0	0	0	0	0	4.3	3.1	4	2.1	3.4	3.4	3.1	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.01	-0.34	2.7	0	0	2.7	0	3.1	0	0	0	0	0	0	2.1	3.7	2.1	2.1	0	3.6	2.1	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.98	2.48	3.9	2.9	3.4	3.9	2.9	2.9	1.9	1.9	0	0	0	0	0	1.9	2.5	0	1.9	2.9	0	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.93	-2.93	2.6	0	0	2.6	0	2	0	0	0	0	0	0	2	3.7	3	2	3	4	0	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.09	0.41	2.8	0	0	2.8	0	2.8	0	0	0	0	0	0	3.9	3.7	4.1	0	2.8	2.8	4	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.09	-1.11	0	0	0	0	0	0	1.9	0	0	0	0	0	4.8	3.5	3.1	3.1	2.5	4.3	2.8	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.37	-2.43	0	0	0	0	0	2.1	0	0	0	0	0	0	3.1	2.1	3.8	2.1	2.1	2.1	3.4	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.85	-0.64	3.3	0	0	3.3	0	3.5	0	0	0	0	0	0	0	3.5	3.5	2.6	3.3	3.5	2	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.92	0.25	0	0	0	0	0	2.6	0	0	0	0	0	0	4.3	3.5	3.3	2	3	4.1	2.6	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.33	-3.76	3.2	0	3	3.2	0	3.6	2.6	0	0	0	0	0	0	2	3.2	0	0	3	2.6	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.89	3.23	4.4	2.1	3.4	4.4	2.1	3.9	2.1	2.1	2.1	0	0	0	0	0	0	0	0	4.4	0	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.3	2.38	0	0	0	0	0	2.3	0	0	0	0	0	0	4.1	2.9	3.6	0	2.3	3.8	0	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.02	-2.14	3.2	0	0	3.2	0	3.2	0	0	0	0	0	0	0	3.5	3.5	2.8	2.8	4.1	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.18	1.88	4	0	2.1	4	0	4.1	2.1	0	0	0	0	0	0	3.1	3.1	2.1	3.1	3.3	2.1	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.04	-2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	5.2	2.9	0	4.6	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.91	-2.61	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3.5	0	2.5	3.2	0	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.48	-6.06	0	0	2.5	0	0	2.5	2.9	1.9	0	1.9	0	0	0	0	0	0	0	4.5	0	3.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.94	-1.28	2.7	0	0	2.7	0	2.1	2.1	0	0	0	0	0	3.8	0	3.6	2.7	3.4	2.1	3.4	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.58	-1.11	1.9	0	0	1.9	0	2.6	0	0	0	0	0	0	4.6	3.8	4.1	3.2	2.6	2.9	1.9	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.68	-1.58	3.3	0	0	3.3	0	3	0	0	0	0	0	0	0	3.9	4.2	0	3	4.1	2.6	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.93	4	0	0	0	0	0	2.1	0	0	0	2.1	0	0	4.1	0	2.7	0	0	4.1	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.26	-3.37	1.9	0	0	1.9	0	2.9	1.9	0	0	0	0	0	0	3.8	2.9	1.9	2.9	4.1	2.5	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.09	0.23	3.2	0	0	3.2	0	0	0	0	0	0	0	0	4.4	2.5	2.5	2.5	3.6	2.5	3.8	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.55	1.15	2.1	0	0	2.1	0	3.2	2.1	0	0	0	0	0	4.5	2.8	0	2.8	2.8	2.8	0	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.75	-2.8	2.2	0	0	2.2	0	0	0	0	0	0	0	0	3.7	2.2	3.9	0	2.2	3.5	0	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.76	-0.12	0	0	0	0	0	2.3	0	0	0	0	0	0	4.2	2.9	3.8	0	3.3	2.3	2.3	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.36	-0.41	3	0	0	3	0	3.3	2	0	0	0	0	0	0	3.3	0	2	2	4.2	3	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.15	2.36	2.3	2.3	2.3	2.3	2.3	3.6	0	0	0	0	0	0	0	0	2.9	0	0	3.8	0	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.52	1.99	2.9	0	0	2.9	0	2.3	0	0	0	0	0	0	4.2	0	3.3	2.9	0	4	0	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.95	-1.57	0	0	0	0	0	3.3	0	0	2.6	0	0	0	2.6	3.7	3.7	2.6	2.6	0	3.3	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.83	-0.47	0	0	0	0	0	3.6	2.9	0	0	0	0	0	0	2.9	0	0	2.9	4.3	0	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.45	-0.53	2.9	3.2	3.2	2.9	3.2	3.2	1.9	0	0	0	0	0	0	2.9	2.5	0	3.2	4	3.2	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.21	-0.99	4	2.3	1.7	4	2.3	2.7	2.7	0	0	0	0	0	0	3.5	3.5	0	3	3.6	3.5	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.27	0.04	0	0	0	0	0	0	0	0	0	0	0	0	4.2	4.1	4.2	2.9	2.3	3.3	2.3	3.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.68	0.75	2.1	0	0	2.1	0	0	2.7	0	0	0	0	0	5.3	3.6	4.7	0	2.7	3.9	3.6	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.89	-2.23	0	0	0	0	0	3.4	0	0	0	0	0	0	3.1	2.8	4	3.1	3.6	0	3.1	2.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.27	-0.07	0	0	0	0	0	2.8	0	0	0	0	0	0	4.2	2.1	3.4	2.1	0	4.4	2.1	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.37	0.62	3.2	2.1	2.1	3.2	2.1	2.1	0	0	2.1	0	0	0	0	3.8	0	0	2.1	3.7	3.7	2.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.08	1.56	2	2	2	2	2	3.6	0	0	0	0	0	0	4.4	2	3	0	2.6	3.5	2	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.82	-1.21	3.5	0	0	3.5	0	2.5	0	0	0	0	0	0	3.1	3.5	3.1	3.5	3.5	3.5	4	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.84	-0.62	2.9	0	0	2.9	0	2.9	1.9	0	0	0	0	0	1.9	3.8	3.2	1.9	2.9	4.2	2.9	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.39	2.46	0	0	0	0	0	3.3	2.2	0	0	0	0	0	4.5	3.3	4.3	3.3	3.3	3.3	2.2	4.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.13	-0.82	3.4	0	0	3.4	0	2.7	0	0	0	0	0	0	4.3	3.8	3.8	3.1	2.7	3.6	3.4	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.32	1.41	0	0	0	0	0	3.5	0	0	0	0	0	0	4.4	0	4.1	0	2.8	3.5	3.5	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.19	-3.85	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	3.6	2.1	2.1	2.7	4.5	0	4.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.92	0.41	0	0	0	0	0	2.7	2.1	0	0	0	0	0	5	2.7	2.7	2.7	0	3.7	3.1	3.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.68	3.62	2.1	0	0	2.1	0	2.8	0	0	0	0	0	0	4.2	0	0	0	0	4	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.15	-2.77	3.5	1.8	0	3.5	1.8	0	1.8	0	0	0	0	0	0	3.1	2.8	0	2.8	3.9	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.76	-0.14	3	0	0	3	0	2	2	0	0	0	0	0	3.5	3	3.5	2	3	3.5	2.6	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.86	3.82	2.2	0	0	2.2	0	2.8	0	0	0	0	0	0	4.9	0	0	3.9	0	3.9	2.2	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.04	-1.17	2.5	0	0	2.5	0	2.2	1.6	0	0	0	0	0	3.6	4	4.2	2.2	2.5	4	2.5	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.31	-5.46	0	0	2.5	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	4	0	2.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.25	-2.04	2.1	0	0	2.1	0	2.7	0	0	0	0	0	0	3.9	0	3.8	2.7	3.1	3.1	2.1	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	6.35	3.17	2.3	0	3.3	2.3	0	3.3	2.3	0	0	0	2.3	0	2.3	0	0	0	0	4.1	0	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.47	1.77	0	0	0	0	0	3.4	0	0	0	0	0	0	5.6	2.8	2.1	2.1	2.1	4	2.8	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.97	1.29	3.3	0	0	3.3	0	3.3	0	0	0	0	0	0	0	4.3	3.8	0	2.6	3.8	4.2	3.9
E7.25	E725_Notochord	Notochord	6.04	3.1	2.1	3.1	3.4	2.1	3.1	2.7	2.7	0	0	0	0	0	0	2.1	0	0	0	3.8	0	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.5	0.07	3.7	0	2.6	3.7	0	3	2	0	0	0	0	0	0	3.3	2.6	0	3.8	3.9	3.3	3.7
E7.25	E725_Notochord	Notochord	6.63	1.5	0	1.9	4.6	0	1.9	3.7	2.5	0	0	0	0	0	0	0	0	0	0	3.7	0	3.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.33	-1.47	2.3	0	0	2.3	0	2.9	0	0	0	0	0	0	2.9	2.9	4.3	2.9	3.8	3.3	2.9	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.73	-4.26	2	0	0	2	0	2	2	0	0	0	0	0	2.6	2.6	3.5	0	3	4	2	4.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.29	0.51	0	0	0	0	0	2.5	0	0	0	0	0	0	4.8	3.1	3.5	0	3.1	3.1	3.5	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.62	-3.28	2.3	0	0	2.3	0	2.7	0	0	0	0	0	0	0	3.7	3.4	0	2.7	3.5	1.7	3.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.66	-1.52	2.6	0	0	2.6	0	3.5	0	0	0	0	0	0	0	3.5	3	0	0	4.4	3	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.42	2.04	2.4	0	0	2.4	0	0	0	0	0	0	0	0	3.7	3.7	4.4	0	2.4	3.4	2.4	4.1
E7.25	E725_Notochord	Notochord	5.09	4.47	4.2	3.6	4.1	4.2	3.6	3.8	0	3.6	0	0	0	2.5	0	0	0	0	0	3.6	0	2.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.94	-2.29	3	0	2	3	0	2.7	0	0	2	0	0	0	0	2	3.5	3	3.5	3.7	3.3	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.61	0.43	0	0	3.4	0	0	4.2	0	0	0	0	0	0	0	3	0	0	0	3.4	0	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.84	2.96	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	3.8	2.8	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.98	-1.26	3.4	0	2.2	3.4	0	2.6	0	0	1.6	1.6	0	0	0	3.2	0	0	1.6	4	0	4
E7.25	E725_Notochord	Notochord	4.54	4.79	5.3	3.8	3.1	5.3	3.8	3.1	2.4	0	0	0	0	2.4	0	0	0	0	0	3.8	0	2.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.91	-6.28	0	0	0	0	0	3	0	0	0	1.6	0	0	2.2	1.6	2.5	0	1.6	3.5	2.5	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.34	-6.35	0	0	0	0	0	3.6	2.3	0	0	0	0	0	0	0	0	0	2.3	3.8	0	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.29	-1.67	3.8	0	2.9	3.8	0	2.2	0	0	0	0	0	0	0	3.5	3.3	0	2.9	3.5	2.2	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.66	1.46	0	0	0	0	0	2.6	0	0	0	0	0	0	4.9	2	3.3	2	3.3	3.8	2.6	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.37	1.37	0	0	0	0	0	3.1	2.1	0	0	0	0	0	4.6	0	0	2.1	0	3.1	2.1	4.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.17	3.15	0	0	0	0	0	2.4	0	0	0	0	0	0	4.1	2.4	0	0	0	3.4	0	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.34	1.45	2	2	3.5	2	2	4	0	0	0	0	0	0	0	2.6	2	0	2.6	3.5	0	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.86	-1.16	4.4	0	0	4.4	0	0	0	0	0	0	0	0	0	2.8	3.1	0	0	4	2.1	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-5.29	-1.57	2.5	0	0	2.5	0	2.5	0	0	0	0	0	0	1.6	3.1	3	1.6	2.1	3.7	1.6	3.8
E7.25	E725_Notochord	Notochord	3.63	3.21	4.9	3.1	4.2	4.9	3.1	2.5	0	0	2.5	0	0	0	0	0	3.1	0	3.5	2.5	3.5	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.31	-0.78	3.4	2.1	3.4	3.4	2.1	3.1	3.1	0	0	0	0	0	0	3.1	0	0	2.1	2.7	2.1	4.1
