day	Anno	celltype	UMAP_1	UMAP_2	marker:Bmp4	marker:Fzd4	up:Hand1	up:Foxf1	up:Msx2	up:Msx1	up:Etv2	up:Fos	up:Prdm6	up:Cdx2	up:Hoxb2	up:Hoxd1	up:Isl1	up:Prrx2	up:Irf1	up:Zfp703	down:Sp5	down:Lhx1	down:Mesp1	down:Mesp2	down:Pou5f1	down:Gsc	down:Sox4	down:Mixl1	down:Otx2	down:Eomes	down:Zic5	down:Irx5
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.39	-0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.6	4.9	2.6	4.7	0	2.6	3.2	0	2.6	2	2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.66	3.92	0	0	0	0	0	2	0	0	0	3	3.5	0	0	0	0	0	3	0	3.5	0	4.6	0	2.6	3.6	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.28	-3.4	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	4	0	3.6	0	0	0	0	0	0	2.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.55	-0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	4.5	0	0	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.66	-3.65	0	0	0	0	0	0	0	0	0	2.4	3.7	0	3	0	0	0	2.4	0	0	0	4.5	0	0	0	0	0	0	3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.27	-1.92	0	0	2.8	0	2.8	3.5	2.2	2.2	0	0	0	0	0	2.2	0	0	2.8	3.5	4	2.8	3.9	2.2	2.2	0	0	2.8	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.6	-1.63	0	0	1.7	0	0	0	1.7	1.7	0	0	2.6	0	0	1.7	0	0	0	0	1.7	2.2	2.6	0	2.9	1.7	0	1.7	0	1.7
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.78	-3.68	0	0	0	3.4	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	2.8	0	2.8	0	0	0	0	2.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.88	1.56	2.8	0	4	3.3	2.5	3.3	0	2.8	0	2.5	2.2	0	1.6	0	0	0	0	0	3.2	0	3.2	0	3	0	0	0	2.2	1.6
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.28	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	2.7	5.1	2	4.3	0	2.7	2.7	0	2	0	2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.19	-0.92	0	0	3.2	3.4	2.8	0	0	0	2.1	0	0	0	2.1	0	0	0	0	2.8	3.4	0	3.2	0	2.8	0	2.1	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.84	0.58	0	0	0	0	0	0	0	0	0	0	2.6	2.6	0	0	0	0	2.6	0	3.6	0	3.2	0	2.6	0	0	0	2.6	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.66	-2.86	0	0	2.7	0	0	2.7	0	0	0	0	0	0	0	0	2.1	0	0	0	2.7	2.1	4.1	0	3.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.42	-4.47	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	3.7	0	3	0	3.7	0	3	0	0	0	2.4	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.72	5.37	3.4	0	4.4	2.7	3.1	2.7	3.1	2.1	0	4	0	0	2.7	0	0	0	0	0	4.5	0	4	0	2.1	2.7	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.12	1.16	0	0	2.2	3.2	0	0	0	0	0	2.2	4	0	2.2	0	0	0	0	2.2	2.8	2.2	0	0	2.8	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.66	-3.85	0	0	0	0	0	0	0	3.4	0	0	2.3	0	0	3	0	0	0	0	0	0	0	0	3	2.3	0	0	2.3	3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.15	0.99	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	2.8	2.6	4.7	1.6	4.9	0	1.6	0	0	0	0	1.6
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.59	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5.1	2.9	4.9	0	3.6	0	0	3.6	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.88	4.32	2.7	0	4.5	3.3	2.7	3	0	0	0	4.1	3.5	0	2.7	0	0	0	2.7	0	4.9	0	3.7	0	2.7	3.3	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.37	-3.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.7	3.6	0	3.4	0	0	0	0	3.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.65	4.06	3	0	4.7	2.4	3	3.2	0	0	2.4	2.4	2	0	2.9	1.5	2	2	0	0	4.5	0	4.3	0	3	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.32	-3.05	0	0	0	3.7	0	0	0	0	0	0	2.8	0	0	2.2	0	0	2.2	2.2	3.9	0	3.5	0	3.5	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.11	-1.62	0	0	1.8	1.8	3.3	2.4	1.8	0	1.8	0	0	0	0	0	0	0	0	2.8	4.5	1.8	4.1	1.8	1.8	0	2.4	3.1	0	1.8
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.92	0.58	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	3.4	3.4	5.1	3.4	4.3	3	3.9	5.3	2.3	3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.96	3.3	2.3	0	3.6	4	3.6	0	0	0	0	0	3.4	0	3	0	2.3	0	0	0	4.2	2.3	3.4	0	3.4	2.3	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.89	-0.03	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	3.9	2.7	4.9	3.6	4.3	0	3.1	2.1	0	2.1	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.66	-2.8	0	0	0	1.9	0	0	0	2.6	0	0	0	0	1.9	0	0	0	1.9	0	0	0	0	0	1.9	0	1.9	0	1.9	1.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.05	4.36	3.6	0	4	2.9	3.1	3.6	0	0	0	3.1	2.3	0	2.6	0	0	0	1.7	0	4.8	1.7	4	0	3.8	2.9	0	1.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.76	3.92	0	0	4	2.4	3.1	2.4	0	0	0	3.1	0	2.4	0	0	3.5	0	0	0	5.4	0	4.6	0	0	2.4	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.73	0.06	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	3.7	4.5	0	3.3	0	4.8	0	2.6	3.3	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.83	0.44	2.3	0	3.3	2.3	1.7	2.9	2.3	1.7	1.7	0	0	0	0	1.7	0	0	1.7	0	2.7	2.3	3.2	0	2.7	0	0	0	1.7	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.62	1.52	0	0	2.2	0	0	0	2.2	0	0	4.1	3.7	0	0	0	0	2.2	3.9	0	0	0	4.5	0	2.2	2.8	0	2.2	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.69	5.25	2.7	0	3.8	3.1	2.7	2.1	0	0	2.1	3.9	3.4	0	0	2.1	0	0	0	0	4.3	0	0	0	2.1	2.1	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.87	-4.41	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	2	0	0	0	0	3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.93	-1.53	0	0	3.3	0	2.8	1.8	0	0	0	2.4	0	0	0	0	0	0	0	2.4	2.8	1.8	4.1	0	1.8	0	0	2.8	0	1.8
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.03	0.39	0	0	3.8	2	3.8	4	0	0	0	2	2.6	0	0	0	2	0	0	0	5	0	3.5	0	3.3	2	0	2	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.4	-0.01	0	0	0	0	0	2.1	1.5	0	1.5	0	2.1	2.7	0	0	0	0	2.9	1.5	4.6	0	3.4	0	2.7	2.7	1.5	2.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.67	-1.69	0	0	0	0	0	3	2.3	0	0	0	0	0	0	2.3	0	0	0	3.9	3.6	2.3	2.3	3.4	2.3	0	3	3	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.05	-5.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	2	0	3.5	0	0	0	0	2.7
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.38	4.49	3	0	0	3.5	2	0	0	2.7	0	3.7	3.7	0	0	2	0	2	2.7	2	2.7	0	2	0	2	2.7	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.6	-2.51	0	0	0	2.8	0	0	0	0	0	0	2.8	0	0	0	0	0	2.8	0	0	0	5.1	0	2.8	3.9	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.28	-3.54	0	2.1	0	3.8	0	0	0	0	0	2.1	0	0	0	3.1	0	0	0	0	0	0	2.1	0	0	0	0	0	0	3.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.94	-1.24	0	0	2.3	0	0	0	1.7	2.7	1.7	0	0	0	0	0	0	0	2.7	2.7	4.3	2.3	3.6	0	2.9	0	0	0	2.7	2.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.72	-1.76	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	1.7	0	3.5	2.7	4.4	1.7	2.7	1.7	3.3	0	1.7	3.2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.06	2.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	4.3	0	5	0	0	0	0	2.4	0	2.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.27	-0.23	0	0	0	0	0	0	0	0	0	3.2	2.5	0	0	0	0	0	3.2	0	0	0	4.8	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.84	0.69	0	0	3.7	3.3	0	4.4	0	0	2.6	0	3.3	2.6	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.03	4.88	2.1	0	3.8	2.8	0	3.6	0	2.8	0	3.8	2.1	2.1	2.1	2.8	0	0	2.1	0	4.4	0	4.4	0	2.8	3.2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.1	1.36	0	0	0	2.1	0	2.8	2.1	0	0	0	2.1	0	0	0	0	0	3.1	0	5	2.8	4.4	0	3.1	2.8	2.1	0	2.1	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.97	-4.83	0	0	0	0	0	0	0	0	1.9	0	0	0	0	1.9	0	0	0	0	2.9	0	0	0	2.9	0	0	0	2.5	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.16	0.2	0	0	2	2.6	3	3.3	0	0	0	0	2	0	2.6	0	0	0	2.6	2	4.7	2	4	0	3.5	2.6	0	0	0	2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.03	-1.44	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	4.3	0	2	2	0	0	0	2
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.44	-3.54	0	0	0	0	0	0	0	0	0	2.5	4	0	0	0	0	2.5	3.1	0	0	0	4	0	2.5	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.52	-2.72	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	2.2	0	0	0	2.2	2.2	0	2.2	0	2.2	0	2.8	0	2.2	2.2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.22	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	3.4	4.9	3.4	4.5	0	0	3.2	1.9	1.9	2.5	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.51	1.97	0	0	1.9	0	0	1.9	0	0	0	1.9	2.5	0	0	0	0	0	1.9	0	5	2.5	4.6	0	3.5	3.3	0	0	1.9	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.28	-2.47	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	1.9	0	0	1.9	4.2	3.4	3.6	0	1.9	0	0	1.9	1.9	2.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.73	1.61	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	3.7	0	4.3	2.2	4.7	0	2.2	0	0	3.5	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.29	2.53	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3.4	0	4.9	2.6	4.8	0	0	3.2	0	3	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.61	-2.34	0	0	0	2.4	0	0	0	0	0	0	2.4	0	0	0	0	0	2.4	0	3.7	0	3	0	0	0	0	0	2.4	3.7
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.81	-3.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	3.8	0	2.4	0	0	0	3.1	3.1	0	2.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.98	2.9	0	0	1.9	0	0	2.5	0	1.9	0	2.9	1.9	0	0	0	0	0	3.5	0	3.8	1.9	5	0	1.9	2.5	0	2.5	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.74	-2.59	0	0	1.8	0	0	0	0	0	1.8	0	0	0	0	0	0	0	2.4	3.1	4.5	2.4	3.1	0	3.4	0	0	2.8	1.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.63	0.77	0	0	0	2.6	0	0	0	2.6	0	0	2.6	0	0	0	0	0	0	0	4.9	0	3.9	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.43	4.98	2.9	0	4.3	3.5	2.5	1.9	2.9	0	0	3.5	0	3.1	2.9	0	0	0	0	0	3.1	0	3.3	0	2.9	2.5	0	1.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.6	4.57	0	0	3.2	2.1	2.8	3.7	0	0	0	3.4	3.4	0	2.1	0	2.1	0	0	0	2.8	0	3.8	0	2.1	3.7	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.69	1.69	0	0	0	0	0	0	2.1	0	0	4.5	2.8	0	0	0	0	2.1	3.4	0	0	0	4.6	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.84	0.65	2.7	0	3.8	2.7	3	3.6	3.2	3.7	0	0	1.7	1.7	0	0	0	0	1.7	1.7	3.6	0	0	0	1.7	1.7	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.35	-2.11	0	0	0	2.4	0	0	0	0	0	0	3.9	2.4	2.4	2.4	0	0	2.4	0	3	0	2.4	0	3.4	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	6.28	-2.37	0	2.2	3.2	2.8	0	2.8	0	0	0	2.2	2.8	0	0	0	0	0	0	2.8	4.3	2.8	2.8	0	2.8	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.97	2.73	0	0	2.8	0	2.8	0	0	0	0	0	0	0	0	0	0	0	3.9	0	5.3	0	4.4	0	3.9	2.8	0	0	0	2.8
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.26	5.13	0	0	0	0	2.5	3.8	0	0	0	3.8	3.6	0	0	0	0	0	2.5	0	3.6	0	4.1	0	3.2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.34	0.01	3.3	0	3.5	3.8	2	2	0	0	0	2	2	0	2	0	0	0	2	0	3	2	3.7	0	3.3	2	0	2	2	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.2	0.75	0	0	3.3	2.6	1.4	3.2	3.6	0	0	0	1.4	1.4	2	1.4	0	0	0	0	2.8	0	2.3	0	1.4	0	0	2	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.4	-1.42	0	0	2.8	3.2	4	2.8	0	3.2	0	0	0	0	2.8	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	2.2
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.39	-5.25	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	0	3.4	0	2.4	0	2.4	0	0	2.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.11	4.7	0	0	3.7	3.9	0	2.2	2.2	0	0	3.5	2.8	0	2.2	0	0	0	0	2.2	4.3	2.2	4.1	0	2.2	3.5	0	2.2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.72	-1.18	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	3.2	0	3.7	0	4.1	0	3.5	0	0	0	0	3.2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.45	2.52	0	0	3.1	0	2.1	2.1	2.1	0	0	2.7	2.1	0	0	0	0	0	2.1	0	5	2.1	4.3	0	3.4	2.1	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.69	-3.87	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2.4	2.4	4.2	0	0	0	0	0	0	2.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.81	-0.74	0	0	1.9	0	0	0	0	2.5	2.8	0	0	0	0	0	0	0	0	1.9	2.5	1.9	2.5	0	3.1	0	1.9	2.8	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.52	3.39	2.2	0	4.3	3.5	2.8	2.8	0	0	0	3.5	3.5	0	2.2	2.2	0	0	0	0	4.3	0	3.2	0	2.2	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.06	-2.15	1.6	0	3.2	3.2	0	0	0	0	2.2	0	1.6	0	1.6	0	0	0	0	0	4.2	0	2.8	0	2.8	0	1.6	0	2.2	2.2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.38	0.17	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	2.8	3.9	0	4.8	2.2	2.2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.94	-0.47	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	4.9	2	4	0	2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.27	-0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	3.2	0	5	2.2	4	0	2.8	2.8	2.2	0	2.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.43	-1.84	1.6	0	0	1.6	0	0	0	0	0	0	2.8	0	2.1	0	0	0	2.1	1.6	4.1	1.6	3.8	0	3.7	0	0	2.1	1.6	2.5
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.61	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	2.8	2.2	4.4	2.8	2.2	5	0	3.8	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.81	-3.3	0	0	0	0	2.3	0	0	0	0	0	2.3	0	2.3	0	0	0	0	0	2.9	0	4.2	0	2.3	0	0	0	0	2.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.36	-2.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	3.5	0	4.6	0	3.2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.53	-1.12	2.1	0	0	2.1	0	0	0	0	3.1	0	2.7	0	2.1	0	0	0	0	0	3.6	0	2.1	0	3.1	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.78	-3.08	0	0	0	0	0	0	0	0	0	3.5	3.9	0	0	0	0	0	0	0	0	0	3.9	0	0	3.5	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.34	-3.28	0	0	0	2.3	0	0	0	0	0	0	3.6	0	0	0	0	0	2.9	0	3.8	0	4.4	0	0	0	0	0	0	3.3
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.09	-3.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	2.6	0	3	0	2	0	2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.64	5.14	2	0	4.3	2.6	2.6	3.5	0	2	0	3.3	0	0	0	0	2.6	0	0	0	4.2	0	3.9	0	2	2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.55	0.78	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	3.3	0	4.6	0	4.3	0	3.3	0	0	4	0	2.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.24	-2.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	3.4	4.4	0	3.4	0	2.8	0	3	2.4	0	3.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.7	-0.56	0	0	0	0	0	0	0	2.2	0	3.5	3.7	0	0	0	0	2.2	3.7	0	0	0	4.5	0	0	2.8	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.13	-4.31	0	0	0	2.4	0	0	0	2.4	0	0	2.4	0	0	0	0	0	0	0	3.9	2.4	0	0	3.7	0	2.4	0	0	3.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.01	-2.25	0	0	0	2.3	0	0	0	0	0	2.9	4	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	2.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.59	3.08	0	0	0	2	2	0	0	0	0	2.6	2.6	0	0	0	0	0	3	0	4.8	3.5	4.6	0	3.3	3.3	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.28	1.86	2.8	0	0	0	0	0	2.2	0	0	3.7	2.8	0	0	0	0	0	4	2.2	2.2	0	5	0	3.2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.79	-1.13	1.6	0	2.6	0	2.2	1.6	0	2.2	0	2.6	3.1	0	0	0	0	0	2.2	0	4.6	0	4.2	0	2.9	2.2	1.6	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.29	-3.81	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	3	0	3.2	0	2.6	0	2	0	2.6	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-5.09	-1.61	0	0	0	0	0	0	0	0	0	3.1	3.8	0	0	0	0	0	3.4	2.1	0	0	5.3	0	2.1	2.7	0	0	2.1	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.14	0.03	2.6	0	4.4	3.2	3.8	3.4	3.4	2.6	1.9	0	1.9	1.9	0	1.9	1.9	0	0	0	3.6	0	3.4	0	2.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.56	1.96	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	2.9	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.22	-0.11	0	0	0	2.9	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	2.9	0	4.4	0	2.9	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.72	1.46	0	0	0	0	0	0	0	2.1	0	3.1	3.4	0	0	0	0	2.1	3.6	0	2.8	0	5	0	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.66	-1.4	1.8	0	2.8	3.9	1.8	1.8	0	0	0	0	0	0	2.4	0	0	0	2.4	0	3.4	1.8	3	0	1.8	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.54	-3.02	0	0	2.4	0	0	0	0	0	0	3	3	0	0	0	0	2.4	3.4	0	0	0	4.4	0	2.4	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.15	-3.07	2.3	0	0	0	2.3	0	2.3	0	0	2.3	0	0	0	0	0	0	3.3	3.6	4.5	2.9	4.4	0	3.8	2.3	0	0	2.3	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.42	2.22	3.6	0	3.3	2.3	2.3	2.3	0	2.3	2.3	0	2.3	2.3	0	0	0	0	0	2.3	3.8	0	0	0	2.9	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.46	-2.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	3.5	0	3.5	0	3.5	0	0	2.2	2.2	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.06	-5.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.77	-4.49	0	2.2	0	2.2	0	2.9	0	0	0	0	0	0	0	0	0	0	2.2	0	3.3	0	2.2	0	2.2	0	0	0	0	2.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.96	2.46	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	3.5	0	4.7	3	4.6	0	3.4	3.4	2.7	1.7	0	1.7
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.79	-2.3	0	0	1.9	0	1.9	3.4	1.9	0	0	0	2.5	0	0	0	0	0	1.9	0	4.6	2.9	3.8	0	2.9	0	0	3.2	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.3	-1.03	0	2	4.1	2.6	2.6	2	2	0	0	0	3.7	0	3	0	0	0	0	0	2	0	2.6	0	3.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.39	-0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	2.1	4.1	0	4.5	0	2.7	2.1	0	2.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.25	0.52	0	0	2.4	0	0	0	0	0	0	2.4	2.4	0	0	0	0	0	3.7	0	0	0	5.2	0	2.4	4	0	0	0	0
