day	Anno	celltype	UMAP_1	UMAP_2	Cdx2	Hesx1	Irx3	Meis2	Six3	Sp5
E7.25	E725_Epiblast	Epiblast	0.98	-1.63	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.94	-2.88	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.85	1.65	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.23	-0.54	0	1.9	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.2	-1.28	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.94	-1.43	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	5.05	-0.84	2.2	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.42	-1.44	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.17	3.67	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.22	-2.64	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.15	-2.76	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.33	1.47	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.66	-2.66	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.83	1.48	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.95	3.2	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.36	-0.51	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.14	3.1	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.69	4.32	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.08	2.17	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.02	1.29	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.12	-3.35	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.84	-1.64	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.09	4.56	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.74	2.52	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.46	1.68	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.68	1.83	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.71	0.59	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.93	-0.22	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.83	-2.92	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.03	0.24	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.2	0.68	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.15	2.08	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.37	-2.02	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.74	-2.83	2	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.11	2.2	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.81	3.58	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.51	-3.59	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.34	-2.87	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.53	2.47	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.34	2.12	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.38	1.75	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.77	-3.02	0	2.1	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.06	-2.87	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.16	-1.74	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.04	0.98	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	5.01	2.07	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.77	-0.98	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.06	-0.35	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.67	2.82	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.65	-1.88	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.48	-0.84	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.85	-3.69	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.88	0.24	0	0	0	0	1.9	0
E7.25	E725_Epiblast	Epiblast	2.37	-2.6	0	0	0	2	0	0
E7.25	E725_Epiblast	Epiblast	4.6	2.63	0	0	0	1.7	0	0
E7.25	E725_Epiblast	Epiblast	-0.42	-2.56	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.6	-1.85	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.2	3.03	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.32	-1.34	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.25	-0.3	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.41	0.13	0	0	0	0	0	2
E7.25	E725_Epiblast	Epiblast	3.37	-0.64	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.57	4.6	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.7	-1.79	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.68	-3.09	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.75	4.86	0	0	0	2	0	0
E7.25	E725_Epiblast	Epiblast	1.8	-2.83	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4	0.99	0	1.4	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.64	-1.64	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.97	0.25	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.97	-1.17	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.9	4.22	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.9	-0.46	0	0	1.9	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.2	4.37	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.12	1.72	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.71	0.52	0	0	1.9	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.09	3.06	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.01	2.49	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-5.42	1.08	0	0	0	1.7	0	0
E7.25	E725_Epiblast	Epiblast	4.84	0.14	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.9	-0.76	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.82	-1.63	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.93	1.01	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.41	3.44	0	1.6	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.36	2.27	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.41	3.83	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.72	3.23	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.18	3.6	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.83	3.22	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.29	3.46	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.54	-1.95	0	1.9	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.13	0.89	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.7	4.33	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.73	4.07	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.91	-1.02	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.71	2.62	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.28	2.84	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.18	-2.26	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.6	-1.77	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.54	2.97	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.96	0.58	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.96	2.63	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.59	-0.5	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.24	1.32	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.81	3.54	0	0	0	2.8	0	2.8
E7.25	E725_Epiblast	Epiblast	-0.57	0	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.6	2.23	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.76	4.47	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.24	1.98	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.57	2.15	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.05	4.55	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.68	3.64	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.67	-1.61	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.93	-2.66	0	0	0	0	2	0
E7.25	E725_Epiblast	Epiblast	3.95	-0.31	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.67	0.68	1.8	0	0	0	0	1.8
E7.25	E725_Epiblast	Epiblast	-1.37	1.94	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.06	4.53	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.06	1.42	0	0	0	1.7	0	0
E7.25	E725_Epiblast	Epiblast	-1.42	4.87	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.76	-0.02	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.57	-2.78	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.88	-1.69	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.69	3.53	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.44	1.49	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.19	-1.84	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.4	-3.31	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.88	-1.4	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.71	1.98	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.38	2.6	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.52	0.99	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.13	0.76	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.2	3.41	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.63	2.38	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.06	1.15	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.54	2.56	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.15	0.79	0	0	0	2.2	0	2.8
E7.25	E725_Epiblast	Epiblast	0.86	-0.21	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.1	0.25	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.44	0.92	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.02	2.78	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.21	4.02	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.55	1.83	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.96	-0.97	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.48	1.57	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.37	-2.88	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.34	-2.41	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.33	-0.24	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.35	2.26	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.97	2.14	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.32	-1.28	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.32	4.2	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.44	4.17	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.7	-2.07	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.1	2.08	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.53	-2.23	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.41	0.27	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4	-2.08	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.62	0.2	0	0	0	0	0	2.5
E7.25	E725_Epiblast	Epiblast	-3.07	2.35	0	0	2	0	0	0
E7.25	E725_Epiblast	Epiblast	3.5	-3.12	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.13	3.5	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.42	2.42	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.19	1.7	0	1.8	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.8	-3.13	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.74	0.96	0	2	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.15	1.48	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.18	3.17	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.43	-1.99	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.07	1.97	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3	2.45	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.91	2.98	1.8	0	1.8	0	0	0
E7.25	E725_Epiblast	Epiblast	1.78	2.35	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.79	3.49	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.38	-2.32	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.37	-0.02	0	2.2	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.66	3.24	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.76	1.97	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.76	1.4	2.3	0	0	2.3	0	0
E7.25	E725_Epiblast	Epiblast	2.83	-1.14	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.24	-2.6	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.07	1.08	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.92	1.93	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.5	0.87	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.15	-0.64	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.41	-1.82	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.43	-0.88	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.66	-3.52	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.92	3.06	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.47	4.4	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.54	1.38	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.2	2.36	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.83	-1.08	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.39	3.25	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.88	1.32	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.57	2.05	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.6	3.94	0	2	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.36	2.92	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.1	2.05	0	1.8	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.09	3.51	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.75	-1.74	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.31	2.15	0	0	0	0	0	3
E7.25	E725_Epiblast	Epiblast	5.06	0.56	0	1.6	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.34	0.15	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.46	-3.15	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.45	-0.48	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.99	2.06	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.38	-1.93	0	1.9	1.9	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.86	3.62	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.89	-0.35	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.37	-0.4	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.08	-1.98	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.65	2.11	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.71	-0.94	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.16	-1.59	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.17	2.06	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.75	-0.18	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.23	-3.31	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.54	2.89	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.75	-1.96	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.58	3.27	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.4	0.91	2.2	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.44	3.17	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.34	0.04	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.32	-1.64	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.82	-1.05	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.9	1.92	0	0	1.9	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.23	2.92	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.42	-0.52	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.07	0.7	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.02	-0.2	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.09	-2.98	0	2.1	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.85	-0.8	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.25	2.43	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.48	4.42	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.83	0.99	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.45	-1.62	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.11	2.48	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.37	-1.87	0	2.1	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.41	-0.05	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.29	2.41	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.22	1.81	0	0	1.9	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.68	1.95	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.24	2.54	0	0	0	2.3	0	0
E7.25	E725_Epiblast	Epiblast	-4.25	2.12	0	0	0	0	0	3
E7.25	E725_Epiblast	Epiblast	-2.26	1.89	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.43	2.25	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.67	2.9	0	0	0	0	1.8	0
E7.25	E725_Epiblast	Epiblast	-1.94	1.82	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.14	4.1	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.27	3.9	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.48	2.83	0	0	0	0	0	2
E7.25	E725_Epiblast	Epiblast	0.29	-2.12	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.01	2.85	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.71	0.25	0	0	0	0	2.7	0
E7.25	E725_Epiblast	Epiblast	1.68	-2.16	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.38	2.18	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.97	2.27	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.77	1.74	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.41	-2.42	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.52	2.8	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.34	3.22	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.48	-1.4	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.96	4.5	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.63	0.21	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.92	-2.15	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.18	-2.7	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.1	-2.48	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.51	-1.42	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.13	-0.04	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.65	-2.69	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.61	3.64	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.42	4.2	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.09	3.11	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.51	3.14	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.47	1.85	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.07	3.19	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.12	0.23	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.88	2.3	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.95	0.58	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.29	0.65	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.02	2.97	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.18	2.48	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.29	0.2	0	0	1.8	0	0	1.8
E7.25	E725_Epiblast	Epiblast	-0.71	1.9	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.53	3.58	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.56	3.8	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.41	-2.07	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.71	1.72	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.52	-1.93	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.02	2.78	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.19	-2.17	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.51	-1.29	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-5.35	-0.53	0	0	0	0	0	2
E7.25	E725_Epiblast	Epiblast	3.01	-2.27	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.76	4.21	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.42	0.96	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.97	3.28	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.76	-1.15	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.36	1.67	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.84	-3.01	0	2.1	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.1	1.78	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.49	-2.47	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.07	-2.8	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.91	-2.07	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.14	2.44	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.31	0.94	0	0	2	0	0	0
E7.25	E725_Epiblast	Epiblast	2.8	2.39	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.84	-0.32	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.45	-2.58	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.71	0.36	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.55	2.86	1.9	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.06	4.47	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.74	1.52	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-3.23	3.85	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.38	-1.06	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.44	1.79	0	0	0	0	1.7	0
E7.25	E725_Epiblast	Epiblast	3.8	2.92	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.8	3.43	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-5.03	0.04	2.4	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.7	1.33	0	0	0	0	0	1.8
E7.25	E725_Epiblast	Epiblast	-0.29	2.77	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.33	-2.21	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.14	-1.97	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.17	0.75	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.4	-0.59	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.89	-3.41	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-4.97	0.79	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.66	1.59	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-1.42	2.89	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-2.77	2.1	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	2.6	-0.87	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	0.93	-1.73	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.65	-2.39	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	1.85	3.61	0	1.9	0	0	0	0
E7.25	E725_Epiblast	Epiblast	-0.89	4.27	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.64	-2.43	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	3.09	2.06	0	0	0	0	0	0
E7.25	E725_Epiblast	Epiblast	4.33	2.89	0	0	0	0	0	0
