day	Anno	celltype	UMAP_1	UMAP_2	Alx1	Bmp4	Dll1	Etv2	Foxc2	Foxf1	Fzd4	Gata4	Hand1	Hes7	Hoxa1	Hoxb1	Irx1	Irx5	Isl1	Meis2	Meox1	Msx1	Msx2	Mycn	Pax3	Tbx1	Tbx6	Tcf15	Tcf21
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.55	-1.69	0	0	0	1.9	0	0	0	0	1.9	0	0	0	0	1.9	0	0	0	3.4	2.6	2.6	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-6.43	-1.31	0	0	2.9	1.9	1.9	0	0	0	0	2.9	0	1.9	0	0	0	0	0	0	1.9	2.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.19	1.65	0	0	0	0	0	0	0	2	0	0	0	2.7	0	2	2	2.7	0	0	0	3.1	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.43	1.15	0	0	0	0	1.8	0	0	0	0	0	0	0	1.8	0	0	1.8	0	1.8	0	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.4	-3.11	0	2.9	0	0	0	2.5	0	0	3.8	0	0	0	0	0	0	1.9	0	0	1.9	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.01	0.24	0	0	0	1.8	0	0	0	1.8	0	0	0	0	0	0	0	1.8	0	0	0	3.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.09	-4.41	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1.8	0	1.8	2.4	3	0	0	1.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.67	-2.54	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	2.7	0	2.7	2.7	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.76	0.17	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.29	-2.59	0	0	0	0	0	2.8	0	2.8	2.2	0	0	0	0	0	2.2	0	0	2.2	2.8	2.2	0	0	0	2.2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.18	-2.17	0	0	0	0	0	3.6	0	3.1	3.1	0	0	0	0	0	0	0	0	2.7	3.1	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.17	-1.71	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	3.8	0	3.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.79	-2.4	0	0	0	3.7	0	2.6	0	0	2.6	0	0	0	0	0	0	2	0	2	2.6	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.48	-1.16	0	0	0	2.1	0	2.7	0	0	3.9	0	0	0	0	0	0	0	0	2.7	3.8	3.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	5.04	-2.41	0	0	0	2.4	0	3	0	2.4	3.9	0	0	0	0	0	3	0	0	3.7	3	2.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.72	-3.53	0	3	0	0	0	3.7	0	0	3.9	0	0	2.7	0	0	0	2.7	0	3.5	2.7	0	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.5	-0.26	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	1.7	0	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.64	-0.09	0	0	0	1.8	0	0	0	2.4	1.8	0	0	1.8	0	0	0	2.4	0	1.8	2.8	3.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.91	-0.84	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	0	0	0	0	1.9	0	1.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.49	-3.27	0	2.1	0	0	0	3.1	0	2.1	2.1	0	0	2.1	0	0	0	0	0	3.4	2.7	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.21	-0.82	0	0	1.8	1.8	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.92	-2.46	0	0	0	1.9	0	0	0	0	0	0	0	0	0	2.5	0	1.9	0	0	0	1.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.3	0.03	0	0	2.1	0	2.1	0	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	2.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.67	1.3	0	0	2	0	0	0	0	2.6	0	2	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.44	-1.35	0	0	0	2.5	0	3.7	0	0	4.6	0	1.9	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.71	0.61	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.18	0.76	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	2.8	0	0	0	2.8	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.08	3.3	0	0	0	0	2.6	0	0	0	0	0	0	0	0	1.9	0	2.6	0	0	0	1.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.05	-3.1	0	2	0	4.8	0	0	0	3	2.7	0	0	2	2	0	0	0	0	3.3	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.49	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.61	0.73	0	0	2	0	0	2.7	0	0	2	0	2	0	0	0	0	0	0	2.7	0	3.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.68	-2.99	0	1.9	0	0	0	0	0	1.9	2.9	0	0	1.9	0	0	1.9	1.9	0	2.5	0	1.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.59	-4.39	0	3	0	3.6	0	4	0	0	3	0	3	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.49	1.78	0	0	0	0	0	2.5	0	0	0	0	0	0	0	2.5	0	0	0	2.5	0	3.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.08	2.13	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.8	-1.77	0	3.4	0	0	0	0	0	0	2.7	0	0	0	0	2.7	0	3.4	0	0	0	3.4	0	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.13	0.13	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	3	2	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.51	3.67	0	0	0	0	1.8	0	0	1.8	0	0	0	0	1.8	1.8	0	0	0	0	0	1.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.42	2.05	0	0	1.8	0	0	0	0	1.8	0	0	0	1.8	0	2.8	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.45	-3	0	0	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	2.2	0	3.2	2.2	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.71	-2.09	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2.6	0	2	2.6	2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3	-2.29	0	3	0	0	0	1.8	0	3	2.4	1.8	0	0	3.4	1.8	0	1.8	0	1.8	3	2.4	0	0	0	1.8	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.85	-3.11	0	0	0	0	0	3.9	0	0	4.3	0	0	0	0	0	3.1	2.4	2.4	3.4	3.1	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.04	-0.23	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	0	2.9	0	0	0	3.8	0	0	0	2.2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.98	0.63	0	0	0	0	0	2.8	2.2	2.2	2.8	0	0	2.2	0	0	0	0	0	3.2	3.5	3.2	0	0	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.77	-2.71	0	0	0	0	0	1.8	0	0	0	0	0	0	1.8	1.8	0	1.8	0	0	2.4	3.3	0	0	0	1.8	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.64	-0.43	0	0	0	0	0	0	0	2.5	0	0	0	0	0	2.9	0	1.9	0	2.9	0	3.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.38	-1.66	0	0	0	2.1	0	2.7	0	0	2.1	0	0	0	0	0	2.7	0	0	2.1	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.73	0.24	0	0	0	0	0	0	0	1.6	1.6	0	0	0	0	1.6	0	2.2	0	0	2.6	3.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1	0.06	0	0	1.9	0	0	0	0	1.9	0	0	0	0	0	1.9	0	0	0	3.5	0	2.9	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.35	1.4	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	2.6	0	3	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.97	0.52	0	0	0	2.8	0	0	0	0	1.8	0	0	0	0	0	0	0	0	2.8	0	2.4	0	0	0	1.8	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.73	2.41	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	2.6	0	0	0	4.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.7	-1.49	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.47	-0.76	0	0	1.9	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-6.53	-1.04	0	0	2.8	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	2.1	0	3.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.59	-0.85	0	2.8	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	2.8	2.8	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.13	1.1	0	0	1.6	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	2.2	2.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.97	-0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	3.2	0	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.02	1.21	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.2	1.23	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	3.5	0	2.2	0	2.2	0	2.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2	2.3	0	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.1	0.45	0	0	0	0	0	0	0	2.3	2.3	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.54	-1.61	0	0	0	1.8	0	2.8	0	0	2.8	0	0	1.8	0	0	2.4	2.8	0	0	3.6	1.8	0	0	0	1.8	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.87	-1.13	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.87	0.11	0	0	0	0	0	0	0	0	0	0	0	1.7	1.7	0	0	2.3	0	1.7	0	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.35	2.76	0	0	0	0	2	0	0	0	2	0	0	2	3	0	0	2	0	2	0	3.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.08	-0.65	0	0	0	0	0	0	0	0	0	3.5	0	0	0	2	0	0	0	0	2	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.24	0.53	1.7	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	1.7	0	2.3	0	2.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.13	-0.99	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	2.6	0	0	0	2.9	0	0	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.27	-2.43	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	3.1	2.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.8	-0.91	0	0	0	1.8	0	0	0	2.4	0	0	0	0	0	1.8	0	0	0	0	0	2.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.82	3.82	2.1	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	3.1	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.71	0.38	0	0	2.1	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	2.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.16	1.76	0	0	0	0	0	0	0	1.7	1.7	0	0	0	1.7	0	0	0	0	1.7	0	1.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.23	2.02	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.2	2.1	0	0	2.3	0	2.3	2.7	0	1.7	0	0	0	0	0	0	0	2.9	0	0	2.3	2.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.97	-2.59	0	0	0	2.2	0	2.2	0	2.2	3.2	0	0	0	0	0	0	0	0	3.9	2.8	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.65	-0.74	0	0	1.8	0	0	0	0	1.8	0	0	0	0	0	0	0	1.8	0	0	2.4	1.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.35	1.48	0	0	0	2.3	0	0	0	0	0	2.3	0	2.3	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.51	-0.37	0	0	0	2.1	0	2.1	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.43	-2.3	0	0	0	2.1	2.1	3.1	0	2.8	0	0	0	2.8	2.1	0	0	2.8	0	3.6	2.8	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.01	-3.22	0	0	0	0	0	3.2	0	0	3.5	0	0	2.2	0	0	0	2.2	0	0	2.8	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.62	-1.33	0	0	0	0	0	0	0	1.8	0	0	0	1.8	0	1.8	0	1.8	0	0	0	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.23	1.32	0	0	3.2	2	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	3.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.89	-2.79	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	0	2.1	2.7	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.25	-0.08	0	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	3.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.92	-1.47	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.47	-1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	3	0	0	0	3	0	0	2.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.16	-0.94	0	0	0	0	0	0	0	1.9	0	0	0	0	0	2.5	0	1.9	0	0	0	2.9	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.22	-3.29	0	2.3	0	0	0	2.3	0	0	3.6	0	0	0	0	0	0	0	0	3.3	3.3	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.47	-0.4	0	0	1.7	2.7	0	0	0	1.7	0	0	0	1.7	0	0	0	1.7	0	1.7	3.2	3.2	0	0	1.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.96	-1.45	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	3.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.66	1.27	0	0	1.9	0	0	0	0	1.9	0	0	0	0	0	3.2	0	0	0	1.9	0	1.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.99	-0.48	0	0	0	3.7	0	2.1	0	2.7	3.7	0	0	0	0	0	0	0	0	3.9	2.7	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.53	-2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	2.7	0	2.7	0	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.7	-3.65	0	0	0	0	0	3.1	0	2.4	3.8	0	0	2.4	0	0	2.4	0	0	2.4	3.1	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.85	-3.28	0	2.5	0	3.1	0	2.5	0	0	3.5	0	0	2.5	0	0	0	0	0	0	3.8	2.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.09	-1.13	0	0	0	2.6	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.42	1.9	0	0	2.4	0	2.4	0	0	2.4	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.58	-0.96	0	0	0	2.2	0	2.2	0	0	0	0	0	2.2	0	0	0	2.2	0	2.2	0	2.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.52	-3.02	0	0	2.1	0	0	2.1	0	0	0	0	2.1	0	0	2.1	0	0	0	2.1	0	2.7	0	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.45	-1.43	0	0	0	0	0	0	0	2	0	0	0	0	0	2.6	0	0	0	2	0	2	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.21	-1.05	0	0	2.4	0	0	0	0	0	0	0	0	0	0	1.8	0	2.4	0	0	0	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.03	1.97	0	0	0	2	2	0	0	0	0	0	0	0	2	2	0	2	0	2	0	3.6	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.86	0.91	0	0	0	2.7	0	0	0	0	0	0	0	0	2.1	0	0	0	0	2.1	0	3.4	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.19	0.08	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.21	-2.18	0	0	2.2	2.9	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.84	1.66	0	0	0	0	0	2.1	0	2.1	2.8	0	0	0	2.8	0	2.1	0	0	2.8	0	3.4	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.33	-3.58	0	3.1	0	0	0	3.8	0	3.1	4.3	0	0	2.5	0	0	0	0	0	0	2.5	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.32	-2.64	0	0	0	0	0	0	0	1.7	2.7	0	0	0	0	0	0	2.3	0	1.7	1.7	3	0	0	3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.47	-1.34	0	0	0	0	0	0	0	2.7	3.6	0	0	0	0	0	0	2.1	0	0	2.1	3.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.02	-1.53	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.21	-2.62	0	0	0	0	0	0	0	2.3	3.3	0	0	0	0	2.3	0	2.3	0	2.3	2.3	0	0	0	2.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.81	0.07	0	0	0	0	0	0	0	2.1	0	3.1	0	2.1	0	2.1	0	0	0	0	0	2.7	0	0	2.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.52	-2.08	0	0	0	0	0	3	0	2.6	3.5	0	0	0	0	0	0	2	0	3	2.6	2	0	0	2	2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.65	-2.09	0	0	2.2	3.5	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	3.9	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.73	1.52	0	0	0	0	0	0	0	0	0	2.7	0	2.1	0	0	0	2.1	0	0	0	0	0	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.49	-2.63	0	2	0	2	2	2	0	0	3	0	0	0	0	0	0	2	0	2	2	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.48	-3.02	0	1.9	0	3.7	0	2.5	0	2.5	1.9	0	0	1.9	0	0	2.5	0	0	3.2	1.9	0	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.98	1.38	0	0	0	1.9	0	0	0	0	0	0	0	0	1.9	0	0	1.9	0	0	0	2.6	0	0	0	1.9	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.59	-2.09	0	2	0	2.7	0	2	0	2	3.5	0	0	0	0	0	2.7	0	0	0	2.7	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.47	-2.5	0	0	0	3.7	0	3.1	0	3.1	0	0	0	1.8	0	0	0	0	0	1.8	2.4	1.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.17	-0.61	0	0	0	0	0	2.1	0	2.7	2.1	0	0	0	0	0	0	2.1	0	2.7	3.4	3.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.82	-2.56	0	0	0	2.4	0	2.4	0	3	4.1	0	0	3	2.4	0	0	0	0	3	2.4	0	0	0	2.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.57	1.88	0	0	2.5	1.9	0	0	0	0	0	0	0	0	1.9	1.9	0	1.9	0	0	0	2.9	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.14	-1.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	2.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.32	-0.32	0	0	0	0	0	2.6	0	0	3.9	0	2	0	0	0	2	2.6	0	2	0	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.67	3.57	0	0	0	1.9	1.9	0	0	2.5	0	0	0	0	2.5	0	0	2.5	0	0	0	2.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.64	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	3.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.05	1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	2.5	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.64	-2.58	0	0	0	2.6	2	2	0	0	2.6	0	0	2	0	0	0	2	0	3	2	2.6	0	0	0	2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.18	0.51	0	0	1.9	0	0	2.8	0	0	2.3	0	0	0	0	0	1.9	0	0	1.4	2.3	3.1	0	0	2.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.16	-0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	3.7	0	0	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.47	-0.31	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.78	0.38	0	1.9	0	0	0	1.9	0	1.9	2.9	0	0	0	0	1.9	0	1.9	0	2.6	1.9	2.9	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.12	-0.25	0	0	0	2.2	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	3.5	2.2	2.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.86	-1.3	0	0	0	1.8	0	0	0	2.4	0	0	0	1.8	0	0	0	0	0	1.8	2.4	1.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.22	0.33	0	0	0	0	0	0	0	1.4	1.4	0	0	0	0	2.3	0	1.4	0	2.3	1.4	2	0	0	1.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.7	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	1.8	3.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.33	1.8	0	0	2.4	1.8	0	2.4	0	0	2.8	0	0	0	0	0	0	1.8	0	0	0	3.4	0	0	0	0	0
