day	Anno	celltype	UMAP_1	UMAP_2	marker:Isl1	marker:Tbx1	up:Nkx2-5	up:Nkx2-6	up:Jun	up:Tlx1	up:Maff	up:Mef2c	up:Arid3b	up:Tsc22d1	up:Etv5	up:Sox9	up:Xbp1	up:Irx2	up:Pax6	up:Hey2	down:Lyar	down:Foxf1	down:Mycn	down:Hoxb1	down:Hoxa1	down:Gata6	down:Osr1	down:Alx1	down:Hoxb2	down:Hoxa2	down:Twist1	down:Hoxd1	down:Meox1
E8.25	E825_Second_heart_field	Second_heart_field	-4.48	-1.4	2.3	0	4	0	2.3	0	2.9	4.6	0	2.9	0	0	3.3	2.3	0	0	2.3	0	2.3	0	0	2.3	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.73	-5.9	2.9	0	0	0	2.3	0	0	0	2.3	3.3	0	0	0	2.3	0	0	3.8	0	3.3	0	2.9	0	0	2.3	2.9	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	0.01	-5.41	2.5	1.5	3.1	0	2.5	0	0	1.5	1.5	1.5	0	1.5	2.7	0	0	0	3.9	0	2.5	0	0	1.5	0	0	0	0	2.5	0	2.1
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.04	0.15	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	3.6	0	3.1	2.1	2.8	3.1	0	0	2.1	0	0	0	3.8
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.42	2.4	2.1	0	3.4	0	0	0	0	3.8	0	2.1	0	0	3.1	0	0	0	3.6	0	3.1	2.1	0	2.8	0	0	2.8	0	3.1	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-1.59	-4.34	3.2	2.2	3.8	2.2	0	2.5	0	2.8	2.2	2.5	2.8	0	2.5	0	1.6	1.6	3.5	0	3.2	0	0	0	0	1.6	2.2	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-6.69	1.69	0	0	3.7	0	2.9	0	0	2.2	0	4.6	2.9	0	2.9	2.2	0	0	3.3	0	0	0	0	2.9	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.33	1.48	2.1	0	0	0	2.7	0	0	3.4	0	3.6	0	0	2.7	0	0	0	4.2	3.8	4.2	0	0	3.1	2.7	2.7	2.1	0	0	2.7	0
E8.25	E825_First_heart_field	First_heart_field	-7.08	2.24	0	0	2.2	0	2.2	0	0	3.7	2.8	4.3	2.2	0	2.2	0	0	0	2.8	0	0	2.2	0	2.8	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-6.9	5.39	0	0	2.9	0	0	0	0	2.5	0	2.9	0	0	0	0	1.9	0	4.6	0	3.1	3.1	3.5	1.9	0	0	3.7	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	0.34	-4.15	3.3	0	3	3.3	2.3	0	0	0	2.3	0	3	0	2.3	2.3	0	0	4.7	0	3.6	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-5.06	0.09	0	0	3.6	0	2.3	0	0	4.2	2.3	3.8	0	0	3.3	0	0	0	2.9	0	0	0	0	3.3	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.68	0.62	0	0	4.5	0	0	0	2.2	0	2.8	3.8	2.2	0	2.8	2.2	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.13	-2.82	3.4	2	2.6	0	2	0	0	3	0	2.6	2	0	3	0	0	0	4.1	3.4	2.6	0	2	2	0	0	3	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.88	-2.17	2.2	2.2	0	0	0	0	0	0	2.2	3.2	0	0	2.2	0	0	0	4.2	0	2.8	0	0	0	2.2	2.2	0	0	2.2	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	0.83	0.42	3.3	0	2.9	0	2.3	0	0	2.9	2.3	3.8	2.3	0	2.3	0	0	0	4.1	2.3	4.4	0	0	0	0	2.3	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-2.25	-3.65	4.2	0	4	0	0	0	0	3.1	3.1	2.5	2.5	0	0	0	0	3.1	3.1	0	2.5	0	0	2.5	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-2.44	-0.07	0	0	3.3	0	0	0	0	4.3	3.3	3.3	0	0	2.3	0	0	0	3.6	0	2.3	0	0	2.3	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	6.07	-0.26	2.4	0	0	0	0	0	0	0	0	3.1	0	0	2.4	0	0	0	4	3.1	0	0	2.4	3.7	0	2.4	0	0	0	0	2.4
E8.25	E825_Second_heart_field	Second_heart_field	-1	-1.71	3.2	0	3.5	0	2.8	0	0	4	0	4.3	2.2	0	2.2	2.8	0	0	3.7	0	0	0	0	3.5	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-2.05	-5.43	3.2	0	0	0	2.2	2.9	0	0	0	3.7	2.2	0	2.2	2.9	0	0	4.1	0	3.5	0	2.2	2.9	0	0	3.2	2.9	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-2.57	3.65	0	0	0	0	2.2	0	0	2.2	0	4.1	0	0	3.3	0	0	0	4.1	0	0	0	0	0	0	0	3.9	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	0.52	-2.39	2.3	0	2.9	0	2.9	0	0	3.3	0	3.8	0	0	2.9	2.3	0	0	4.3	0	2.3	0	0	3.6	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	6.1	0.89	2.5	0	0	0	2.9	0	0	0	2.5	3.2	0	1.9	3.2	0	0	0	4	2.5	2.5	1.9	0	1.9	3.6	0	1.9	0	1.9	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.64	-2.66	2.8	2.2	0	0	2.8	0	2.2	2.2	2.8	0	2.2	2.2	0	0	0	0	4.3	0	3.2	2.8	2.2	2.8	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.24	1.66	0	0	4.4	0	0	0	0	3.7	3.2	3.7	0	0	2.2	1.6	0	0	3	0	1.6	0	0	2.2	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.04	2.42	0	0	0	0	0	0	0	0	2.4	2.4	0	0	1.8	1.8	0	0	4.1	1.8	4.1	0	0	2.8	0	3	0	0	3	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.8	3.55	0	0	0	0	2.9	0	0	0	2.3	3.6	0	0	3.3	0	0	0	4	0	2.3	2.3	0	2.9	0	2.3	2.3	0	3.6	2.3	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.88	0.58	0	0	2.7	0	0	0	0	0	2.7	2.1	0	0	0	0	0	0	4.5	0	2.7	0	2.7	2.1	2.1	2.1	2.7	0	3.8	2.1	2.1
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.32	5.03	0	0	0	0	0	0	0	0	3.2	1.9	0	0	0	0	0	0	4.9	0	2.9	1.9	2.9	0	1.9	1.9	2.9	0	3.2	2.9	0
E8.25	E825_Second_heart_field	Second_heart_field	-5.73	-1	0	0	4.2	0	2.5	0	0	3.2	2.5	3.2	0	0	3.6	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-3.11	1.34	0	0	4.7	0	0	0	0	4.1	2.3	3	0	0	2.3	0	0	0	3.7	0	0	0	0	3.4	2.3	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.13	-1.58	2.2	0	2.8	0	2.8	0	0	3.2	0	2.8	2.2	0	2.2	0	0	0	4.3	3.2	2.8	2.2	2.2	0	0	2.2	3.2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	7.52	2.55	2.1	0	0	0	2.7	0	0	0	2.7	3.8	0	0	0	0	0	0	4.3	3.1	3.4	0	0	2.7	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.97	1.21	0	0	0	0	2.3	0	0	0	2.3	0	0	0	3.3	0	0	0	4	3.6	0	2.3	0	3	0	0	2.3	2.3	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.21	-0.61	2.2	0	0	0	1.6	0	0	0	0	3.6	0	0	1.6	0	0	1.6	4	2.6	3.5	3	1.6	2.8	3	2.2	3.4	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.25	1.99	0	0	3.9	0	2.1	0	1.5	2.9	2.5	4	1.5	0	2.5	1.5	0	0	3.5	0	2.5	0	0	1.5	0	0	1.5	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-6.93	-0.72	0	0	4.1	0	2.1	0	0	3.4	0	2.7	0	0	3.4	0	2.1	0	2.1	0	2.7	0	0	3.1	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-2.87	3.49	0	0	0	0	0	0	0	0	2.6	3.6	0	0	3.6	0	0	0	3.6	2.6	2.6	0	0	0	0	0	0	0	3.3	0	0
E8.25	E825_First_heart_field	First_heart_field	-4.11	3.13	0	0	3.5	0	2.9	0	2.9	0	0	3.5	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	2.12	-4.69	3.1	2.9	2.5	0	3.4	0	0	2.5	2.5	2.5	0	1.9	2.5	0	0	0	4	1.9	3.1	0	0	2.9	0	0	1.9	0	0	0	1.9
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	0.47	1.78	2.9	0	2.3	0	2.3	0	0	3.3	2.3	0	0	0	0	0	0	0	4	2.9	3.3	0	0	2.3	0	2.3	3.6	0	0	0	2.3
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.78	-0.3	2.7	0	0	0	0	0	0	0	2.7	2.7	0	0	3.7	0	0	0	4.2	0	2.7	3.3	3.3	2.7	0	3.7	2.7	2.7	0	0	3.3
E8.25	E825_First_heart_field	First_heart_field	-8.09	3.21	0	0	3.5	0	2	0	0	3.3	2.3	2.8	0	1.4	3.1	1.4	0	0	3.9	0	3.1	0	0	1.4	0	1.4	2.3	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.4	-1.36	3.5	0	3.5	0	2.8	0	2.8	3.5	2.8	2.8	0	0	2.8	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.24	-5.69	2.2	0	2.8	0	2.2	0	2.8	2.8	2.8	3.5	2.8	0	2.8	0	2.2	0	4	0	0	2.8	2.2	2.2	0	2.8	3.7	0	2.2	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.08	2.31	0	0	4.4	0	2.2	0	0	2.2	3.2	3.9	0	0	3.2	2.2	0	0	2.8	0	0	0	0	3.5	0	0	2.2	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-4.3	3.49	2.7	0	4	0	2.9	0	0	4.1	3.1	4.4	0	1.7	2.3	0	0	0	3.3	0	0	0	0	2.7	0	0	3.1	0	1.7	0	1.7
E8.25	E825_Second_heart_field	Second_heart_field	-6.06	-1.06	2.3	0	4.2	0	3	0	2.3	4	3.6	3.6	2.3	0	3.6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.53	2.17	2	0	3.8	0	3.3	0	2	3.8	2.6	4.1	0	0	2.6	0	0	0	3.3	0	2	0	0	2.6	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-3.63	3.85	0	0	3.1	0	2.7	0	0	2.7	2.1	3.1	0	0	2.5	0	0	1.5	4.2	0	2.5	1.5	1.5	1.5	2.7	1.5	2.1	0	1.5	2.5	0
E8.25	E825_Second_heart_field	Second_heart_field	-4.83	-2.41	3.1	0	3.9	0	2.1	0	0	3.8	2.1	4.1	0	0	0	0	0	0	2.7	0	0	0	0	3.1	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-0.1	-4.09	2.1	2.1	2.7	0	4.2	2.1	0	0	2.1	3.4	0	2.1	2.7	2.1	0	0	3.8	0	0	0	0	3.4	0	0	2.1	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-5.99	4.59	2.7	0	3.5	0	1.8	0	1.8	2.7	3.2	2.7	1.8	0	3	0	0	2.4	4	2.4	3	0	0	2.4	1.8	0	2.4	1.8	0	3.2	0
E8.25	E825_Second_heart_field	Second_heart_field	-0.98	-1.46	2.6	0	3.2	0	0	0	0	2.6	2	3.2	2.6	0	2.6	2.6	0	2	3.8	0	2	2	2	2.6	2.6	2	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.42	2.65	0	0	1.9	0	1.9	0	0	0	2.8	1.9	0	0	3.5	0	0	0	3.5	4.1	1.9	2.5	0	1.9	0	2.5	2.5	0	1.9	3.1	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.45	4.02	0	0	0	0	2.5	0	0	0	0	3.1	0	0	0	0	0	0	3.8	3.1	0	2.5	2.5	2.5	0	0	0	0	3.1	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.86	-5.49	0	0	0	0	0	0	0	0	0	3.3	0	0	3.8	0	0	0	3.8	0	3.8	2.9	0	2.3	0	0	3.3	0	2.9	0	2.3
E8.25	E825_Second_heart_field	Second_heart_field	-1.92	-0.41	3.4	2	3.4	0	3.6	0	2	4.1	3.2	3	0	0	3.9	2	0	0	3.4	3.4	2	0	2.6	3.8	2	0	2.6	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.38	3.81	2.8	0	0	0	1.8	0	0	3.8	1.8	2.4	0	0	3.1	0	0	0	4.2	1.8	3.8	1.8	0	3.3	0	0	2.4	0	2.4	1.8	0
E8.25	E825_First_heart_field	First_heart_field	-6.34	4.94	0	0	3.1	0	1.5	0	0	2.9	2.7	3.2	1.5	0	2.4	0	0	0	3.1	2	0	0	2.4	2.7	0	0	1.5	1.5	0	1.5	0
E8.25	E825_First_heart_field	First_heart_field	-6.07	2.75	0	0	3.7	0	0	0	0	3.9	2.8	3.5	0	0	2.2	0	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.47	0.67	0	0	0	0	2.9	0	0	0	2.9	0	0	0	0	0	0	0	4.5	0	2.9	0	2.9	0	0	3.6	0	0	3.6	0	3.6
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.82	0.59	0	0	0	0	0	0	0	0	2.4	3.7	0	0	0	0	0	0	3.4	2.4	3.7	2.4	2.4	0	3	4.2	3	2.4	2.4	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.08	-3.98	2.2	3.2	2.6	0	2.2	1.6	0	0	1.6	2.6	0	2.2	1.6	0	0	0	4.6	0	3.4	1.6	2.8	2.6	1.6	1.6	1.6	0	0	0	2.2
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.15	-5.01	3.6	0	1.8	0	2.7	0	1.8	0	0	0	0	0	3	0	0	0	3.9	0	2.4	0	2.7	2.4	0	0	2.7	0	1.8	0	0
E8.25	E825_First_heart_field	First_heart_field	-6.05	5.44	0	0	1.9	0	0	0	0	2.6	2.9	3.4	0	0	2.9	0	0	0	4.5	0	1.9	1.9	0	1.9	0	0	3.6	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.58	1.64	1.7	0	2.3	0	1.7	0	0	1.7	2.3	2.3	0	0	0	0	0	0	4.3	2.9	3.3	3.1	2.9	2.9	1.7	2.3	3.3	1.7	0	0	1.7
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.84	1.71	0	0	0	0	1.7	0	0	1.7	1.7	3.4	0	0	1.7	0	0	0	4.5	1.7	3	1.7	2.3	3.4	2.7	1.7	1.7	0	3.2	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.84	3.46	0	0	0	0	2.1	0	0	0	2.1	0	0	0	2.7	0	0	2.1	3.4	3.6	2.1	3.9	0	0	0	2.1	3.1	0	3.9	3.1	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	7.5	1.35	0	0	0	0	2.1	0	0	0	2.1	2.7	0	0	2.1	0	0	0	4	2.1	2.1	0	2.7	0	3.3	2.1	3.1	2.1	2.7	0	2.1
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.54	3.05	0	0	2.9	0	1.9	0	0	0	1.9	2.6	0	0	2.6	0	0	0	4.3	1.9	1.9	2.6	1.9	1.9	0	0	2.6	1.9	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.28	-0.22	0	0	0	0	0	0	0	2.2	2.2	2.2	0	0	0	0	0	0	4.1	3.3	2.9	0	2.9	2.2	3.3	2.9	2.2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.83	3.43	0	0	0	0	2.1	0	0	0	0	4	0	0	2.1	0	0	0	4.6	3.1	3.1	0	3.4	3.4	3.1	2.1	2.1	2.1	3.4	2.7	0
E8.25	E825_Second_heart_field	Second_heart_field	0.68	-5.14	2.9	3.3	0	0	2.3	2.3	0	0	2.9	2.3	0	0	0	0	0	0	3.6	0	2.3	0	0	0	0	0	2.3	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-3.23	4.53	1.8	0	3.7	0	2.4	0	1.8	4.6	3.3	3.9	2.4	0	2.8	0	0	0	3.4	0	0	0	0	1.8	0	0	1.8	0	1.8	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.92	3.63	0	0	1.7	0	0	0	0	0	1.7	2.7	0	0	1.7	0	0	0	4.1	3	3.4	2.7	1.7	2.7	1.7	2.7	2.3	0	3	2.7	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.25	1.22	0	0	0	0	2.5	0	0	0	0	2.7	0	0	2.2	0	0	0	4.1	1.9	2.7	0	1.9	1.9	3	2.7	2.7	0	2.7	0	2.7
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.96	0.53	2.7	0	1.5	0	0	0	0	2.1	2.7	3.3	1.5	2.1	2.7	0	0	0	4.4	0	3.1	2.7	0	2.5	1.5	1.5	3.1	0	2.1	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	7.54	2.59	0	0	0	0	2.2	0	0	0	2.9	2.2	2.9	0	0	0	0	0	3.9	3.8	2.2	2.9	2.2	2.2	0	2.2	0	0	2.2	3.5	0
E8.25	E825_Second_heart_field	Second_heart_field	-2.73	-4.76	2.8	0	0	2.2	3.5	0	2.2	0	0	2.8	0	0	3.9	2.8	2.2	0	3.9	0	0	0	0	0	0	0	2.2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.61	-1.61	2.7	1.7	3.7	0	0	0	0	3.8	1.7	3.4	0	0	2.7	1.7	0	0	4.1	2.7	3.2	0	1.7	3	0	0	2.7	1.7	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.1	0.74	0	0	0	0	2.5	0	0	0	2.5	3.5	0	0	0	0	0	0	3.8	0	3.1	0	0	0	0	3.1	4	0	0	0	2.5
E8.25	E825_First_heart_field	First_heart_field	-3.55	4.18	0	0	4.3	0	0	0	0	4.1	2.5	3.8	0	0	2.5	0	0	1.9	2.5	0	1.9	0	0	1.9	0	0	1.9	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.59	-1.67	0	2	0	0	3.3	0	0	2	3	3.7	0	0	3	2	0	0	4.1	3.7	3.3	2	2	2.6	2.6	2.6	3.5	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.58	1.11	0	0	0	0	3.4	0	0	2.1	2.7	3.8	0	0	0	0	0	2.1	4.1	2.7	0	2.1	2.1	0	2.1	0	2.7	0	2.1	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.76	5.29	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3.5	3.8	3.3	0	3	3.3	0	0	3.3	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-4.17	-1.88	3.2	0	3.6	0	0	0	0	4.1	2.8	4.5	0	0	4	0	0	0	3.2	0	0	0	0	3.2	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-4.96	-1.57	0	0	2.9	0	0	0	2.3	3.6	3.3	4	0	0	2.3	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2	-0.68	2.1	0	3.1	0	3.1	0	0	2.1	2.1	3.6	0	0	0	0	0	0	3.4	4	2.7	2.7	2.1	2.7	0	0	2.1	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.01	-1.15	2.6	0	0	0	2.6	0	0	0	0	2.6	0	0	0	0	0	0	3.8	0	2	2.6	0	2	2.6	2	2	2.6	2	0	3.5
E8.25	E825_First_heart_field	First_heart_field	-2.98	3.53	0	0	0	0	3.6	0	0	0	2.9	4.3	0	0	0	0	0	0	3.6	0	2.3	0	0	0	0	0	3.3	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-8.35	1.26	2.8	0	4.3	0	2.8	0	0	2.8	2.8	3.4	0	0	2.8	3.4	0	0	0	0	2.8	0	0	2.8	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-6.28	2.21	0	0	4.2	0	2.9	0	0	3.7	0	4.5	0	0	2.9	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.42	0.9	2.6	2	0	0	2.6	0	0	3	2	3.5	0	0	3	0	0	0	4	3.5	3.6	2.6	2.6	3.2	2.6	0	2.6	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-1.19	-2.61	2.8	0	3.5	0	0	0	0	2.8	2.2	3.5	0	0	2.2	0	0	0	3.5	0	3.5	0	0	0	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-5.93	3.99	0	0	4.2	0	1.7	0	1.7	3.8	2.6	3.1	0	0	0	0	0	0	3.9	0	1.7	2.6	2.3	1.7	0	0	2.3	0	0	0	1.7
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	6.23	2.97	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	4	3.2	3	0	2.6	0	0	2.6	0	0	2	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.59	-3.91	2.2	2.2	0	0	2.2	0	0	2.2	0	2.8	0	0	2.2	0	0	0	4	0	4	0	2.2	2.8	0	2.2	2.8	0	2.2	0	2.2
E8.25	E825_First_heart_field	First_heart_field	-7.44	1.77	0	0	4.5	0	1.4	0	0	3.7	2.9	3.5	0	0	1.9	1.4	0	0	3.1	0	0	0	0	2.5	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-1.58	-3.04	3.3	0	3.6	0	0	0	0	3.1	2.1	3.1	2.7	0	3.1	0	2.1	0	3.3	0	2.7	0	0	2.1	0	2.7	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.52	4.26	0	1.8	0	0	2.4	0	0	0	1.8	2.7	0	0	2.7	0	0	0	4.5	2.4	3.2	2.4	3.2	0	0	1.8	3	0	3.4	3	0
E8.25	E825_Second_heart_field	Second_heart_field	-1.56	-2.87	2.1	2.1	2.8	0	2.8	0	0	3.2	0	3.7	0	0	2.1	0	0	0	3.8	0	2.1	0	2.1	3.4	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	0.48	0.83	0	0	4.3	0	3.1	0	0	0	2.4	3.1	0	0	3.1	0	0	0	4.2	2.4	3.8	0	0	3.8	3.1	0	3.1	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.38	3.81	0	0	0	0	2.9	0	0	0	0	3.2	0	0	2.9	0	0	0	4.2	2.6	3.6	0	0	3.2	2.9	0	1.9	0	3.4	2.6	0
E8.25	E825_First_heart_field	First_heart_field	-4.02	0.42	0	0	2.5	0	0	0	0	3.1	3.1	4.5	0	0	3.1	0	0	0	3.8	0	2.5	0	0	0	0	0	0	0	2.5	0	0
E8.25	E825_First_heart_field	First_heart_field	-3.81	1.44	0	0	4.6	0	3.2	0	0	4.9	2.2	0	0	0	0	0	0	0	3.2	0	0	0	0	2.2	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.84	-0.42	2.6	2.6	2.6	0	2	0	0	3.2	2.6	3.2	0	0	0	0	0	0	3.8	3.2	3.2	0	0	3.5	3.5	2.6	2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	6.76	3.66	0	0	0	0	0	0	0	0	0	2.8	0	0	2.1	0	0	0	4.5	2.1	2.8	0	2.8	0	2.8	2.8	2.1	0	2.8	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.92	-2.35	3.7	0	3.5	0	2.2	0	0	3.7	0	4	0	0	2.2	0	0	0	2.2	2.2	2.2	0	0	0	0	2.2	2.8	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.59	-2.03	2.1	3.1	2.1	0	0	0	0	0	2.1	2.7	0	0	0	0	0	0	4.4	3.4	3.4	0	2.1	3.8	0	2.1	3.4	2.1	2.1	0	3.1
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.65	4.02	2.8	0	0	0	0	0	0	0	0	3.8	0	0	2.8	2.8	0	0	3.8	2.8	2.8	0	0	0	2.8	0	0	2.8	2.8	0	0
E8.25	E825_First_heart_field	First_heart_field	-1.92	1.86	0	0	4	0	2.5	0	0	3.8	2.5	3.8	0	2.5	3.1	0	0	0	0	3.1	0	0	0	3.1	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-5.88	2.43	0	0	4.9	0	2.3	0	0	3.6	2.3	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.29	0.58	3.1	0	0	0	2.7	0	0	2.1	0	2.7	0	0	2.1	0	0	0	4.4	2.7	3.1	2.1	0	2.7	0	2.1	2.1	2.7	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.28	1.64	0	0	0	0	2.8	0	0	0	2.2	2.2	0	0	0	0	0	0	4.1	0	3.2	2.8	0	2.8	0	0	2.8	0	0	2.2	0
E8.25	E825_Second_heart_field	Second_heart_field	-0.36	-5.19	2.5	0	2.9	0	2.9	0	0	2.5	2.5	3.6	0	3.2	2.9	0	1.9	0	3.6	0	2.5	0	0	0	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-3.77	3.44	0	0	3.7	0	2.8	0	0	3.2	3.5	3.5	0	0	2.2	0	0	0	4	0	0	0	0	2.2	0	0	0	0	0	0	0
