day	Anno	celltype	UMAP_1	UMAP_2	Abcb4	Bcl11a	Etv6	Hba-x	Hbb-bs	Kel	Myb	Nr3c1	Runx1	Slc4a1	Snca	Tspan8
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.25	2.31	0	0	0	6.9	0	5.7	0	0	0	6.4	6.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.77	0.54	0	0	0	6.9	0	5	0	0	0	5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.65	1.83	0	0	0	7.6	0	5.6	0	0	0	4.5	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.84	-2.38	0	0	0	6.2	0	0	0	0	0	5.8	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.01	3.65	0	0	0	8.2	5.7	0	0	0	0	6.4	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.46	0.56	0	0	0	8.3	0	0	0	0	0	7	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.3	2.47	0	0	0	7.4	0	5	0	0	0	6.1	6.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.59	2.44	0	0	0	8.3	5	0	0	0	0	5.7	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-6.98	-2.39	0	0	5.1	7.5	0	0	0	0	6.1	5.7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.48	-0.28	0	0	0	5.5	0	5.5	0	0	4.8	4.8	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.85	2.89	0	0	0	8.3	0	4	0	0	0	5.9	4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.46	2	0	0	0	8.3	0	0	0	0	0	6.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.69	3.41	0	0	0	9.2	0	0	0	0	0	6.5	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.22	3.61	0	0	0	8.1	0	0	0	0	0	5.7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.18	-0.88	0	0	0	5	0	6.1	0	0	0	6.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.77	-0.98	0	0	0	6.9	0	0	5.1	0	0	5.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.17	0.46	0	0	0	7.2	0	0	0	0	0	5.7	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.24	-1.64	0	0	0	7	0	5.2	0	0	0	5.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.99	0.22	0	0	0	7.3	0	0	0	0	0	6.2	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.48	1.16	0	0	0	8	0	4.8	0	0	0	6.1	4.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.04	0.89	0	0	0	8.2	0	5.3	0	0	0	5.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.11	1.18	0	0	0	6.4	0	4.6	0	0	0	6.2	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.3	1.92	0	0	0	7.3	0	5	0	0	5	7	6.1	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.67	-3.92	4.9	6.5	0	4.9	0	0	0	0	6	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.02	0.43	0	0	0	7.6	0	6.1	0	0	0	6.1	6.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.74	2.89	0	0	0	8.4	0	0	0	0	0	6.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.41	-1.29	0	0	0	7.2	0	6.2	0	0	0	5.1	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.57	2.46	0	0	0	7.2	0	0	0	0	0	4.9	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.83	0.5	0	0	0	8.2	0	5.2	0	0	0	6.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.55	1.5	0	0	0	7.3	0	5.3	0	0	0	5.7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.19	1.99	0	0	4.4	7.4	0	4.4	0	0	0	5.5	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.55	-0.2	0	0	0	6.8	0	0	0	0	0	6.3	6.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.18	-0.05	0	0	0	7.4	0	0	0	0	0	6.3	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.54	3.6	0	0	4.7	7.4	4	5.1	0	4.7	0	5.3	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.6	2.96	0	0	0	7.6	0	4.8	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.37	3.16	0	0	0	8.6	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.55	2.06	0	0	0	7.5	4.4	4.4	0	0	0	5.8	4.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.15	1.44	0	0	0	7.5	0	6.2	0	0	0	5.8	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.21	-0.2	0	0	0	7.3	0	0	0	0	0	6	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.44	-1.62	0	0	0	8	0	0	0	0	0	6.3	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.23	2.37	0	0	0	7.8	0	6.2	0	0	0	5.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.11	-1.15	0	0	0	6.6	0	0	0	0	0	6.6	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.48	3.54	0	0	0	7.7	0	0	0	0	0	0	6.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.99	-2.57	0	0	0	6.9	0	0	0	0	0	5.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.09	1.68	0	0	0	7.5	5.4	5.7	0	0	0	5	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.96	1.18	0	0	0	7.5	0	5.1	0	0	0	0	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.8	-1.75	0	0	0	5.9	0	0	0	0	0	6.8	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.92	2.6	0	0	0	7.2	4.3	5	0	0	0	6.2	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.96	1.98	0	0	0	8.6	0	5.4	0	0	0	6.1	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.38	1.73	0	0	0	7.8	0	0	0	0	0	5.8	6.2	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.53	-3.43	0	0	0	5.4	5.4	0	0	0	5.4	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.83	-3.34	0	0	0	6.4	0	5.7	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.4	0.89	0	0	0	7.8	0	0	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.22	-0.09	0	0	0	6.6	0	0	0	0	0	6.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.82	3.33	0	0	0	6.8	0	0	0	0	0	5.9	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.63	2.23	0	0	0	7.9	0	5.5	0	0	0	5.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.54	0.32	0	0	0	7.8	0	5.5	0	0	0	5.5	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.39	-0.73	0	0	0	6.4	0	4.5	0	0	0	5.6	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.57	1.62	0	0	0	7.6	0	4.8	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.57	2.8	0	0	0	8.6	0	5.5	0	0	5.5	6.6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.52	-2.52	0	0	0	0	0	6.5	0	0	0	5.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.36	-0.37	0	0	0	5.5	0	5.5	0	0	0	5.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.17	1.17	0	0	4.6	7.5	4.6	4.6	0	0	0	6.4	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.49	1.79	0	0	0	7.7	0	0	0	0	0	6.6	6.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.51	-0.53	0	0	0	7.4	0	5.9	0	0	0	6.5	6.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.38	-0.99	0	0	0	6.1	0	5.4	0	0	0	5.4	6.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.45	3.04	0	0	0	7.6	4.4	0	0	0	0	6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.71	0.35	0	0	5.1	6.7	0	5.1	0	0	0	5.1	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.38	-0.78	0	0	0	5.7	0	5.7	0	0	0	5.7	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.26	-0.75	0	0	0	7.1	0	5.1	0	0	0	0	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.64	0.2	0	0	0	7.5	0	0	0	0	0	5	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.58	1.31	0	0	0	7.5	0	4.8	0	0	0	5.9	4.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.57	2.64	0	0	0	7.7	0	0	0	0	0	5.7	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.61	0.44	0	0	0	7.2	0	6	0	0	0	0	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.93	-1.61	0	0	0	6.6	0	5.2	0	0	0	0	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.2	-0.03	0	0	0	6.6	0	4.7	0	0	0	0	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.45	-1.6	0	0	0	6.3	0	5.6	0	0	0	6.4	4.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.46	1.97	0	0	0	7.9	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.94	-1.74	0	0	0	5.4	0	0	0	0	0	6.5	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.29	4.25	0	0	0	8.4	0	5	0	0	0	5.7	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.35	1.53	0	0	0	7.1	0	0	0	0	0	6.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.32	-0.35	0	0	0	6.7	0	6	0	0	0	5.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.76	2.76	0	0	0	7.6	0	0	0	0	5	6.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.41	1.64	0	0	0	8.1	0	0	0	0	0	5.1	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.03	-3.7	0	5.2	4.1	0	0	0	4.8	4.1	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.38	2.97	0	0	0	6.9	0	0	0	0	0	0	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.14	2.65	0	0	0	8.4	0	4.5	0	0	0	6.1	4.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.61	1.56	0	0	0	7	0	0	0	0	0	5.9	4.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.86	3.03	0	0	0	7.8	5	0	0	0	0	5	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.87	2.06	0	0	0	6.5	0	0	0	0	0	4.7	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.52	1.74	0	0	0	7	0	4.8	0	0	0	5.5	4.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.27	-2.72	0	0	0	7.1	0	0	0	0	0	5	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.86	1.95	0	0	0	7.4	5.9	4.8	0	0	4.8	5.5	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.06	2.59	0	0	0	6.9	0	5.9	0	0	0	0	6.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.8	-1.73	0	0	0	5.9	0	5.9	0	0	0	5.2	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.64	2.27	0	0	4.5	7.2	0	5.2	0	0	0	6.3	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.81	1.75	0	0	0	8.5	5	0	0	0	0	5	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.17	2.55	0	0	0	8	0	0	0	0	0	5.3	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.46	-0.07	0	0	0	7.6	0	0	0	0	0	6.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.72	3.54	0	0	0	7.8	0	0	0	0	0	0	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.37	0.85	0	0	0	6.9	0	5.9	0	0	0	5.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.33	-0.53	0	0	0	6.3	0	0	0	0	0	5.9	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.86	-0.98	0	0	0	7	0	0	0	0	0	6.1	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.73	-1.52	0	0	4.9	7.5	0	6	0	0	0	6	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.7	1.16	0	0	0	6.4	0	0	0	0	0	5.5	5.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.81	-1.27	0	0	0	6.7	0	4.7	0	0	0	0	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.17	1.67	0	0	0	7.4	0	0	0	0	0	7.1	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.68	1.14	0	0	0	7.9	0	5.3	0	0	0	6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.17	-3.33	0	0	0	5.5	0	6.1	0	0	0	0	6.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.64	-1.49	0	0	5.2	5.2	0	0	0	0	0	5.2	6.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.42	3.24	0	0	0	8.2	0	5.1	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.24	0.62	0	0	0	5.9	0	0	0	0	0	5.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.89	2.42	0	0	0	8	0	0	0	0	0	6.4	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.08	1.34	0	0	0	7.7	0	4.6	0	0	0	6.2	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.76	4.31	0	0	0	8	0	4.3	0	0	0	6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.07	1.9	0	0	0	6.1	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.76	3.07	0	0	0	8.1	0	5.6	0	0	0	0	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.24	-1.5	0	0	0	6.5	0	6.1	0	0	0	6.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.94	1.05	0	0	5.5	7.7	0	5.5	0	0	0	5.5	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.83	1.98	0	0	0	7.3	4.1	4.8	0	0	0	7	4.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.74	0.18	0	0	0	7.9	0	5.4	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.21	-2.92	0	0	0	6.4	0	5.7	0	0	0	5	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.59	3.06	0	0	0	7.9	4.5	5.2	0	0	0	5.9	4.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.66	2.21	0	0	0	7.7	0	0	0	0	0	6.1	5.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.24	-1.88	0	0	0	6.2	0	0	0	0	0	5.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.81	0.01	0	0	0	6.3	0	0	0	0	0	5.9	6.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.83	-0.45	0	0	0	6.6	0	6.4	0	0	0	5.7	6.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.58	0.02	0	0	0	7.9	0	5.5	0	0	0	5.5	6.5	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.99	-4.01	5.1	5.8	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.66	2.28	0	0	0	7.4	0	0	0	0	0	6.5	6.2	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.96	-4.48	4.7	5.7	0	0	0	0	4.7	5.3	5.3	0	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.61	-3.59	0	0	4	0	0	4	4	0	4	0	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.2	-3.58	0	6	4.4	0	4.4	0	4.4	4.4	4.4	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.63	3.93	0	0	0	7.8	0	0	0	0	0	5.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.24	1.18	0	0	0	8.1	0	5.5	0	0	0	6.2	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.2	2.93	0	0	0	8.1	0	5.1	0	0	0	5.7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.7	0.71	0	0	0	8.1	0	5.3	0	0	0	6.9	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.54	-3.9	0	5.5	5.5	0	0	4.8	4.8	6.2	4.8	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.5	1.12	0	0	0	6.9	0	0	0	0	0	5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.15	2.81	0	0	0	7.7	4.8	4.8	0	0	0	7.1	5.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.23	-2.39	0	0	0	0	0	5.4	0	0	0	5.4	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.04	-1.18	0	0	0	0	0	0	0	0	0	6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.25	1.87	0	0	0	7.4	0	0	0	0	0	6.5	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.59	2.45	0	0	0	7.8	0	0	0	0	0	6.8	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.52	-4.1	0	5.2	4.5	0	4.5	4.5	4.5	4.5	5.2	0	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.09	1.38	0	0	0	7.7	0	4.5	0	0	4.5	5.6	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.59	2.86	0	0	0	7.9	0	0	0	0	0	4.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.84	1.44	0	0	0	8.4	0	6	0	0	0	6.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	5.22	2.46	0	0	0	7.6	0	0	0	0	0	0	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-7.23	-3.65	0	0	5	5	0	0	0	0	5	0	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.9	0.22	0	0	0	6	0	4.2	0	0	0	4.9	4.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.66	-1.49	0	0	0	6.8	0	6.1	0	0	0	5.8	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.48	2.77	0	0	0	8.4	0	4.8	0	0	0	5.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.34	0.45	0	0	0	7.8	0	0	0	0	0	5.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.03	-1.45	0	0	0	5.8	0	5.1	0	0	0	5.8	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.3	0.62	0	0	0	7.2	0	4.4	0	0	0	5.7	4.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.24	4.44	0	0	0	7.8	0	0	0	0	0	0	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.65	-0.22	0	0	0	6.8	0	6.1	0	0	0	6.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.97	1.62	0	0	0	7.4	0	5.4	0	5.4	0	6.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.49	1.73	0	0	0	7.5	0	5.1	0	0	0	5.7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.19	2.99	0	0	0	7.5	5.5	0	0	0	0	6.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.08	-1.13	0	0	0	5.1	0	0	0	0	0	5.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.28	0.92	0	0	0	7.5	0	0	0	0	0	6.2	5.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.31	4.71	0	5	0	6.1	0	0	0	0	0	5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.1	1.77	0	0	0	8.3	0	0	0	0	0	5.9	6.3	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.29	-3.13	5.6	0	0	0	0	0	0	0	0	0	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.77	2.34	0	0	0	8.2	0	3.8	0	0	4.5	6.1	3.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.81	3.08	0	0	0	7.6	0	4.9	0	0	0	5.5	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.84	0.31	0	0	4.6	7.2	0	5.3	0	0	0	0	5.3	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.44	-3.67	0	0	0	0	0	0	0	5.4	5.4	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.67	1.96	0	0	0	6.4	0	4.8	0	0	0	5.5	0	4.8
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.96	1.78	0	0	0	8.2	0	5.1	0	0	0	6.5	5.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.67	0.61	0	0	0	5.4	0	0	0	0	0	6.1	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.8	3.82	0	0	0	8.1	0	0	0	0	0	6.1	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.76	1.44	0	0	0	7.5	0	0	0	0	0	7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.95	2.71	0	4.4	0	6.5	0	4.4	0	0	0	5.5	5.5	4.4
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.31	-1.64	0	0	0	0	0	0	0	0	0	5.5	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.94	4.22	0	0	0	8.8	0	0	0	0	0	6.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.51	0.89	0	0	0	7.6	0	5.2	0	0	0	6.3	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.39	3.21	0	0	0	8.1	0	4.5	0	0	0	5.9	4.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.5	0.14	0	5.2	0	0	0	0	0	0	0	5.8	6.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.03	1.44	0	0	0	7.9	0	5.2	0	0	0	5.9	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.59	-1.86	0	0	0	6.4	0	0	0	0	5.3	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.84	-2.51	0	0	0	7.6	0	0	0	0	0	6.2	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.51	1.09	0	0	0	6.6	0	5.5	0	0	6.2	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.55	1.88	0	0	0	6.9	0	5.5	0	0	0	6.4	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.28	2.74	0	0	0	7.5	0	4.6	0	0	0	5.3	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.86	2.04	0	0	0	7.7	0	4.5	0	0	0	6.3	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.52	1.81	0	0	0	8.6	0	0	0	0	0	4.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.31	2.86	0	0	0	7.6	0	5.2	0	0	0	5.2	4.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.95	0.81	0	0	0	7.3	0	5.1	0	0	0	6.2	6.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.66	-1.25	0	0	0	6.2	0	5.5	0	0	0	5.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.61	3.18	0	0	0	8	6.1	6.1	0	0	5	6.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.13	0.12	0	0	5.1	0	0	5.7	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.56	1.53	0	0	0	8.5	0	5.1	0	0	0	5.8	5.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.47	3.95	0	0	0	8.4	0	5.5	0	0	0	5.5	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.04	2.34	0	0	0	7.3	0	4.6	0	0	0	5.7	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.82	0.78	0	0	0	7.6	0	0	0	0	0	6.2	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.71	2.54	0	0	0	7.8	0	5.2	0	0	0	5.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.15	3.97	0	0	0	8.5	0	5.5	0	0	0	5.9	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.52	-1.69	0	0	5.4	6.5	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.83	3.3	0	0	0	7.7	5.6	0	0	0	4.5	6.5	6.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.02	2.77	0	0	0	8.5	0	0	0	0	0	7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.82	3.11	0	0	0	7.9	0	4.8	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.62	3.11	0	0	0	8.9	0	0	0	0	0	6.6	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.7	4.23	0	0	0	7.4	0	0	0	0	0	6.4	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.88	0.61	0	0	0	7.1	0	4.6	0	0	0	6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.77	-2.4	0	0	0	0	0	0	0	0	0	0	6.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-2.01	0.03	0	0	0	6.3	0	4.6	0	0	0	6.7	5.2	0
