day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hoxb9	up:Nkx1-2	up:Sox2	up:Nr6a1	up:Foxb1	up:Lyar	down:T	down:Tbx6	down:Mixl1	down:Snai1	down:Hes7	down:Hand1	down:Klf5	down:Mesp1	down:Msx2
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.9	-2.11	0	0	0	0	2.9	2.3	0	0	4.4	4.1	0	0	0	3.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.06	-2.97	0	0	0	0	3.6	0	2.9	0	4	5	3.3	0	2.3	3.6	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.89	2.79	0	0	0	0	2.8	0	0	0	4.2	0	2.8	2.8	2.8	0	0	0	0	3.5
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.08	3.44	1.9	0	0	2.8	2.8	0	3.1	1.9	4.3	3.9	2.5	2.5	0	3.3	0	1.9	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.33	0.56	0	0	2.2	0	3.8	2.2	2.2	2.2	4.2	4.8	2.2	0	0	3.8	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.42	0.16	2.7	0	0	0	0	0	3.6	3.1	3.9	4.1	2.7	0	0	3.1	0	2.1	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.38	3.79	0	0	0	0	0	0	0	0	4.2	3.5	0	2.5	0	3.8	2.5	0	0	4.2
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.56	4.34	0	0	0	0	3.8	0	3.3	0	4.5	2.9	3.3	0	0	4	2.3	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.64	-1.8	0	0	0	0	2.9	0	3.3	2.3	4.3	2.3	0	0	0	3.3	0	2.3	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.76	2	3.4	0	0	2.7	2.7	0	2.1	0	4.4	4.7	0	3.6	0	2.1	0	0	0	2.7
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.37	-1.6	3.2	0	2	2	3	2.6	2.6	2	4.4	3.4	0	0	0	3.8	0	2.6	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.77	2.19	2.5	0	0	0	3.8	0	3.1	0	4.3	5.1	0	0	0	2.5	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.55	-2.4	0	0	0	0	3.6	2.9	3.3	2.3	4.1	3.8	2.3	0	0	3.3	0	2.3	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.4	3.29	0	0	0	0	3.1	0	2.5	0	4.2	4.9	0	0	2.5	3.1	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.93	1.09	2.9	0	0	2.9	2.3	0	2.9	0	4.3	3.3	2.3	2.3	0	2.3	0	2.3	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.7	-1.8	0	0	0	0	2.8	0	2.4	0	4.2	4.6	0	2.4	1.8	1.8	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.39	0.43	2.3	0	2.3	2.3	3	0	0	0	4.6	4.2	0	0	2.3	4.1	0	0	0	2.3
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.81	2.36	2.4	0	0	2.4	2.4	0	0	0	3.1	4.3	3.1	3.9	2.4	0	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.03	4.01	0	0	0	0	0	0	2.3	2.3	2.9	4	2.9	0	2.3	0	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.4	-2.3	3	0	0	3	3.8	2	2.6	2	4.2	3.8	3	0	0	3.9	0	2.6	2.6	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.35	-1.7	3.5	0	2.5	0	3.2	3.2	0	0	4.5	3.2	2.5	0	0	4.4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.94	4.63	0	0	0	0	0	0	3	0	4	3	0	3	0	4.3	0	3	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.34	3.85	0	0	0	0	0	0	0	0	3.6	4.6	2.3	0	0	0	0	0	3.8	3.3
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.56	3.5	0	0	0	0	2.1	0	0	0	4.2	4.7	0	3.1	2.1	3.1	0	2.7	2.1	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.47	4.56	0	0	0	0	3.2	0	2.8	2.8	4.2	4.3	2.8	2.1	0	3.2	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.7	-1.82	0	0	0	1.9	3.2	0	3.9	1.9	3.6	4.3	2.5	0	2.5	2.9	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.77	-3.74	1.7	1.7	0	2.7	3.3	0	2.7	0	3.8	3.9	2.3	1.7	0	3.3	0	1.7	1.7	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.73	-0.09	2.5	0	0	0	2.5	0	1.9	2.5	4.3	4.5	2.9	1.9	0	2.5	0	1.9	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.18	3.33	3	0	0	0	3	0	3	2.4	3.9	4.1	4.2	2.4	2.4	3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.16	2.54	3.6	0	0	0	3.1	2.1	2.1	2.1	4.8	4.5	0	0	0	3.3	2.1	2.1	2.1	2.1
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.33	0.14	0	0	0	2.6	4.3	0	0	2.6	4.3	2.6	0	0	0	3.9	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.59	0.87	0	0	0	0	3.2	0	2.6	0	3.9	3.9	0	0	0	3.2	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.68	2.47	0	0	0	0	0	0	0	0	3.6	3.6	0	0	0	2.6	3.6	2.6	0	2.6
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.25	4.05	2	0	0	2	3.1	0	0	2.7	4.2	4.6	2.7	0	2.7	2.7	2	2.7	3.9	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.74	1.61	2.1	0	0	0	3.1	0	2.1	0	4.7	5.3	0	0	0	3.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.73	-0.49	0	0	0	2.3	4.1	2.9	0	2.3	4.5	3.8	0	0	0	3.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.03	-2.05	2	0	0	2	2.6	0	3.3	2.6	4.5	4.2	0	0	0	3.3	0	2	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.87	2.42	2.1	0	2.7	0	2.1	0	2.1	0	4.6	3.6	3.8	0	2.1	3.1	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.38	-1.63	2.2	0	0	2.8	3.5	2.2	2.8	0	4.7	4	2.2	0	0	4.7	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.59	1.53	3.4	0	0	0	2.9	0	2.6	0	4	2.9	1.9	1.9	2.6	3.6	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.01	-2.37	1.9	0	0	1.9	1.9	1.9	2.9	0	4.2	2.9	2.5	0	0	2.5	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.22	-0.25	0	0	0	0	3.3	2.2	2.2	3.5	4.2	3.8	2.2	0	0	4.2	2.2	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.1	-1.97	2.1	0	0	0	2.7	0	2.1	2.7	3.9	4.7	0	0	0	2.7	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.57	3.44	3.1	0	2.5	0	3.5	0	3.1	0	3.5	4.2	0	0	0	3.1	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.7	-0.36	0	0	0	0	3.2	0	2.4	2.4	4.3	5.1	2.4	1.8	0	3	0	1.8	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.87	1.26	0	0	0	0	3.8	0	2.1	0	4.1	4	3.1	2.1	0	2.8	2.1	0	2.1	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.14	-0.65	0	0	0	0	2.4	0	0	0	3.9	4.5	3.4	0	0	3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.32	3.05	0	2.2	0	0	0	2.2	2.9	0	4.2	4.2	2.9	0	2.2	2.2	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.84	0.03	1.9	0	0	1.9	2.5	0	2.9	0	3.5	4.2	0	1.9	0	2.5	1.9	1.9	1.9	2.9
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.85	0.08	2.9	2.3	2.3	0	0	0	2.9	0	3.8	4.3	0	3.6	0	3.6	0	2.3	2.3	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.99	-1.49	2.8	0	2.8	0	2.8	3.5	0	0	3.5	3.5	0	0	0	0	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.61	5.08	0	0	2.1	0	2.8	0	2.1	0	3.1	4.3	2.8	2.8	0	2.8	0	2.8	2.1	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.18	-0.49	2.6	2	0	2.6	2	0	0	2	4.2	3.5	0	0	0	3.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.46	-3.48	3.3	2.3	1.7	2.3	2.3	0	2.9	0	4.1	3.5	2.7	0	2.3	2.7	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.18	0.38	0	0	2.3	0	3.6	0	2.3	0	4.1	3.3	0	0	2.3	3.3	2.3	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.86	-0.65	3.2	0	2.8	2.2	3.7	2.2	3.2	0	3.9	3.9	2.2	0	0	2.2	0	0	2.2	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.38	4.82	3.4	0	0	0	2.8	0	2.1	3.4	3.4	4	2.8	0	0	2.8	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.27	3.56	0	0	0	2.1	2.8	0	2.8	0	3.4	3.1	2.8	2.1	0	4.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.03	-0.99	3.1	0	0	0	3.1	0	2.4	2.4	4.3	4.3	0	0	0	3.8	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.77	-2.61	3.1	2.4	0	2.8	3.6	0	2.8	0	3.7	4.5	3.1	0	1.8	2.8	0	0	1.8	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.88	3.1	2.4	2.4	0	2.4	3.1	0	0	3.5	3.8	4.3	3.1	2.4	0	0	2.4	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.71	0.93	0	0	0	0	0	0	0	0	4.6	4.7	3	3	0	3.4	0	2.3	3.6	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.88	2.29	1.9	0	0	1.9	2.5	0	1.9	1.9	4	4	2.5	0	0	2.5	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2	-1.65	2.2	0	0	2.2	2.8	0	3.5	2.8	4.7	4.3	0	2.2	2.2	2.2	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.11	-0.57	0	0	0	0	3.4	1.7	2.9	0	4.4	4.6	2.2	0	0	3.5	0	1.7	1.7	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.17	5.23	0	2	0	2	2	0	3.8	2.6	4.1	3.7	3.5	0	2	4.4	0	2	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.41	-0.12	0	0	0	0	2.1	0	3.4	0	4.2	3.8	2.1	0	0	3.6	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.06	0.54	0	0	0	2	2	2.7	3.3	2.7	4.4	4	3.5	2	0	2.7	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.56	5.75	2	0	2	0	0	2	2.6	2	4.5	3.8	3	2.6	2	2	0	2.6	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.03	5.14	2.2	0	2.9	0	0	0	2.2	2.2	3.9	3.9	2.9	2.2	0	2.9	0	2.2	0	2.2
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.7	-1.44	0	0	0	2.9	2.2	2.2	2.9	2.2	4.6	4.3	2.9	0	0	4.3	0	0	2.2	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.26	2.83	2.1	0	0	0	0	0	0	0	4.4	4.6	2.8	0	0	3.2	0	2.1	3.4	2.8
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.47	-0.71	1.9	0	0	0	1.9	0	2.6	3.6	4	4.5	2.9	2.6	2.6	4.6	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.86	-0.09	0	0	0	0	2.8	0	2.8	2.2	4.2	4.5	0	0	0	2.2	0	2.8	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.73	4.19	0	0	0	0	2.1	0	2.8	2.1	4	2.8	3.4	0	0	3.6	0	2.8	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.22	4.21	0	0	0	0	0	0	2	0	4	3.8	2.6	2	0	2.6	0	2.6	0	2
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.91	-0.89	0	0	0	0	3.2	0	2.6	2.6	4.1	4.4	2.6	0	0	3.4	1.9	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.49	0.46	0	0	2	0	2	2.6	2.6	0	4.5	4.3	0	2	2	2.6	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.15	-2.15	2.3	2.3	0	2.9	4.4	0	0	2.3	4	3.6	0	0	0	2.9	0	2.3	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.01	0.56	0	0	0	0	2.8	0	3.3	1.8	4.4	4.4	2.4	0	0	3.9	0	2.8	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.65	3.26	3	0	0	3	0	0	0	0	3.9	3.6	0	0	3.4	2.3	0	0	0	2.3
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.72	3.58	3.5	2.2	0	3.5	0	0	0	2.8	4.1	3.5	2.8	0	0	2.2	0	2.2	2.2	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.31	-1.84	3.1	0	0	3.1	2.5	1.9	2.5	2.5	4.6	4.1	0	1.9	1.9	2.5	0	0	2.5	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.71	-0.41	0	0	0	0	2.6	0	1.9	3.2	4.4	4	3.2	0	2.9	3.4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.45	3.5	0	0	0	0	2	0	0	2	4	4.2	2	0	0	3.1	2	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.74	0.9	3	2	0	2	2	0	0	0	4.4	4.3	2.6	0	2	2	0	0	0	2
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.31	-3.44	2.3	0	0	0	2.9	0	2.6	2.3	4.2	3.7	3.1	0	1.7	0	0	1.7	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.61	0.48	0	0	2.4	0	3	0	3	3	4.2	4.7	3.4	0	0	2.4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.05	1.42	3.3	0	0	2.3	2.3	0	0	0	4	4	0	0	0	0	0	2.3	2.3	2.9
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.59	-0.94	0	0	3.4	3.4	3.4	0	0	2.8	3.8	4.3	0	0	0	3.4	0	2.8	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.48	3.72	0	0	0	0	0	0	3.3	2.7	4.7	4.5	3.3	0	3.3	0	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.46	2.41	2.1	0	2.1	2.1	2.8	2.1	2.1	2.1	4.7	4	3.4	0	0	3.8	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.67	5.05	2.4	0	0	0	3	0	2.4	0	4.6	4.3	3.4	2.4	0	4.1	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.82	0.34	0	0	0	0	3.5	0	2.8	2.8	4.7	4.2	0	0	0	3.5	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.02	3.88	3.1	0	0	0	0	0	2.1	0	4.3	4.1	0	2.1	0	2.1	2.1	2.7	0	3.4
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.73	-0.9	0	0	0	1.8	2.8	0	1.8	1.8	3.8	4.4	2.8	0	1.8	3.3	0	1.8	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.43	-2.6	2.2	2.8	0	2.2	0	0	3.2	2.2	4.5	4.1	0	0	0	2.8	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.27	-2.97	1.9	0	0	0	2.9	0	2.9	2.6	4.3	4.4	3.2	0	0	2.6	0	1.9	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.47	3.02	0	0	0	0	0	2.5	2.5	0	4.2	4	3.1	3.1	2.5	2.5	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.19	-3.67	2.3	0	0	1.7	2.7	0	3.3	0	4.2	3.9	2.9	0	0	1.7	0	0	0	1.7
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.77	-3.15	0	0	0	0	0	2.4	2.4	2.4	4.2	4.2	0	0	0	2.4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.02	-0.68	1.7	0	0	0	1.7	0	1.7	0	4.5	4.7	2.9	0	0	1.7	0	2.3	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.73	3.44	4.1	0	0	0	2.7	0	0	0	2.7	4.1	0	0	0	2.7	0	2.7	2.7	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.9	3.69	2.9	0	2.9	0	2.2	0	2.2	0	3.9	4.2	2.2	2.9	2.2	3.6	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1	2.9	3.1	2	0	0	2	2	3.1	2	3.7	3.5	0	0	0	3.1	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.33	-1.57	2.2	0	2.2	2.2	2.2	2.2	2.2	2.8	4.4	4.4	2.8	2.2	0	4.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.5	-1.13	2.2	2.2	2.2	2.2	2.9	2.2	3.5	2.2	3.9	3.3	2.2	0	2.2	2.2	2.2	0	2.2	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.79	1.62	2.9	0	2.2	0	3.5	0	0	0	3.7	5	3.2	0	0	3.7	0	0	2.2	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.63	-1.35	2	0	0	2	3.3	0	2.7	0	4.3	3.9	2	0	0	3.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.06	2.12	2.4	0	0	1.8	0	0	1.8	0	4.2	4.1	1.8	0	2.4	3.5	2.8	2.8	3.5	2.4
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.73	-0.24	0	2.2	0	0	3.7	0	2.8	0	3.9	4.4	3.5	2.2	2.2	3.5	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.75	-4.1	2.7	0	0	0	2.7	0	0	2.1	4.1	4	3.1	0	0	3.3	2.1	2.1	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.61	-1.3	0	0	1.8	0	2.4	0	0	0	3.8	4.9	2.8	3.6	0	1.8	0	1.8	0	1.8
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.52	2.31	1.8	0	0	0	1.8	0	1.8	0	4.3	4.6	0	3.4	3.1	3.6	2.4	1.8	3.1	2.8
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.9	3.8	2.3	0	0	0	2.3	0	0	0	4.3	3.8	0	0	2.3	3.3	2.9	0	3.3	2.3
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.02	1.86	3.8	0	0	2.5	0	0	0	0	3.5	4	0	3.1	0	3.5	0	0	0	2.5
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.07	4.54	0	0	0	0	0	2.1	2.7	0	4.1	4.9	0	2.1	0	2.7	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.32	3.23	0	0	0	2.4	0	2.4	0	2.4	4.5	3.9	0	2.4	2.4	4.2	0	3	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.67	3.92	0	0	0	0	2.1	0	2.7	0	4.3	3.1	0	0	2.1	3.1	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.72	-1.64	0	0	0	0	3.6	0	2.6	0	3.9	3.9	2.6	0	0	2.6	0	2.6	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.45	3.03	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.25	4.43	0	0	0	0	2.7	0	2.1	0	4.1	3.4	2.1	0	0	2.7	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.14	-0.22	2.9	0	0	0	1.9	0	2.9	1.9	3.9	4.7	1.9	1.9	0	3.5	0	1.9	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.82	4.83	2	0	0	0	3.1	0	3.3	0	4.4	4.6	3.3	0	2	4.5	0	2	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.08	-0.54	0	0	0	0	4.4	0	2.9	0	4.6	4.2	0	2.3	2.3	4.4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.43	1.62	2.7	2.1	0	2.7	3.4	0	2.7	2.1	4.4	4.7	3.1	0	2.1	4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.06	4.88	2.6	0	0	2.6	2.6	0	2.9	0	4.4	3.2	3.2	1.9	1.9	2.6	0	2.6	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.1	-0.9	2.8	0	0	0	3.4	1.8	2.4	1.8	3.4	4	3.2	1.8	2.4	1.8	0	1.8	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.14	-1.08	1.9	1.9	2.6	0	3.6	0	2.6	2.6	4.7	4.5	1.9	1.9	0	4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.54	-1.62	2.7	2.7	0	0	3.1	0	2.7	2.7	4.3	4.7	2.1	0	0	0	0	2.1	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.63	-2.51	3	0	0	0	3.5	0	3	0	4	4.8	2.6	2.6	0	3.6	0	0	2.6	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.31	0.05	0	0	0	0	3.2	0	3.6	0	4.3	4.4	0	0	0	3.2	0	0	0	2.5
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.08	4.68	0	0	0	2.8	0	0	2.2	0	2.8	3.7	0	2.2	3.7	0	3.7	2.8	3.9	2.2
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.38	4.06	0	0	0	0	0	0	0	0	4	4.9	3.1	0	0	0	2.4	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.4	-0.44	2.4	0	1.8	1.8	1.8	0	3.3	3.8	4.4	3.8	3	0	0	4.4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.2	-1.91	2.7	0	0	2.1	3.1	2.1	3.1	2.1	4.9	4.3	0	0	0	3.6	0	2.1	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.26	2.95	0	2	0	0	2	0	2.6	2	4.3	3.5	2.6	0	0	3.5	2	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.66	-0.35	0	0	0	0	3.6	0	2.3	0	4.9	0	2.3	0	0	3.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.86	-0.06	2.6	0	0	3.3	2.6	0	2.6	0	4.7	4.4	0	2	0	3.3	2	0	2	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.32	2.97	3.1	0	0	0	0	0	2.1	0	3.9	4.6	0	3.1	2.1	0	0	3.1	3.1	3.3
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.37	3.52	0	0	0	0	3.3	0	3.3	2.3	4.5	4	2.3	0	0	3.6	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.23	3.2	3.1	0	0	0	0	2.1	2.7	0	4.7	4.3	3.4	0	3.4	3.4	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.07	3.87	0	0	0	0	2.3	0	0	2.3	3.6	3.4	3	0	0	2.3	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.32	4.22	0	0	0	2.4	0	0	2.4	0	3.7	4.3	2.4	3	0	0	3.9	2.4	3	3
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.01	5.31	2.2	0	0	0	0	0	2.2	2.2	4	3.9	3.7	0	2.2	2.2	0	0	0	0
E8	E8_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.78	-2.39	3.3	0	0	2.9	1.9	2.9	2.5	1.9	3.8	4.8	0	0	0	3.3	0	1.9	1.9	1.9
