day	Anno	celltype	UMAP_1	UMAP_2	down:Klf6	down:Pitx2	down:Creb3l1	down:Tsc22d1	down:Peg3	down:Snai2	down:Prdm6	down:Tcf4	down:Tead1	down:Zfp711	down:Gata6	down:Hmg20b	down:Zfhx3	down:Purb	down:Tbx20	down:Epas1	down:Pbx1	down:Creb3	down:Myrf	down:Foxp1	down:Mbnl2	down:L3mbtl3	down:Tead4	down:Hlx	down:Dpf3	down:Tcf7l1	down:Gata5	down:Ets1	down:Zeb1	down:Cxxc4	down:Creb3l2	down:Zfp9
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.43	-1.2	2.3	0	0	2.9	2.3	0	0	2.3	0	0	2.3	0	0	2.9	0	0	0	0	2.3	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.96	0.86	2.1	2.1	0	0	2.9	0	0	1.5	2.1	0	0	1.5	0	1.5	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.84	-0.59	2.8	0	2.2	0	2.2	0	0	2.2	0	0	0	2.2	0	0	0	0	2.8	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.03	-1.83	2.1	0	0	3.4	0	0	2.1	0	2.8	0	0	2.8	0	0	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.94	2.05	3.1	0	0	2.7	3.6	0	3.1	0	0	0	0	0	0	2.1	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.35	-0.47	2.2	0	2.2	2.8	3.2	0	0	2.8	0	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	0	0	0	2.8	0	0	2.2	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.39	1.86	3.4	2.4	1.8	3	1.8	0	0	2.4	0	0	0	2.4	2.8	0	2.4	1.8	0	0	2.4	0	1.8	0	0	1.8	1.8	0	0	1.8	1.8	0	1.8	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.15	-0.1	3.4	3.8	0	3.4	3.8	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.59	0.5	1.9	3.1	0	3.7	0	0	0	2.5	0	0	0	1.9	0	1.9	1.9	0	2.5	0	0	2.8	0	0	0	2.5	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.93	-3.11	1.9	1.9	0	4.3	2.5	1.9	2.9	2.5	1.9	0	0	2.9	0	0	0	0	1.9	1.9	1.9	0	1.9	0	0	0	0	0	2.9	0	1.9	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.26	4.13	0	0	0	2.3	3.4	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.64	2.08	0	0	0	2.2	3.2	0	0	0	2.2	2.8	2.2	2.8	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.63	3.06	0	2.1	0	2.7	3.1	0	2.1	0	0	0	2.1	2.1	0	2.1	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-3.17	3.48	2.2	3.2	0	3.2	2.8	0	0	2.2	0	0	0	2.8	2.2	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.12	1.95	2.7	0	0	2.1	3.1	0	0	0	0	0	0	0	0	2.1	0	0	2.7	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.99	-3.89	2.1	0	0	2.7	3.8	0	2.1	0	0	2.1	3.4	2.1	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	2.7	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.36	-3.57	3.3	0	0	3.3	2.6	0	2	0	0	0	2.6	2	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.65	-0.13	2.1	3.1	0	0	3.1	0	0	0	2.1	0	2.8	3.1	0	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.21	0.49	3.2	0	0	2.6	3.2	0	2.2	0	3.1	0	1.6	1.6	0	2.2	0	0	2.8	0	0	2.2	0	2.2	0	0	0	1.6	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.43	-3.13	0	2.6	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	2.6	0	0	0	0	0	2.6	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.43	0.11	2.2	2.8	2.2	2.2	3.7	0	0	3.2	2.8	0	2.2	3.2	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.07	-0.62	3	0	0	3.7	2.7	0	0	2	2	0	0	2	2	0	0	0	2.7	0	0	2.7	2	2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.48	-5.47	2.7	0	0	3.6	2.7	0	0	2.1	2.1	0	2.7	2.1	0	0	0	0	0	0	0	2.7	0	0	2.1	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.16	2.6	2.1	0	0	2.1	2.1	0	2.1	0	0	0	2.1	0	0	0	2.1	0	2.1	0	0	0	2.1	0	0	2.1	0	2.1	0	3.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4	-0.77	2.5	0	0	0	2.5	0	0	0	0	2.5	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.17	1.07	1.9	0	0	3.6	3.6	1.9	2.9	0	0	2.5	0	2.5	0	0	1.9	0	0	2.5	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.65	0.05	0	0	0	0	2.3	0	2.3	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.05	0.8	2.7	0	0	2.1	2.1	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.62	-0.98	2.8	0	1.8	1.8	2.8	0	1.8	0	0	0	0	1.8	0	1.8	1.8	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.79	4.81	2.7	0	0	2.7	2.1	0	0	2.1	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.52	-0.79	2.3	0	0	2.3	3.8	0	2.3	2.3	0	0	2.3	0	0	0	0	0	2.3	0	0	2.3	0	2.9	0	0	0	2.3	0	2.9	0	0	2.3	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.28	-1	3.2	0	0	2.6	2.9	0	0	2.6	1.9	0	0	0	1.9	0	0	0	0	2.6	0	1.9	0	1.9	0	0	0	1.9	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.04	-2.3	2.8	0	0	2.8	3.8	0	0	2.1	0	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.89	-0.65	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.36	-0.46	0	0	0	3.1	2.1	0	2.1	0	2.1	0	2.1	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.45	2.79	2	0	2.6	2	3.2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.6	-0.69	2.5	0	0	3.4	2.9	0	2.5	2.5	1.9	0	1.9	1.9	0	0	2.5	0	0	0	1.9	1.9	0	2.5	0	0	0	1.9	0	0	1.9	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.26	-0.9	3.3	0	0	2.7	3.3	0	0	0	2.7	0	0	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.03	-2.66	3.4	0	0	3.4	3.7	0	0	2.4	0	0	0	0	0	0	0	2.4	0	0	2.4	0	0	0	0	0	2.4	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.2	-4.82	0	0	0	2.9	3.1	0	0	0	0	0	2.9	2.5	0	1.9	0	0	1.9	0	0	3.1	0	0	0	0	0	1.9	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.96	3.2	1.9	0	0	1.9	3.4	0	1.9	0	0	0	0	0	0	1.9	2.5	0	0	0	0	0	0	1.9	0	2.5	1.9	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.83	-4.19	0	0	0	3	0	0	0	0	0	0	0	2.4	0	0	0	0	2.4	0	0	2.4	0	2.4	0	0	0	2.4	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.33	-4.87	0	0	0	2.2	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.6	0.21	3.4	0	0	3	3	0	2.3	2.3	0	0	0	3	0	0	2.3	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.42	-1.84	0	2.5	0	3.2	2.5	0	0	0	0	0	0	2.5	0	0	0	0	3.2	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.68	2.93	0	3.2	2.3	0	3	1.7	0	0	1.7	1.7	2.3	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	1.7	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-7.06	0.71	0	3.7	0	2.8	4.3	0	0	2.2	2.2	0	2.2	3.2	0	0	2.2	2.2	2.2	2.2	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.6	-3.39	0	2.4	0	0	2.4	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	2.4	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.36	3.39	2.7	0	0	2.7	2.7	0	0	2.7	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.76	-1.07	0	0	0	3.9	4.2	0	0	0	0	0	0	2.8	0	0	0	0	3.5	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.19	5.55	3	0	0	3.3	3.4	0	0	0	1.8	2.4	0	1.8	0	0	0	0	2.4	1.8	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.5	3.96	0	0	0	2.9	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.27	2.98	2.6	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.7	2.68	2.2	0	2.2	3.2	2.5	1.6	1.6	2.2	2.2	2.2	2.5	2.5	1.6	1.6	0	2.2	0	0	0	1.6	2.2	0	0	0	0	0	0	0	1.6	1.6	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	2.06	-2.06	3	0	0	3.3	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.87	-0.1	2.7	2.1	0	2.1	3.1	0	2.1	0	0	0	2.1	2.7	2.1	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	2.1	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.05	3.73	0	0	0	3.4	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.79	-0.27	2.9	0	0	3.6	3.8	0	0	1.9	0	0	2.9	3.4	0	2.6	0	0	1.9	0	0	0	1.9	0	0	0	0	0	0	1.9	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.06	-0.17	2.9	2.9	2.2	2.9	2.2	0	2.2	0	2.2	0	0	2.2	2.2	2.2	2.2	2.2	0	0	0	2.2	2.2	0	0	0	0	0	0	2.2	3.3	0	0	2.2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.35	3.47	0	0	0	3.3	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.6	0.84	1.7	0	0	2.9	2.3	0	1.7	2.3	0	0	1.7	0	1.7	1.7	1.7	0	2.9	0	0	1.7	0	0	0	0	1.7	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.89	3.88	0	0	0	0	2.9	0	0	0	2.3	0	0	0	0	0	2.9	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.45	-1.44	2.7	0	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.72	2.68	0	0	0	3.2	3.7	0	0	2.2	0	0	2.2	0	0	0	2.2	0	2.2	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.58	-5.45	2.1	0	0	3.1	2.1	0	0	0	0	0	3.1	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.09	-1.21	0	0	0	2.7	3.4	0	2.1	2.1	0	2.7	2.1	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.01	-1.26	3.2	2.2	2.2	3.5	3.8	2.8	2.2	0	0	2.2	0	3.5	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.36	-2.76	0	0	0	2.8	3.2	0	0	2.8	0	0	0	2.1	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.45	-0.93	1.8	0	0	3.9	2.4	0	2.4	2.4	0	1.8	1.8	1.8	0	1.8	1.8	1.8	0	0	1.8	0	0	1.8	0	1.8	0	0	0	0	0	0	0	1.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.72	4.2	1.9	0	0	1.9	3.1	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	1.9	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.62	-4.76	2	0	0	3	2.6	0	0	0	2	0	0	2	0	0	0	0	0	2	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.56	-1.98	1.9	0	0	3.8	2.9	0	1.9	2.5	0	0	3.4	2.5	0	0	0	0	2.9	0	1.9	0	0	0	0	0	0	0	3.4	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.79	-3.46	0	0	2	3.7	3	0	2.6	0	0	0	2.6	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.22	3.43	0	0	0	3.1	3.1	0	0	0	0	0	0	2.8	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.54	-0.14	3.9	2.5	0	3.6	0	0	2.5	0	2.5	0	2.5	0	0	0	0	0	0	0	0	0	2.5	0	2.5	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.45	-1.3	2.9	0	0	3.5	3.8	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.19	2.69	1.8	1.8	0	2.4	2.8	0	1.8	1.8	2.8	0	0	1.8	0	0	1.8	0	0	0	0	0	0	2.4	0	1.8	0	1.8	0	0	0	1.8	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.37	-2.14	2.7	0	0	2	3.7	0	2	2	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.22	-4.09	0	2.5	0	3.2	3.2	0	0	0	3.6	0	3.6	0	0	2.5	0	0	0	0	0	2.5	0	0	0	0	0	0	2.5	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.22	-0.72	0	0	0	3.8	2.4	0	0	0	0	0	3.5	2.4	0	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.58	-0.35	3.3	2.2	0	3.3	3.3	2.2	2.9	0	0	2.2	2.2	2.2	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.37	0.26	2.9	2.9	0	4	2.3	0	0	2.3	0	0	0	2.9	0	0	2.3	0	0	2.3	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.72	-4.03	0	0	0	3.4	2.8	0	0	0	0	0	2.1	2.8	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	3.1	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.8	-1.41	0	0	0	2.7	3	0	0	0	0	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.09	3.91	0	0	0	0	3.4	0	0	2.3	0	0	0	0	0	3	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2	-2.19	3	1.7	0	2.3	3.5	0	2.3	1.7	2.3	0	1.7	1.7	0	1.7	0	0	2.7	0	1.7	0	0	0	0	0	0	0	0	1.7	1.7	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.2	2.81	0	0	0	3.7	3.3	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.46	-5.6	3	0	0	3.3	3	0	0	2	0	0	2.7	2.7	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.17	-2.43	2.2	0	2.2	3.3	2.9	0	2.2	0	0	0	0	0	0	2.2	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.65	0.96	2.1	0	2.1	3	2.1	0	2.5	2.1	1.6	0	0	0	0	0	0	0	2.1	1.6	1.6	0	0	0	1.6	0	0	1.6	0	1.6	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.89	-0.02	3.6	2.3	0	4.1	3.8	0	2.3	2.3	0	0	0	2.3	0	0	2.3	0	2.9	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.87	5.44	0	0	0	2.5	0	0	2.5	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.31	3.38	2.2	0	0	2.2	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.68	-0.9	0	0	0	3.6	4	0	1.9	0	1.9	0	3.2	1.9	0	0	0	0	3.4	0	0	0	1.9	0	0	0	0	0	0	2.5	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.48	-0.66	3.2	2.6	0	3.8	2	0	2.6	2	2.6	0	2	2	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.77	0.65	3.7	3.5	0	4.3	3.5	0	2.2	2.2	0	0	0	2.2	0	2.2	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.57	-0.38	3.9	0	0	3.4	3.1	0	0	2.1	0	0	0	2.1	2.7	2.1	2.1	0	0	2.1	0	0	0	0	0	0	0	2.1	0	2.7	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.06	1.68	3.6	3.2	2.5	3.6	4.1	2.2	2.2	1.6	2.2	0	1.6	1.6	1.6	1.6	0	2.2	1.6	1.6	0	1.6	0	0	1.6	0	0	1.6	0	0	2.2	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.23	-4.92	0	0	0	1.9	0	0	1.9	1.9	0	1.9	1.9	0	0	0	0	0	2.9	1.9	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.11	-0.1	3.1	0	0	3.6	3.6	0	0	0	2.7	2.1	2.7	2.1	2.1	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.24	1.07	2.8	0	0	3.7	3.4	0	0	0	0	0	3.4	2.1	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.52	3.4	2.4	0	0	0	2.4	0	2.4	0	2.4	0	2.4	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.85	-0.14	2.7	0	0	3.4	3.2	0	0	0	0	0	1.8	2.4	0	0	0	0	1.8	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.87	-2.92	2.9	0	0	3.6	3.6	0	0	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.16	-3.15	2.5	0	2.5	3.1	0	2.5	3.1	2.5	0	0	2.5	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	2.5	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.44	-0.47	2.8	2.8	0	3.1	3.8	2.1	2.1	0	2.1	2.1	2.1	0	2.1	2.1	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-3.16	3.13	0	0	0	2.7	3.3	0	2	0	2	0	2	0	0	2.7	2	0	0	2	0	2	2	0	0	2	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.49	1.22	0	0	0	3.4	2.3	0	1.7	0	0	0	0	1.7	0	1.7	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.71	-0.51	1.8	0	1.8	2.8	1.8	0	1.8	1.8	2.4	2.4	0	0	0	2.4	1.8	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.08	-2.28	0	0	0	2.8	0	0	0	0	0	0	3.4	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.2	-0.25	2.1	2.1	2.7	3.4	3.8	0	0	0	2.1	2.1	2.1	0	2.7	0	2.1	0	0	0	0	2.1	0	0	0	2.7	0	0	0	2.1	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.66	-2.37	2.8	2.2	0	2.2	3.2	2.8	2.8	0	0	0	0	2.8	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	0	2.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.14	2.76	0	0	0	2.9	3.6	0	0	0	2.3	0	0	2.3	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.29	-0.26	1.6	0	0	2.8	3.7	0	1.6	1.6	1.6	0	2.2	1.6	1.6	1.6	0	0	0	1.6	0	0	0	0	0	0	0	1.6	1.6	1.6	0	1.6	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.23	3.57	0	1.9	0	3.5	3.3	0	1.9	0	1.9	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0
