day	Anno	celltype	UMAP_1	UMAP_2	marker:Sim1	marker:Pax2	marker:Mecom	up:Dach1	up:Prdm16	up:Grhl2	up:Hnf1b	up:Tfap2a	down:Tshz2	down:Zeb2	down:Zeb1	down:Meis1	down:Ebf1	down:Nr2f2	down:Osr1	down:Meis2	down:Pknox2	down:Hoxa3	down:Zfhx4	down:Hoxc4	down:Tshz1	down:Foxp2	down:Zfp516	down:Zbtb16	down:Foxn3	down:Bnc2	down:Pbx1	down:Hoxa5	down:9430076C15Rik	down:Wt1	down:Hoxc5	down:Rora	down:Hoxc6
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.22	-0.76	0	0	0	4.8	0	0	0	0	4.1	4.6	3.7	4.6	3	4.1	3	5.3	3	3.7	4.6	4.1	3	3	0	4.8	3	0	6	0	0	0	0	3.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.81	-2.28	0	5	0	3.3	0	0	0	0	5.5	3.7	0	5	3.3	4	0	5.9	4	2.6	3.7	4	3.3	4.8	3.7	0	0	0	5.1	0	2.6	3.7	0	4.5	2.6
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.2	0.52	0	4.5	3	4.5	0	0	0	0	5.6	4	0	5.6	0	0	0	5.9	4	0	3	0	4	3.6	3	3	4	0	5.5	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.4	-1.41	0	0	0	5.7	0	0	0	0	4.9	4.4	0	4.8	5.5	4	2.7	5.7	4.4	0	4.2	2.7	0	2.7	3.4	0	4.6	0	5.7	0	0	0	0	4	3.4
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.06	1.12	0	0	0	4.8	0	0	0	2.7	5.3	5.6	2.7	4.4	4	2.7	2.7	6.3	4.8	2.7	4.2	0	3.3	2.7	4	2.7	3.7	0	6.4	0	0	0	2.7	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.68	1.52	0	3.4	0	3.4	0	0	0	0	3.4	0	3.4	5.4	0	0	3.4	4.5	0	3.4	3.4	0	0	3.4	0	0	0	0	0	0	0	0	4.1	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.22	-0.85	0	5.6	2.5	6.1	0	0	0	0	5	4.1	3.2	5.3	0	4.1	3.2	5.2	3.6	3.6	4.6	3.2	3.2	0	4.2	3.6	4.4	3.6	5.9	0	3.6	0	3.6	4.5	2.5
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.89	1.33	4.6	0	0	4.9	0	0	0	0	3.9	3	0	5.1	4.6	3.9	3.3	5.9	3.7	2	4	0	4.2	4.5	3.3	0	2	0	5.3	0	0	0	0	3.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.8	-0.31	0	5.8	4.8	4.8	0	0	0	0	5.9	2.8	0	4.1	4.5	2.8	0	5.9	4.4	2.8	2.8	2.8	0	3.9	0	0	4.1	0	5.7	2.8	0	0	0	4.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.36	3.15	0	4.8	0	4.7	0	0	0	0	3.6	3.6	0	5.3	0	4	0	5.3	2.9	2.9	4.5	2.9	3.6	0	3.6	4.3	4.7	4.5	6.2	3.6	2.9	0	0	2.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.05	3.29	2.7	5.4	0	5.9	0	0	0	0	0	3.3	2.7	4.6	0	0	2.7	5.8	4	2.7	2.7	2.7	2.7	0	3.3	3.3	2.7	0	5	2.7	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.54	3.65	0	4.4	3.8	2.1	0	0	0	0	5.1	2.7	2.7	3.4	3.4	3.6	0	4.1	2.7	2.7	3.4	0	0	0	0	3.4	3.1	0	5.3	3.6	0	0	0	3.8	2.7
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.16	3.3	0	3.9	3.5	4.6	0	0	0	0	3.5	3.5	4.6	4.8	0	2.9	0	5	4.4	0	0	0	4.2	2.9	0	0	4.2	0	4.6	2.9	0	0	0	2.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.4	2.13	4.4	5.1	4.6	3.2	0	0	0	0	4.4	3.2	0	4.1	0	2.5	0	4.9	2.5	2.5	2.5	0	2.5	2.5	0	2.5	2.5	0	5.1	2.5	0	0	0	3.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.41	-1.05	0	4.1	0	5.8	0	0	0	0	4.1	3.7	3.7	5.5	3.7	4.1	3.7	4.4	3.1	3.7	4.4	0	0	4.4	0	0	3.1	0	5.7	0	3.1	0	0	5.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.02	1.43	2.9	4.2	2.9	4.9	0	0	0	0	4.2	2.9	4	4.6	0	2.9	3.6	5.8	3.6	2.9	2.9	0	3.6	0	0	4	3.6	4.5	5.9	0	0	0	0	4.5	2.9
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.84	2.72	0	0	3.4	3.4	0	0	0	0	4	3.8	3.4	4	0	3.4	0	5.5	4.7	2.7	2.7	2.7	3.4	4.7	0	4.3	3.4	2.7	6	0	0	3.8	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.8	-0.46	0	3.5	0	2.8	0	0	0	0	5	5.2	4.4	5.5	0	3.5	0	6	4.2	2.8	3.5	3.5	2.8	4.2	0	3.9	3.5	2.8	6.3	0	0	0	0	4.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.56	-1.67	3.8	4.7	0	5.9	0	0	0	0	5.8	5.6	3.1	5.1	5.1	3.8	0	6.4	4.7	0	4.2	3.1	4.5	4.2	3.1	3.1	0	0	6	0	0	0	0	4.7	3.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.05	-1.66	2.4	3.9	0	2.4	0	0	3.4	0	5.2	4.1	4.1	4.6	4.3	2.4	0	5.8	3.9	2.4	4.1	3.9	2.4	3	3.4	3.7	0	3	5.5	0	0	2.4	0	5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.12	2.51	5.5	5	5.4	4.8	0	0	0	0	4.6	3.2	0	3.2	0	3.2	3.2	5	0	0	0	0	0	3.2	0	3.2	3.9	3.2	4.6	0	0	0	3.2	3.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.31	-1.25	0	0	3.1	0	0	0	0	0	4.8	3.7	4	4.6	4	4.3	0	5.7	2.4	3.7	4.7	4.3	3.7	0	3.7	4	3.1	0	5.2	0	0	0	2.4	4.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.22	3.63	0	4	1.4	3.4	0	0	0	0	4	3.2	3.7	4.9	2.6	3.4	3.2	5.4	2.6	2.3	3.8	1.4	3.2	2.8	2.3	2.8	1.4	3.1	5.9	1.4	1.4	1.4	0	4.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.14	1.91	0	5.3	4.2	5.1	0	0	0	0	4.8	3.3	2.1	5.1	2.1	4.4	2.1	5.7	2.1	0	0	2.7	0	0	3.1	2.7	4	0	5.4	0	0	0	0	2.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.33	2.45	4.8	5.9	4.9	4.7	0	0	0	0	4.3	0	0	3.4	0	2.1	2.7	3.4	3.1	0	3.1	0	2.1	2.1	2.1	2.7	0	0	4.4	0	0	0	2.1	2.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.53	2.37	0	4.2	2.6	4.9	0	0	0	0	5.7	4.2	3	4.2	3.8	3.8	3.3	5.3	4	3	4.4	2	3.7	4.1	3.7	3.3	3.5	2.6	5.3	0	0	0	0	2.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.69	1.62	0	4.1	3.2	4.3	0	0	0	0	3.7	3.7	4.3	4.3	2.2	2.2	2.8	5.1	3.7	3.4	3.7	3.2	0	3.7	3.4	3.7	2.8	0	5.4	0	0	0	0	2.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.44	3.46	0	3.9	2.4	5.3	0	0	0	0	3.4	3	0	4.2	0	4.4	3.4	5.2	3	0	4.4	3	3.4	3.7	4.1	0	2.4	3.7	5.9	3.4	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.91	0.38	3.4	2.3	0	5.5	0	0	0	0	4.3	3.4	3.7	4.7	4.6	3.4	2.3	5.9	4	3	4	3	0	4.9	3	0	3.7	3.7	5.1	3	0	0	2.3	4.3	3
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.88	1.36	2.2	3.5	0	3.9	0	0	0	0	2.2	3.7	4.7	4.9	0	4	0	5.6	4.6	2.2	4.8	0	0	0	3.2	3.5	4.2	0	5.7	2.2	2.2	0	0	3.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.98	2.89	4.2	5.7	3.9	5.1	2.4	0	0	2.4	2.4	3	2.4	3.9	0	0	2.4	4.4	3.4	2.4	0	2.4	2.4	0	3.7	4.1	3	0	5	0	0	0	0	4.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.24	2.01	0	2.2	0	5.2	0	0	0	0	4.1	3.9	4.3	5.6	4.4	2.9	0	5.6	2.9	2.9	4.9	3.3	3.5	4.7	3.3	3.8	3.8	0	6.1	0	2.9	2.2	0	3.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.59	1.42	0	3.3	2.6	4.5	0	0	0	0	4.9	4.5	4.1	5.2	3.6	0	0	5.2	4.8	3.3	0	4.1	0	3.6	3.3	3.9	4.1	2.6	5.3	0	0	4.1	0	3.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.34	-1.82	0	0	0	3.9	0	0	0	0	4.5	3.7	2	5.1	4.6	3.8	3.5	5.2	3.3	3	2.6	3.5	2.6	2	3.3	2.6	3	3.5	5.7	0	2	0	0	4.1	3
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.63	2.59	2.1	4.8	0	5.1	0	0	0	0	4.3	4.4	2.1	4.9	2.7	4.1	4.3	5.9	3.8	3.1	3.4	0	2.7	3.1	2.7	2.7	3.1	0	5.7	0	0	0	0	4.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.41	2.4	0	4.5	0	4.2	0	0	0	0	4.5	0	3.8	3.1	0	0	0	5.3	4.2	0	0	3.1	3.8	3.1	0	3.1	3.1	3.1	5.6	3.8	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.8	1.52	3.4	5.6	5.3	5.1	0	0	0	2.4	5.7	3	3.9	3.7	0	3	0	4.6	0	3	3.4	2.4	0	3	3.7	2.4	0	0	5.9	0	0	0	0	4.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.72	1.57	0	2.3	0	4	0	0	0	0	4.3	5.1	4.2	4.4	3.6	2.3	2.3	5.1	3.3	4.2	3.3	0	3.3	3	2.3	3.3	4.4	3	5.9	0	0	2.3	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.54	3.5	0	4.1	1.9	0	0	0	0	0	5.1	3.4	0	4.5	3.9	3.4	1.9	5.2	2.9	1.9	3.6	2.5	3.2	0	3.2	3.6	0	3.6	5.9	0	0	0	0	4.5	1.9
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.54	3.89	2.4	5.8	4.7	3.7	0	2.4	0	0	4.6	0	0	3.7	0	2.4	0	4.7	0	0	2.4	0	3	0	2.4	0	2.4	0	5.7	0	0	0	0	2.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.08	-2.35	0	0	0	4.6	0	0	0	0	5.2	2.9	2.9	4.8	5	4.9	2.9	6.3	3.6	2.9	4.2	4	0	0	0	0	3.6	2.9	5.5	0	3.6	2.9	2.9	5.5	3.6
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.22	0.04	3.7	4.8	5.6	4.5	0	0	0	0	5	0	3.3	4.2	3.7	3.7	2.6	5.3	2.6	2.6	3.9	4.2	0	3.9	3.7	2.6	3.7	0	4.9	0	0	0	0	4.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.06	0.36	0	4.5	4.4	5.7	0	0	0	0	5.4	3.2	4.2	4.5	0	3.8	0	5.9	2.5	2.5	4.7	2.5	0	0	0	3.6	4.1	0	5.8	0	2.5	0	0	3.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.16	0.57	2.7	2.7	0	4.7	0	0	0	0	5.3	4.4	0	5.1	3.8	2.7	2.7	5.9	3.8	3.8	3.4	3.4	0	2.7	0	0	3.4	2.7	5.4	0	0	0	3.4	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.12	3.01	4.5	0	0	5.5	0	0	0	0	2.7	4.4	0	5.2	2.7	3.7	3.3	5.5	4	0	4	0	0	3.7	0	0	3.7	3.3	5.6	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.07	1.93	2.7	4.7	4.8	4.2	0	0	0	0	3.3	4.2	0	4	0	3.3	0	5.5	2.7	0	3.7	0	0	0	3.3	3.3	3.7	0	5	2.7	2.7	0	0	3.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.65	3.63	0	4.7	0	4.3	0	0	0	0	3	3	3	4.3	0	3	3.6	5	3	0	0	3	3.6	3	3	4	3	4.3	5.1	3	3	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.18	2.94	4.2	2.6	0	5.3	0	0	0	0	3.7	4	3.7	4.4	3.3	2.6	3.7	5.5	3.3	2.6	4.2	3.3	4.2	3.7	2.6	0	4	2.6	5.4	3.3	3.7	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.66	-1.53	2.6	0	0	4.5	0	0	0	0	5.5	4.1	0	5.3	3.2	3.5	3.2	5.4	4.8	2	3.6	3.6	2.6	0	3.5	4.1	3.5	2	5.5	2.6	2	2	2	4.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.74	3.01	4.2	5.3	4.2	4.6	0	0	0	0	3.6	0	0	0	0	3.6	0	4.9	0	0	3.6	0	0	4.6	0	0	0	0	4.9	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.55	-2.94	0	0	2.9	4.8	0	0	0	0	5.8	4	4	5	5.8	3.4	1.9	5.9	3.6	1.9	4.5	4.2	2.9	3.2	3.2	2.9	1.9	0	5.6	0	1.9	1.9	0	4.9	1.9
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.34	0.76	2	5.9	5.6	4.9	0	0	0	0	5.3	3.5	3	3.3	0	4.1	0	4.7	3.5	2	3.3	2	2.6	0	2.6	4.3	2.6	3	5.2	0	0	0	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.22	0.01	0	5.1	3.2	6	0	0	0	0	4.8	3.6	4.1	3.6	3.2	3.8	0	5.6	3.6	2.5	0	2.5	0	0	2.5	0	3.6	0	4.9	4.1	0	0	0	4.5	2.5
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.01	-2.89	0	0	0	5.6	0	0	0	0	5	4.3	4.5	5.5	6	4	0	6.3	3.6	0	0	0	0	3	3.6	0	4.3	4.3	6	0	0	0	0	3.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.78	-0.37	0	0	0	0	0	0	0	0	5.7	4.2	2.9	4.9	3.9	4.2	2.9	5.6	4.2	3.5	0	0	0	2.9	2.9	3.9	0	2.9	6	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.23	-0.12	0	0	3.1	5.4	0	0	0	0	5.9	4	3.6	4.3	4	3.7	3.6	5.3	2.1	3.3	4.1	4.9	3.1	3.3	3.3	2.7	3.3	4.4	5.6	0	3.3	0	0	4.7	2.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.61	-0.39	2.5	0	2.5	5.4	0	0	0	0	5.5	3.9	4	5.4	5	4.3	3.4	6.1	3.7	2.9	4.2	4.4	3.9	4.2	3.2	0	3.2	0	5.6	0	1.9	1.9	0	1.9	2.5
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.41	2.52	4.3	5.5	6.3	4.3	0	0	0	0	4.8	3.8	0	4.8	2.4	0	0	5.2	3.1	2.4	2.4	2.4	0	0	3.1	0	4.3	0	5.3	0	0	0	0	3.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.65	2.65	2.9	3.6	1.9	5	0	0	0	0	3.2	4	3.6	4.5	2.5	1.9	2.9	5.9	3.7	1.9	4.2	1.9	2.5	4.3	3.9	1.9	2.5	2.5	5.9	1.9	1.9	0	0	2.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.24	2.89	2.4	0	0	5.8	0	0	0	0	3	3.4	3.7	4.4	0	2.4	0	5.1	3	2.4	4.3	0	3	3	2.4	0	2.4	0	4.8	0	0	0	0	2.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.52	0.16	0	2.9	0	4.7	0	0	0	0	4.8	5.6	3.6	5.6	0	4.5	4.3	5.4	5.1	4	2.9	3.6	2.9	0	0	3.6	2.9	2.9	5.8	0	0	0	0	0	3.6
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.02	-2.86	3.9	0	0	5.7	2.6	0	0	0	4.8	0	3.6	5.3	5.4	4.1	3.3	6.5	2.6	3.3	4.6	3.3	2.6	5.1	0	2.6	3.6	3.3	6.5	2.6	0	0	2.6	3.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.54	1.47	0	0	0	5.6	0	0	0	0	4.6	4.5	3.8	5.7	3.6	4.1	2.5	5.9	4.1	2.5	4.2	2.5	2.5	0	3.6	2.5	2.5	0	5.5	0	2.5	0	0	2.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.36	4.08	2.2	5.4	0	4.9	0	0	0	0	4.4	4.1	2.2	4.7	0	3.9	2.2	4.9	0	0	2.8	2.2	3.5	0	3.5	2.2	2.8	0	5.7	0	0	0	0	0	2.2
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.77	2.06	4.7	5.1	4.6	5.1	0	0	0	0	3.8	3.3	3.3	4.6	0	2.9	3.6	5.6	2.3	0	3.6	0	2.9	2.3	2.3	3.8	3.6	3.6	5	0	0	0	0	2.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.63	-0.45	3.9	0	0	4.1	0	0	3.2	0	5	5.2	5.5	5.6	3.6	4.5	3.2	6.1	3.6	2.5	4.5	4.1	2.5	3.6	4.3	2.5	3.2	3.2	4.9	0	0	0	0	2.5	2.5
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.25	3.15	0	4.9	4.7	5.4	1.9	2.5	0	0	4.5	4.3	2.8	4.6	0	4.3	0	5.2	4.1	3.1	2.5	0	3.3	1.9	2.8	2.8	4	0	5	0	3.1	0	0	3.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.04	1.43	2.6	0	2	5.3	0	0	0	0	4.2	3	3.5	5.1	4.5	4.1	4.4	5.8	3.6	2	3.5	0	2	3	3.5	0	2.6	3	5.1	2	2.6	2	0	3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.54	1.44	0	4.7	0	5.4	0	0	0	0	4.8	4.7	4	4.5	4	0	4.3	5.8	0	3.6	0	2.9	4.3	3.6	2.9	0	4.3	3.6	6.4	2.9	0	0	0	0	2.9
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.88	3.15	0	5.6	5	5.4	0	0	0	0	3.8	4.2	3.1	4.7	0	0	0	4.7	3.1	0	4.2	0	4.2	0	0	0	0	3.8	5.1	3.1	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.72	-0.28	0	0	3	3.6	0	3	0	0	3	4	0	0	0	4.3	3	4.5	3	3	4.3	0	0	0	4.5	3	0	3	5.6	0	3	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.81	-2.03	2.7	0	3.4	5.2	0	0	2.7	0	5.8	4.6	3.4	5.8	5.7	4.3	3.4	6	0	0	4.5	3.8	4.3	4.5	4.1	4.1	3.4	2.7	5.2	0	0	0	2.7	4.5	2.7
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.28	-1.04	4.1	3.6	3.9	4.9	0	0	0	0	6.1	5.2	4.3	5.1	5.4	4.3	3.2	5.5	0	2.5	3.6	3.9	2.5	4.3	0	0	4.3	0	5.7	0	0	0	0	4.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.3	0.98	0	0	0	4.1	0	0	0	0	3.5	4.1	4.1	4.5	0	0	0	5.8	4.1	0	0	0	4.1	0	0	0	4.5	0	4.1	0	0	0	3.5	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.21	1.5	4.3	5.4	5	5.4	0	0	0	0	4.7	0	0	4.7	0	4.3	0	5.6	3.7	0	0	0	0	0	3.7	0	3	0	4.3	0	0	0	0	5.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.79	2.12	0	3.8	0	3.8	0	0	0	0	5.5	2.7	3.4	4.1	5.2	0	0	4.9	0	2.7	4.1	0	3.8	3.4	0	2.7	4.3	0	5.3	3.4	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.02	2.36	0	5.8	3.1	5.5	0	0	0	0	5.8	2.4	3.1	2.4	3.8	2.4	3.5	5	3.5	3.1	0	0	0	2.4	3.1	4	3.8	2.4	5.6	2.4	0	2.4	0	4.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.21	2.59	2.7	0	0	3.8	0	0	0	0	3.4	3.4	0	5.9	3.4	4	3.4	6.2	2.7	2.7	4.6	0	3.4	2.7	3.4	0	2.7	2.7	5.1	2.7	2.7	0	0	4.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.02	0.4	3.1	4.7	4.7	0	0	0	0	0	6	4.2	3.8	4.9	0	0	0	5.3	0	0	3.8	0	3.8	0	3.8	0	3.1	3.1	5.7	0	0	0	0	3.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.3	2.73	3.1	3.1	3.8	6.1	0	0	0	0	3.5	4.5	4.8	5	0	4.7	2.4	6.2	3.8	0	4.4	3.1	4	3.5	3.5	2.4	0	0	6.3	0	2.4	0	0	4.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.03	1.23	0	6	4.5	5.1	0	0	0	0	5.6	3.3	0	4.5	3.3	4	0	5.2	2.7	0	4	3.3	4.5	0	2.7	0	4	0	5.8	3.3	0	0	0	3.3	2.7
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.23	0.43	0	5.9	5.9	4.7	0	0	0	0	6.1	0	2.4	3.4	0	3.7	0	5.2	0	3.1	3.9	3.4	0	0	3.1	3.7	2.4	2.4	5.6	2.4	2.4	2.4	0	4.6	2.4
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.89	-1.25	0	0	0	3.6	0	0	0	0	5.7	4	2.9	5.4	4.2	5.2	2.9	6.3	4.5	0	4.8	2.9	0	0	0	4.2	2.9	0	6.1	0	0	2.9	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.95	3.87	2	5.2	4.7	5.5	0	0	0	0	4.4	3	2	3	0	2	0	4.1	2.7	0	2.7	0	2	0	2.7	0	2	0	3.7	2.7	0	0	0	4.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.34	2.05	2.6	5.3	4.5	5.2	0	0	0	0	5.4	2	2	4	2	3.8	0	5.4	0	0	2	3.3	2	2.6	3	2.6	2.6	0	4.7	2.6	0	0	2	4.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.92	-0.55	3.4	4.4	3.9	3.9	0	0	0	0	5.6	3.4	4.6	5.5	5.9	4.3	4	6.5	3	3	5	2.3	2.3	3	2.3	2.3	3	0	6.2	0	0	0	0	5.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.99	-2.26	2	0	3.7	4.8	0	0	0	0	5.5	3.9	3.3	4.8	4.5	4.1	4.4	5.7	3	2.6	4.4	3.7	3.5	0	3.8	4.1	3.7	4.5	6.3	0	2	3.9	2	4.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.1	0.08	0	0	0	0	0	0	0	0	6	0	0	0	5.1	0	0	4.2	0	5.3	0	0	4.6	0	4.2	0	3.5	3.5	6.4	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.34	1.19	0	5.4	4.8	4	0	0	0	2.9	6.2	0	0	5.5	0	0	0	5.7	3.6	2.9	2.9	0	0	0	2.9	4.3	0	0	4.5	3.6	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.92	3.11	3.3	4.4	3.3	5.1	0	0	0	0	4	4	4.4	4.4	3.3	4.9	3.3	5.7	0	0	4	0	0	4	3.3	0	0	0	5.7	0	4	0	0	3.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.53	1.68	3	4.2	0	3.9	0	0	0	0	5.3	4.1	0	4.6	3.4	3.7	3.9	5.8	3.9	3.4	4.2	4.2	2.4	3	3	2.4	2.4	2.4	6.2	2.4	0	2.4	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.52	1.86	0	4	4	4	0	0	0	0	5	4	3.6	4.8	0	2.9	2.9	5.8	3.6	3.6	0	4	2.9	4.3	2.9	4.3	4.7	0	6.4	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.61	3.5	0	5.3	0	5.9	0	0	0	0	5.1	4.1	4.5	5.4	0	2.7	3.4	5.8	0	0	3.4	2.7	0	4.5	0	2.7	4.1	4.3	6	0	0	2.7	0	4.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.08	0.64	0	4.5	3.4	0	0	0	0	0	5.1	0	3.4	0	5.6	3.4	0	5.4	0	0	3.4	0	0	0	0	4.1	0	3.4	4.1	3.4	0	0	0	5.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.79	-0.73	2.4	0	3	4.9	0	0	0	0	4.4	4.5	4.3	5.6	0	4.4	3	6.2	3.9	3.7	4.1	3.9	2.4	3	2.4	0	3.4	0	5	2.4	0	2.4	0	2.4	2.4
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.21	2.97	4	0	0	4.6	0	0	0	0	4.5	4.8	3.8	3.5	0	4.6	3.1	5.4	3.5	2.5	2.5	0	0	2.5	2.5	0	2.5	0	5.3	2.5	0	2.5	0	0	0
