day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hoxc8	up:Hoxb9	up:Hoxa7	up:Hoxc6	up:Msx1	up:Hoxa9	up:Hoxc4	up:Sox4	up:Etv4	up:Hoxc9	up:Evx1	up:Hoxb6	up:Hoxb8	up:Hes7	up:Zfp503	up:Hoxa3	up:Tbx6	down:Hoxa1	down:Zic3	down:Meis2	down:Jund	down:Pbx2	down:Tshz1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.85	-2.11	2.4	2.4	3.4	0	0	0	0	3.7	0	2.4	3	2.4	0	0	3	3.9	0	0	0	0	2.4	2.4	2.4	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.52	-4.06	0	0	3	0	2	0	0	0	0	0	2	3.5	0	0	2	3.5	2	2	0	0	3.8	0	3	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.74	-4.12	2.1	3.1	3.9	0	0	0	0	0	0	0	2.7	0	0	0	0	0	2.1	0	0	0	3.4	0	2.1	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.66	-1.56	2.6	0	2	2.6	2.6	0	2	4.3	0	2	3	2.6	0	2	2.6	3	3.3	3.3	2	0	0	2	0	2	2	2.6
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.68	1.89	0	0	0	0	0	0	0	0	0	0	2.6	3.6	0	0	2.6	3.2	0	2.6	2.6	0	3.2	0	0	0	2.6	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.31	1.97	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	3.4	0	0	0	0	2.7
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.89	4.48	3.1	0	2.1	0	0	0	0	0	0	0	2.1	2.1	0	0	0	2.1	2.1	2.7	0	0	3.8	0	2.7	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.44	4.52	1.8	2.8	2.8	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	4	0	2.4	1.8	1.8	1.8
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.1	3.02	2.5	0	0	0	1.9	0	0	2.9	0	2.5	2.9	2.5	0	1.9	0	0	0	0	2.5	0	3.1	0	1.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.46	-5.12	0	2.4	3	0	1.8	0	0	0	0	1.8	1.8	0	0	0	1.8	1.8	1.8	2.8	0	0	3.4	0	1.8	2.4	0	1.8
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.57	2.35	2	2.6	2	0	2.6	0	2	2	0	0	2.6	3.3	0	0	2.6	2.6	3.3	2	2.6	0	2	2	2	2	0	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.79	4.73	0	0	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	2.1	0	0	3.9	0	2.1	2.1	2.1	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.34	-3.77	1.9	0	1.9	0	1.9	1.9	0	1.9	0	0	2.9	2.5	0	1.9	0	3.2	2.9	0	1.9	0	3.2	0	1.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.96	3.75	1.9	1.9	0	0	0	0	0	3.4	0	0	2.5	2.9	0	1.9	1.9	3.2	0	0	0	0	3.4	1.9	0	1.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.42	-1.28	2.3	3.3	0	2.3	2.9	0	2.3	3.8	0	2.3	2.9	2.3	0	0	2.3	4	3.3	3.3	0	0	2.9	2.3	0	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.52	-2.56	3	0	3	0	4.1	3	0	3.7	0	0	3.3	3	2	0	0	4	3	0	0	2	3.5	0	2	0	2	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.53	-0.34	3.1	2.8	0	2.4	2.8	2.4	1.8	4	0	1.8	2.4	2.4	0	2.8	0	3.6	3.5	2.8	0	0	2.4	1.8	0	1.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.09	1.48	2.9	2.6	3.1	0	2.6	0	0	3.4	0	1.7	2.9	2.6	0	0	0	3.3	1.7	0	0	0	2.6	0	0	2.3	1.7	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.78	-3.44	0	0	1.9	0	0	0	0	0	0	0	2.5	0	0	0	0	0	2.5	0	1.9	0	3.1	1.9	2.5	3.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.15	3.09	0	0	0	0	0	0	0	3	0	0	0	3.7	0	0	2.4	3.4	3.9	0	0	0	3	1.8	1.8	2.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1	-1.12	3	3.3	2.6	0	2.6	0	0	3	0	0	3.3	2	0	2	0	4.4	3.9	0	0	0	3	2.6	2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.65	-2.42	3.9	3.4	0	0	2.7	0	0	0	0	0	3.4	2.7	0	0	0	2.7	2.1	0	2.1	0	3.4	2.7	2.1	2.1	2.1	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.3	-2.58	2.2	0	3.7	0	0	0	0	0	0	0	2.2	2.2	0	0	0	2.2	0	0	0	0	4.5	2.2	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.33	4.27	0	0	3	0	0	0	0	0	0	0	2.4	1.8	0	1.8	0	0	0	0	0	0	3.8	2.8	2.4	1.8	1.8	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.78	-3.02	2.1	2.1	0	0	2.1	0	0	0	0	0	3.8	3.6	2.1	0	0	3.6	2.1	2.7	0	0	2.7	2.1	2.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.85	4.16	0	0	2.9	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	3.4	0	2.5	1.9	1.9	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.1	-2.19	2.7	0	2.4	0	2.4	0	0	1.8	0	0	2.4	0	0	0	0	3.2	0	2.4	0	0	2.4	0	0	1.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.51	-0.28	2.7	1.7	2.7	0	1.7	0	0	3.9	0	0	3	2.3	0	1.7	2.7	2.3	0	1.7	0	0	3.8	0	2.3	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.51	4.24	0	0	3.4	0	0	0	0	1.9	0	0	2.9	0	0	0	0	2.5	0	0	0	0	3.6	0	3.4	0	0	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.9	3.24	2.8	0	2.1	0	0	0	2.1	2.8	0	0	0	0	0	0	2.1	3.4	0	2.8	2.1	0	3.2	0	2.8	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.07	-0.39	1.9	1.9	0	0	0	0	0	0	0	0	0	2.5	0	1.9	0	3.1	1.9	0	2.5	0	3.1	0	2.5	1.9	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.05	0.15	1.9	0	3.7	0	0	0	1.9	0	0	0	0	2.9	0	0	0	3.7	0	2.5	1.9	0	3.7	2.5	0	1.9	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.75	3.1	2.2	0	2.6	0	1.7	0	0	3.3	0	0	3.1	0	1.7	0	0	2.2	0	0	1.7	0	3.4	0	2.2	2.2	2.6	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.09	3.82	2.4	0	0	0	0	0	0	0	0	1.8	0	2.8	0	0	0	3.3	0	1.8	0	0	3.3	2.4	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.77	-3.71	2.9	2.3	2.3	0	2.9	2.3	0	2.9	0	0	2.9	3.3	0	0	0	3.6	2.9	0	2.3	2.3	3.3	0	0	2.9	2.3	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.01	-2.11	2.6	0	0	0	3.3	2	0	4.3	0	0	2.6	2	0	2.6	0	0	0	2	0	0	3.3	2.6	2.6	2.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.14	-4.62	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	3.1	2.5	0	0	0	0	3.1	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.16	1.9	3.5	2.5	0	0	2.9	0	1.9	1.9	0	0	2.5	3.3	0	3.7	2.5	2.9	2.9	0	0	1.9	0	1.9	0	1.9	1.9	2.5
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.84	-4.23	2	0	2	0	0	0	0	2.6	0	0	2	2	0	0	0	0	0	0	0	0	4.2	2.6	2	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.07	-5.02	0	0	3.2	0	2.2	0	0	0	0	2.8	2.8	2.8	2.2	0	0	3.7	2.2	0	0	0	3.5	0	2.8	2.2	0	2.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.35	-1.83	1.8	1.8	3.1	0	2.4	0	0	2.8	0	2.4	3.1	1.8	0	0	1.8	4.2	0	0	1.8	0	3.9	2.4	0	2.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.5	-4.04	2.1	2.7	2.1	0	2.1	0	0	3.3	0	0	0	2.7	0	0	0	2.1	0	2.1	2.1	0	3.6	0	2.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.68	-3.17	0	0	0	0	0	0	0	0	0	2	3.3	2.6	0	0	0	2	0	2	0	2	4	2	2	2.6	2	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.45	-2.7	0	0	3.4	0	0	0	0	0	0	0	2.9	2.9	0	0	0	1.9	0	1.9	1.9	0	4.3	0	0	3.4	1.9	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.41	-4.1	2.8	2.2	0	0	2.2	0	0	2.2	0	0	2.2	2.2	0	3.2	0	4.3	0	0	0	0	2.8	0	0	2.2	2.2	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.09	-4.24	0	0	2	0	0	0	0	3.5	0	0	2	2	0	0	0	3.1	2	0	0	0	2.7	0	3.1	3.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.71	-0.15	2.6	2.6	0	0	2.6	3	0	3.9	0	2	0	3	0	2	0	3.2	3.2	2	2	0	0	2	0	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.49	1.22	1.9	1.9	1.9	0	0	0	0	0	0	0	3.3	0	0	0	0	0	2.5	0	0	0	3.3	1.9	0	2.5	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.32	4.6	1.7	0	2.6	0	0	0	0	1.7	0	0	1.7	1.7	0	0	0	0	0	0	0	0	2.9	1.7	0	0	1.7	2.3
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-6.12	-0.47	0	2.4	2.4	0	0	2.4	0	0	0	0	3	3	0	0	0	0	0	2.4	0	0	4.3	0	3	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.51	2.65	0	2.6	2	0	2	0	0	2	0	0	2.6	2.6	0	2	0	3.5	2.6	0	0	0	3.8	2	0	0	2	2.6
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.59	2.83	2.8	2.1	2.1	0	2.8	0	0	2.8	0	2.1	2.1	3.1	0	2.8	0	2.1	2.1	0	0	2.1	2.8	0	2.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.41	-3.22	0	0	0	0	0	0	0	0	0	0	2.7	2.7	0	2.7	0	3.3	0	0	0	0	4.2	0	0	0	2.7	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.12	-1.84	2.6	2.6	0	2.6	3.2	1.9	0	3.8	0	1.9	2.9	3.4	0	2.9	2.6	2.9	1.9	1.9	0	0	1.9	1.9	0	0	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.35	1.95	2.9	0	2.9	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	2.9	0	0	0	0	2.9	0	0	2.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.49	2.6	0	0	0	0	3.2	0	0	1.8	0	0	1.8	3	0	0	0	2.4	2.4	1.8	0	0	1.8	1.8	3	1.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.09	-1.48	2.6	0	0	0	2	0	0	3.8	0	0	2	2	0	0	0	3	0	0	0	0	2.6	2	0	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.61	2.98	2.3	2.3	2.3	0	0	0	0	0	0	1.7	0	2.3	0	0	0	2.3	0	0	0	0	3.4	1.7	2.3	1.7	2.7	2.3
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.74	1.99	2.2	3.5	2.2	0	2.2	0	0	2.8	0	0	0	4.1	0	2.2	0	3.5	3.2	2.2	3.5	0	3.5	0	2.8	0	2.8	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.17	-3.37	0	0	3.2	0	0	0	0	0	0	0	0	2.2	0	0	0	2.8	0	0	0	0	3.2	2.8	2.8	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.24	-4.33	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	4	0	0	0	0	2.3
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.47	-2.02	1.9	0	1.9	0	0	0	0	0	0	0	1.9	2.5	0	0	0	2.5	1.9	0	1.9	0	3.7	1.9	1.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.25	-3.67	0	0	2.2	0	0	0	0	0	0	0	2.8	2.2	0	0	0	0	0	0	0	0	4.3	2.2	2.8	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.2	3.21	0	0	2.6	0	2	0	0	2	0	0	2.6	2.6	0	0	0	2.6	2	0	0	0	2.6	0	0	2.6	2.6	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.53	0.37	0	0	2.7	0	0	0	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	4.2	2.1	0	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.79	-3.75	2.3	0	2.9	0	0	0	0	0	0	0	3.3	2.9	0	0	0	0	0	0	0	0	4	2.3	2.3	2.3	2.3	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.57	3.51	0	1.8	3.2	0	0	0	0	0	0	0	3.2	2.8	0	1.8	0	1.8	0	0	0	0	3.6	1.8	0	1.8	1.8	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.54	3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	3.7	0	0	0	2.4	0	2.4	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.68	2.73	0	0	3.4	0	1.9	0	0	1.9	0	0	2.6	0	0	0	0	0	0	0	0	0	4.2	0	1.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.16	1.77	1.8	1.8	3.3	0	2.4	0	0	0	0	0	3.6	3.4	0	0	0	0	3.6	2.4	0	2.4	2.8	1.8	0	1.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.81	-0.76	3.2	1.9	1.9	0	1.9	1.9	0	4.5	0	0	2.9	1.9	0	2.5	3.2	2.5	1.9	1.9	0	0	2.5	1.9	2.9	2.5	1.9	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.25	4.97	1.9	0	1.9	0	1.9	0	0	1.9	0	1.9	2.5	1.9	0	0	1.9	2.5	1.9	0	0	0	3.7	0	2.5	1.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.24	3.18	1.8	0	0	0	0	0	0	1.8	0	0	1.8	3.1	0	0	0	3.1	1.8	0	1.8	0	3.1	0	1.8	2.4	1.8	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.32	-0.43	2.2	0	0	0	0	0	0	2.2	0	0	2.2	2.2	0	0	0	2.8	2.2	0	0	0	3.5	0	2.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.53	-4.55	0	0	0	0	2.5	0	0	4	0	0	3.1	3.1	0	0	0	3.5	2.5	0	0	0	4	0	0	2.5	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.15	0.78	2.9	2.5	1.9	0	2.9	0	1.9	1.9	0	0	2.5	0	0	1.9	0	1.9	2.5	0	0	0	2.9	0	0	0	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.35	-2.35	0	0	0	0	0	0	0	3.8	0	0	2.7	2.7	0	1.8	0	1.8	0	0	1.8	0	2.7	0	2.4	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.55	-3.54	0	0	2.2	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	2.2	3.5	0	2.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.89	3.29	2.6	2	0	0	2	0	0	3	0	0	2.6	3.9	0	0	2	2	0	0	2.6	0	3.8	2	0	0	0	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.45	-3.49	2.7	2.7	0	0	3.3	0	0	4.5	0	0	0	2.7	0	3.3	2.1	2.1	2.1	0	0	0	3.1	0	0	0	2.1	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.22	2.38	2	3.7	3.3	0	3	0	0	2	0	0	2	2.6	0	0	2	3	2.6	2	0	2	3	0	2.6	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.47	-3.46	2.3	0	3.6	0	0	0	0	2.9	0	0	2.3	0	0	0	0	0	0	0	0	0	4.3	0	2.3	2.3	2.3	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.06	-3.11	2.1	0	2.1	0	0	0	0	0	0	0	3.1	2.1	0	2.1	0	0	0	0	0	0	2.7	2.7	2.7	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.27	0.9	2.8	2.1	0	0	2.8	0	0	4	0	0	3.2	2.1	0	3.2	2.1	3.4	2.1	0	0	2.1	2.1	0	2.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.65	-2.87	2.1	0	0	0	0	0	0	0	0	0	3.4	2.1	0	0	0	3.1	2.7	0	0	0	3.4	0	2.1	3.1	2.1	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.85	-0.68	2.2	2.8	2.2	0	2.2	0	0	2.8	0	0	2.2	0	0	2.2	2.2	3.9	2.8	2.2	0	0	3.7	0	2.2	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.93	4.02	0	0	1.9	0	0	0	0	1.9	0	0	2.6	1.9	0	0	0	2.9	0	0	0	0	4.1	0	2.6	2.9	1.9	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.52	-2.73	1.9	1.9	0	0	0	0	0	0	0	0	2.9	0	0	1.9	0	3.1	2.5	0	1.9	1.9	2.5	0	0	1.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.92	2.8	0	2.3	0	0	2.3	0	0	2.6	0	0	3.1	1.7	0	0	0	2.6	3.1	0	2.3	0	3.3	1.7	2.3	1.7	1.7	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.32	3.39	2.5	0	2.9	0	0	0	0	2.5	0	0	2.9	0	0	0	0	1.9	0	2.5	1.9	0	4.3	1.9	0	2.5	0	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.61	-0.6	3.3	3	3	2	3	0	0	3	0	0	3.3	3.3	0	3	2.6	3.3	3.3	0	2.6	0	2	0	0	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.51	-1.34	0	0	2.3	0	0	0	0	0	0	2.3	2.3	0	0	0	0	2.9	0	0	0	0	4.1	2.9	2.9	3.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.84	-2.32	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	3.3	0	0	3.3	0	4	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.02	3.94	0	0	1.9	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	4.3	2.5	2.5	2.5	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.36	-4.11	2	2	0	2	0	0	0	0	0	0	0	2.6	0	0	0	0	0	2	0	0	3	2	2	2	2	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.03	1.29	2.2	0	2.2	0	3	0	0	1.6	0	1.6	2.8	2.6	0	0	1.6	2.6	2.6	2.6	0	0	3.6	0	1.6	1.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.41	2.57	0	0	0	0	0	0	0	0	0	0	3.2	2.2	0	0	0	0	0	0	2.2	0	3.7	0	0	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.53	2.76	0	2.2	3.5	0	0	0	0	0	0	2.2	0	2.2	0	0	0	3.9	2.9	3.3	0	0	3.3	2.2	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.52	2.62	0	3.5	0	0	3.2	0	0	0	0	0	2.6	3.5	0	0	2.6	3.2	3.2	2.6	0	0	4	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.24	0.06	0	2.1	0	0	0	0	0	2.8	0	0	0	2.8	0	0	0	2.8	2.1	2.1	2.1	0	3.2	2.1	2.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.37	-4.51	0	0	2	0	0	0	0	3.3	0	0	2	2	0	0	0	0	0	0	0	0	3.5	2	3	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.33	-4.17	2	0	0	0	0	0	0	2	0	0	0	3	0	2	0	2.7	3.3	0	0	0	2	2	2	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.69	-4.02	0	0	0	0	0	0	0	3.1	0	0	2.7	2.1	0	2.1	0	2.7	0	2.7	0	0	3.1	0	0	0	0	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.26	1.21	2.2	2.2	3.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	0	3.9	0	0	3.5	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.3	-0.57	0	0	3.8	0	0	2	0	0	0	0	2.9	2	0	0	0	2	0	2	0	0	3.9	2	2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.69	-2.17	0	0	0	0	0	0	0	2.2	0	0	3.8	2.9	0	0	2.2	2.9	2.2	2.2	0	0	2.2	2.2	2.2	0	0	2.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.81	2.23	2.8	0	2.2	0	0	0	0	3.7	0	0	2.8	2.8	0	0	0	2.8	0	0	0	0	2.8	2.2	0	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.23	-2.17	2	0	2.4	0	1.5	0	0	3	0	1.5	2.7	0	0	0	2.4	2.9	0	2	0	0	3.4	1.5	1.5	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.49	3.9	1.7	0	0	0	0	0	0	1.7	0	0	1.7	3.6	0	1.7	0	3.2	0	0	1.7	0	3.3	1.7	1.7	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.21	-3.51	0	2.1	0	2.1	0	0	0	0	0	0	2.1	2.1	0	0	0	0	0	2.1	0	0	4.3	0	2.7	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.49	3.96	0	0	3.4	0	0	0	0	0	0	0	3.1	2.7	0	0	0	0	0	0	0	0	4.3	2.1	3.1	0	2.7	2.7
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.37	-4.05	0	0	0	0	0	0	0	0	0	0	2.6	2	0	0	0	0	2.6	2	0	0	3.2	0	2	2.6	2	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.31	3.31	2.8	3.5	3.6	0	1.8	0	0	3.5	0	0	3.1	3.3	0	1.8	0	3.3	1.8	0	2.4	0	2.8	0	0	0	1.8	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.87	0.24	0	0	2	0	0	0	0	0	0	0	3.3	2	0	0	0	2	0	0	0	0	4.1	2	2.6	2	2	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.7	3.3	3.1	0	3.1	0	0	0	0	4	0	0	1.8	1.8	0	0	1.8	2.8	2.4	1.8	0	0	4.3	0	2.8	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.04	1.5	2.5	3.2	2.9	1.9	0	1.9	0	1.9	0	0	2.5	1.9	0	2.5	1.9	3.5	1.9	0	1.9	0	2.9	0	1.9	2.5	0	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.06	-2.74	2.2	0	3.8	0	0	0	0	2.2	0	1.6	2.8	1.6	0	0	1.6	0	0	0	1.6	0	4	0	1.6	1.6	0	1.6
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.9	0.39	1.8	0	3.6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4.4	1.8	0	0	2.4	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.01	0.45	3	0	2.6	0	0	0	0	2	0	0	3	3.8	0	2.6	0	3	0	0	2	0	2.6	2.6	2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.51	-5.21	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	4.1	0	0	2.7	2	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.57	-2.97	2.3	2.3	0	1.7	0	0	0	0	0	0	2.7	3.2	0	2.3	1.7	4.1	2.3	2.3	1.7	1.7	1.7	1.7	0	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.05	-3.98	0	0	2.8	0	2.1	0	0	0	0	2.1	2.1	2.1	0	2.1	0	0	0	0	0	0	3.6	2.1	0	0	2.1	0
