day	Anno	celltype	UMAP_1	UMAP_2	Casz1	Epha6	Mecom	Mitf	Oca2	Pou2f2	Rora	Rorb	Sox6	Trpm1	Trpm3	Tyr	Vsx2	Zfp385b	Zmat4
E11.5	E115_Retina_neuron	Retina_neuron	-5.1	3.57	0	5.6	4.9	0	0	0	5.6	4.2	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.01	0.08	0	0	5.1	0	0	0	0	6.7	0	0	5.1	0	5.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.69	0.87	0	0	0	0	0	0	0	0	0	0	6.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.51	-1.17	0	3.5	3.5	0	0	3.5	4.2	3.5	3.5	0	5.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.99	1.27	0	0	0	0	0	0	5.5	6.6	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.5	2.58	0	4.5	4.5	0	0	4.5	4.5	5.6	4.5	0	6.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.32	-5.83	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	4.5
E11.5	E115_Retina_neuron	Retina_neuron	-3.65	3.73	0	0	0	0	0	0	6.1	5.7	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.61	1.08	0	5	0	0	0	0	0	5	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.03	0.46	0	5.2	0	0	0	0	5.5	6.8	4.1	0	5.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.14	-0.99	0	3.6	0	4.7	0	0	4.3	5.8	0	0	5.8	0	3.6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.86	-4.31	0	0	5.3	0	0	0	6	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.69	-1.18	5.2	5.2	0	0	0	4.5	5.2	6.9	0	0	6.3	0	4.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.95	1.33	4.8	0	5.8	4.8	0	0	4.8	0	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.61	0.91	0	6.5	6.2	0	0	0	5.1	5.1	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.12	3.85	0	7.1	5.6	0	0	0	6.1	5.2	0	0	5.2	0	4.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.23	-0.96	4.9	4.9	4.9	0	0	0	4.9	0	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.21	-1.5	4.4	0	0	0	0	4.4	5.1	5.1	4.4	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.8	-1.62	4.5	4.5	4.5	0	0	0	6.1	7.4	4.5	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.66	1.14	0	5.5	0	0	0	4.8	5.5	6.2	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.05	1.04	0	5.8	4.7	3.6	0	0	5.4	6.3	0	0	6.3	0	4.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.02	-1.2	0	5.6	0	0	0	0	4.6	6.2	0	0	5.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.27	4.13	0	6.7	4.7	0	0	0	6.7	0	0	0	6.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.09	2.45	0	6.2	0	0	0	0	5.8	6.7	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.1	0.05	5	5.7	6.1	0	0	0	0	5	0	0	5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.66	0.45	0	6.2	0	0	0	5.8	0	6.7	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.93	2.13	0	5.3	0	0	0	5.7	4.6	0	0	0	4.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.5	2.5	0	0	4.9	0	0	0	4.9	6.9	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.24	-6.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.08	1.33	0	4.9	5.8	0	0	0	4.5	4.5	0	0	5.4	0	5.2	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.04	2.87	0	0	6.6	4.6	0	0	4.6	0	5.2	0	7.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.84	-0.48	0	5.7	0	0	0	0	0	6	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.04	2.15	0	4.9	5.6	0	0	4.9	4.9	0	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.57	2.46	0	0	6.3	0	0	0	5.2	5.2	0	0	4.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.64	-5.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.87	1.85	5.1	0	0	0	0	0	0	6.7	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.32	2.37	0	4.7	4.7	0	0	4.7	6.1	0	0	0	4.7	0	5.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.23	-0.63	0	0	4.9	0	0	0	4.9	4.9	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.91	-4.1	5	0	4.3	0	0	0	5	5	4.3	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.24	2.69	0	5.6	6.1	0	0	0	5.8	6.5	0	0	4.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.18	-4.08	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.47	-5.91	0	0	4.6	0	0	0	4.6	0	0	0	0	0	0	0	4.6
E11.5	E115_Retina_neuron	Retina_neuron	-2.65	1.09	5.1	5.1	5.8	0	0	0	0	0	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.71	-4.92	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.93	4.74	3.8	5.4	5.8	0	0	0	4.9	0	3.8	0	6.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.52	3.31	0	5.3	5.3	0	0	0	0	4.6	0	0	5.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.97	0.23	0	0	4.2	0	0	4.2	0	6.6	0	0	4.9	0	5.6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.46	1.58	0	0	5.6	0	0	0	5.2	0	0	0	4.5	0	5.2	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.66	2.33	0	0	5.2	0	0	0	0	5.2	0	0	6.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.33	1.18	0	7.1	0	0	0	0	0	4.9	0	0	4.9	0	6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.5	2.65	4.8	0	5.9	0	0	4.8	0	5.9	0	0	5.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.82	-6.18	0	0	6.6	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.17	1.72	0	0	0	4.9	0	0	0	5.6	4.9	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5	1.55	0	6.3	4.9	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.48	-6.12	0	5.2	0	0	0	0	5.2	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.85	-0.83	0	5.3	4.6	0	0	5.3	4.6	6.4	0	0	5.7	0	5.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.32	0.35	5	4.3	6.4	0	0	4.3	4.3	4.3	0	0	6.3	0	4.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.96	-2.07	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.81	5.03	0	5	5.7	0	0	0	4.6	0	0	0	6.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.11	-1.33	0	0	0	0	0	0	0	7.7	5.4	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5	-1.57	0	5.1	0	0	0	0	0	6.7	0	0	6.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.73	1.48	0	0	0	0	0	0	0	0	0	0	7.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	2.97	2.93	0	0	5.4	5.4	0	0	5.4	0	4.7	0	7.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.74	1.06	0	0	5.5	0	0	0	0	6.4	0	0	5.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.34	2.27	4.5	5.2	5.2	0	0	4.5	5.2	6.1	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.5	4.5	0	4.7	5.3	0	0	0	5.3	5.3	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.2	-5.19	0	0	0	0	0	0	3.9	0	0	0	5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.22	3.22	0	0	6.2	0	0	0	0	5.6	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.72	1.68	0	6.3	0	0	0	0	0	6.9	4.9	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.12	-2.79	0	0	0	4.3	0	0	4.3	6.3	0	0	6.3	0	4.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.86	-6.17	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.58	0.19	0	4.6	0	0	0	0	5.3	0	0	0	5.3	0	0	5.7	0
E11.5	E115_Retina_neuron	Retina_neuron	0.29	-5.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.94	0.01	0	6.8	0	0	0	0	5.9	5.2	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.31	4.12	0	5	4.3	0	0	5.4	5.7	4.3	0	0	6.3	0	4.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.74	-1.44	0	5.4	0	0	0	4.8	5.4	7	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.66	-6.2	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.8	-2.49	0	0	0	0	0	0	5.6	6	4.9	0	5.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.24	-1.34	0	0	0	0	0	0	0	5.8	0	0	5.8	0	5.1	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.38	0.26	0	0	0	4.8	0	0	0	4.8	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	2.15	-4.13	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.37	-1.84	0	5.3	0	0	0	5.3	5.7	6.8	0	0	4.6	0	4.6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.37	0.5	5.1	5.1	5.1	0	0	6.2	5.1	7.1	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.85	2.63	4.5	5.9	5.6	0	0	4.5	0	4.5	0	0	6.4	0	4.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.65	-5.99	0	0	0	0	0	0	5.1	0	4.4	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.54	-0.12	0	4.5	6.1	0	0	0	0	7.3	0	0	4.5	0	4.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.52	-0.65	0	0	0	0	0	0	5.5	4.8	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.07	1.74	0	6.3	5.2	0	0	0	5.2	0	5.2	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.62	-0.75	5.3	0	0	0	0	0	4.6	7.3	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.61	1.88	0	0	6.5	0	0	0	0	6.1	0	0	7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.37	0.22	0	5.7	0	0	0	4.7	4.7	5.7	0	0	0	0	4.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.39	1.25	0	0	5	0	0	0	5	0	0	0	5.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.55	-5.6	0	0	0	6.2	0	0	6.5	0	5.1	0	5.1	0	0	5.1	0
E11.5	E115_Retina_neuron	Retina_neuron	0.9	-1.86	0	0	0	5	0	0	0	5	5	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.87	-5.49	4.9	0	0	0	0	0	4.9	0	0	0	6.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.95	1.71	0	0	5.4	4.3	0	5	4.3	4.3	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.48	0.97	0	0	5.3	0	0	0	0	0	0	0	6.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.87	-0.52	0	6.9	0	0	0	0	0	6.2	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.82	3.48	0	5.1	6.2	0	0	0	5.1	0	0	0	6.5	0	5.1	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.32	3.06	0	0	5.4	0	0	5.4	0	0	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.34	2.02	0	5.1	0	0	0	0	6.4	0	0	0	4	0	4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.73	4.15	0	6.2	5.8	0	0	0	4.4	4.4	0	0	6.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.64	-4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.61	3.51	0	0	6.1	0	0	0	0	5.2	0	0	5.6	0	0	4.5	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.58	5.01	0	0	6.1	0	0	0	5.4	4.7	0	0	6.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.78	2.75	5.3	0	0	0	0	0	6	5.3	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.75	1.29	0	5	5	0	0	0	6.1	6.4	0	0	5	0	5.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.94	-5.46	0	0	0	4.9	0	0	0	0	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.57	0.59	0	5.9	4.5	0	0	0	0	6.6	4.5	0	5.2	0	4.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.83	3.91	0	0	5.2	0	0	0	4.6	0	0	0	7.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.47	-3.97	0	0	0	0	0	4.2	5.1	0	3.5	0	4.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.24	-1.77	0	0	0	4.4	0	0	0	5.1	4.4	0	5.8	0	4.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.01	-0.44	0	0	0	0	0	5.6	0	5.6	0	0	5.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.2	1.92	0	6.2	5.1	0	0	0	5.5	4.4	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.64	-1.72	4.5	5.2	0	0	0	3.8	0	4.5	0	0	3.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.56	1.55	0	0	6.3	0	0	0	0	0	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.82	4.01	0	6.3	0	0	0	0	5.6	5.6	0	0	5.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.87	3.57	4.7	5.9	0	0	0	0	4	0	0	0	0	0	4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.76	0.3	0	6.5	0	0	0	5.4	6.1	4.7	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.62	-0.21	4	4	0	0	0	4.7	5.1	6.6	0	0	5.4	0	5.1	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.2	2.7	0	0	0	0	0	4.9	0	4.9	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4	1.69	0	0	0	0	0	0	0	5.7	0	0	0	0	0	5	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.52	3.13	0	5.3	0	0	0	0	0	7.3	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.99	4.09	0	5.8	5.1	0	0	4.5	5.5	5.1	0	0	6.9	0	4.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.91	0.74	0	5.4	0	0	0	0	0	5.4	5.4	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.48	2.94	4	0	4.7	0	0	0	5.1	0	0	0	6	0	4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.94	0.64	4.8	5.9	4.8	0	0	4.8	5.5	5.5	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.39	4.3	4.5	0	5.4	0	0	0	5.9	4.5	0	0	5.4	0	4.9	0	3.8
E11.5	E115_Retina_neuron	Retina_neuron	-0.13	0.79	0	0	5.5	0	0	0	0	6.1	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.85	4.22	4.8	4.8	5.9	0	0	0	4.8	0	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.9	2.31	4.9	6	5.6	0	0	0	0	6.3	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.11	1.92	0	4.4	4.4	0	0	4.4	5.1	6.4	0	0	5.1	0	4.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.31	0.89	0	6	5.3	0	0	0	0	6.7	0	0	6.7	0	4.6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.56	-0.21	0	0	0	0	0	0	0	6.9	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.57	-0.97	0	6.4	0	0	0	0	5.3	7.6	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.26	-0.04	0	6.5	0	0	0	0	0	6.2	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.56	-2.01	0	6.1	0	0	0	5.7	5.4	5.7	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.91	-4.22	0	0	0	4.7	0	0	0	0	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	2.44	-4.26	3.9	0	0	3.9	0	0	4.6	0	5.3	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.43	-5.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.06	1.53	0	5.4	0	0	0	0	0	6.1	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.77	-6.13	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.66	-0.74	0	0	4.7	0	0	0	4.7	4.7	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.62	2.19	0	4.4	5.7	0	4.4	0	0	6.6	0	0	6.4	0	4.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.39	-1.46	5	0	0	0	0	5	0	6.4	0	0	5.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.31	-0.64	6.1	0	0	0	0	0	0	5.1	0	0	0	0	5.1	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.5	-2.45	0	5.5	0	0	0	4.2	0	5.5	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.28	1.74	5.1	0	6.1	0	0	4.4	5.1	5.7	0	0	5.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.64	1.12	0	5.7	0	0	0	4.6	4.6	7.2	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.2	3.88	4.7	4.7	6.1	0	0	5.4	5.4	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.04	4.27	0	6	0	0	0	0	4.4	6.2	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.8	0.36	0	4.3	5.4	0	0	0	0	5	0	0	5	0	5	0	4.3
E11.5	E115_Retina_neuron	Retina_neuron	-4.33	-0.86	0	0	0	0	0	0	5.5	7.3	0	0	5.9	0	5.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.32	-1.2	0	0	0	0	0	0	5.6	6.5	4.9	0	4.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.73	3.35	0	4.8	5.5	0	0	0	0	0	0	0	4.8	0	4.8	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.32	-0.35	0	4.9	0	0	0	4.9	0	7	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.2	2.92	0	0	5.7	0	0	0	0	0	0	0	5	0	5.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.01	-5.26	0	0	0	4.8	0	0	5.5	5.2	4.1	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.43	-0.54	0	0	0	0	0	0	0	4.9	0	0	4.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.16	-5.99	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.71	-2.29	4.7	4.7	0	0	0	4.7	0	4.7	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.15	-0.42	0	0	0	0	0	0	4.9	4.9	0	0	4.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.88	3.43	4.3	0	4.3	0	0	0	5.4	0	5	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.35	-5.26	0	0	0	3.7	0	0	5.6	0	4.4	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.6	-6.08	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.49	4.87	0	6.3	4.7	4.7	0	0	4.7	5.4	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.32	3.59	4.3	5.7	0	0	0	0	0	4.3	0	0	0	0	4.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	2.5	-3.79	0	0	0	5.3	0	0	0	0	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.93	5.03	0	4.8	4.8	0	0	0	5.5	0	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.39	-1.07	0	5.6	5.6	0	0	0	6	5.6	0	0	0	0	4.9	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.01	3.71	0	0	4.1	4.1	0	4.1	5.7	4.1	0	0	5.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.22	1.59	0	5.8	5.8	0	0	0	0	5.8	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.01	1.29	0	0	0	0	0	0	4.9	0	4.9	0	5.9	0	4.9	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.05	0.26	4.7	5.4	6.1	0	0	5.4	4.7	6.5	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.75	3.86	4.9	6	4.9	4.9	0	0	5.6	0	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.09	2.9	0	5.7	4.3	0	0	0	5	5	0	0	4.3	0	5.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.02	4.3	0	4.3	5.4	0	0	0	4.3	4.3	4.3	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.6	2.1	4.8	4.8	0	0	0	0	0	0	0	0	5.5	0	4.8	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.83	2.25	0	0	5.4	0	0	4.3	0	5.4	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.04	3.26	0	0	0	0	0	0	5	5	0	0	6.1	0	5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.35	1.37	4.5	6.5	5.2	0	0	4.5	0	5.9	0	0	5.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.23	-5.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.08	0.02	0	6.7	5.6	0	0	0	5	5.6	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.21	-1.39	0	6.1	0	0	0	4.7	5.4	6.5	0	0	4.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.39	2.22	4.9	4.9	4.2	4.2	0	4.2	4.2	0	0	0	6.6	0	4.9	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.89	1.38	0	5.6	5.6	0	0	0	4.9	5.6	0	0	7.7	0	4.9	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.12	2	0	5.8	0	0	0	0	6.2	6.9	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.09	2.32	0	0	5.6	0	0	0	0	4.5	0	0	6.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.7	3.14	0	6.1	5.9	0	0	4.5	0	0	0	0	6.3	0	5.2	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.25	2.6	3.9	5.6	4.9	0	0	3.9	5.8	5.2	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.45	-1.11	0	5.5	0	0	0	0	4.8	6.9	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.06	1.42	0	0	5	0	0	0	0	6.1	0	0	5.7	0	5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.11	0.89	3.8	5.1	0	0	0	4.9	4.9	3.8	0	0	3.8	0	4.9	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.75	-6.23	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.87	-4.86	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.12	-0.45	0	0	0	0	0	5.8	0	5.8	0	0	5.1	0	0	0	0
