day	Anno	celltype	UMAP_1	UMAP_2	marker:Fstl5	marker:Dscaml1	marker:Lhx2	up:Myt1l	up:Uncx	up:Ebf2	up:Aff3	up:Emx2	up:Nfib	up:Tshz1	up:Ncoa1	up:Fezf1	up:Klf12	up:Pbx1	up:Ebf3	up:Tshz3	up:Zfp608	up:Lcorl	up:Mxi1	up:Foxo6	up:St18	up:Mbd2	up:Foxp1	up:Arid5b	down:Zeb2	down:Setbp1	down:Isl1	down:Pou4f1	down:Zeb1	down:Meis2	down:Tcf4	down:Rora	down:Onecut1	down:Foxn3	down:Neurod1	down:Nr2f2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.1	-4.89	0	3.7	0	0	0	4.7	4.3	0	0	0	0	0	0	4.3	3.7	0	3.7	0	0	0	0	0	5.8	0	6.3	6.4	3.7	0	5.4	3.7	3.7	4.3	0	5.3	0	5.4
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.65	-5.03	4.1	0	0	0	0	3	0	0	0	0	0	0	3	5.3	5.3	0	3.7	5	3	3	0	0	5.6	3.7	5.6	5.7	3	3.7	4.6	4.1	4.1	3	3.7	5.5	4.8	4.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.16	-4.19	3.5	0	0	0	0	5.1	0	0	0	0	0	0	4.2	5.1	5.6	3.5	4.2	4.6	0	4.2	0	0	5.3	3.5	6.1	5.3	5.3	4.6	3.5	4.2	3.5	0	3.5	4.2	0	4.2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.47	-1.78	4.5	0	0	0	0	5.2	0	0	0	3.8	0	0	4.5	5.2	5.2	0	0	0	0	0	0	0	4.5	0	6.3	6.5	0	4.5	5.2	4.9	3.8	5.4	3.8	4.9	5.2	4.9
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.71	-2.32	0	0	0	0	0	4.6	0	0	0	0	0	0	0	4.6	5.3	0	5.3	0	0	0	0	0	0	0	6.6	6.4	0	4.6	0	5.3	0	4.6	0	5.3	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.69	-2.79	4.6	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	4.6	5.7	0	0	0	0	0	0	0	6.4	0	5.3	0	0	4.6	0	4.6	4.6	5.3	5.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.21	-5.43	0	0	0	0	0	6.3	0	0	0	0	0	0	5.5	4.4	5.5	0	0	4.4	0	0	0	0	5.8	5.1	6.3	5.8	0	0	0	5.8	0	0	0	4.4	4.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.92	0.22	0	0	0	0	0	4.6	0	0	0	0	0	0	0	5.7	5.3	0	0	4.6	0	0	0	0	0	0	6.2	6.5	5.7	0	5.3	0	4.6	5.3	0	0	5.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.77	-0.22	0	0	0	0	0	6	0	0	0	0	0	0	0	5.5	0	0	0	4.8	0	0	0	0	4.1	0	5.2	7	0	4.1	5.5	4.1	5.7	4.8	4.1	4.1	6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.13	0.64	0	4.6	0	0	0	0	4	0	0	0	4.6	0	0	4	5.5	0	0	0	0	0	4.6	0	5.3	0	6.6	5	0	0	4	0	4	4	0	4	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.15	5.28	0	0	0	0	0	5.7	4.4	0	6.3	0	0	0	4.4	5	4.4	0	0	0	0	0	0	0	5	0	6.3	6.4	4.4	0	6.3	5	5.4	5.7	0	0	5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.53	-6.62	0	0	0	0	0	4.9	0	0	0	0	4.2	0	0	5.3	5.3	0	4.2	0	4.2	0	0	0	0	0	5.6	4.9	5.3	4.2	4.2	4.2	4.2	5.3	0	4.9	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.81	-3.38	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	6	0	0	5.3	0	0	0	0	7	4.6	5.3	0	5.3	4.6	0	0	0	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.92	-2.9	0	0	0	0	0	6.2	4.6	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	6.4	0	0	4.6	0	5.7	5.3	0	0	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.64	-4.7	4.7	0	0	0	0	0	6.1	0	4.7	0	0	0	0	0	0	0	5.8	0	4.7	0	0	0	0	0	6.3	0	0	0	5.4	4.7	4.7	5.4	0	0	0	5.4
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.9	-4.13	0	4.3	0	0	0	4.7	0	0	0	0	3.6	0	0	6.2	0	0	0	5.6	0	0	5	0	0	0	0	6.3	4.7	0	4.3	5.6	5.2	0	0	4.7	4.3	4.7
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.75	-3.47	0	4.7	0	0	0	5.1	4	0	0	0	4	0	0	5.6	5.1	0	0	4	4	0	0	4	0	0	6.2	7	5.6	5.1	5.1	0	0	0	0	4.7	0	5.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.56	-1.86	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	5.9	0	5.9	0	0	0	5.9	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.98	-4.54	0	3.7	0	0	0	0	4.8	0	0	0	4.4	0	0	5.3	5.3	0	0	4.4	0	0	0	0	0	0	6	6.3	4.8	4.4	0	3.7	4.4	4.4	0	4.8	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.92	-0.56	0	0	0	0	0	4.4	5.1	0	0	0	4.4	0	3.7	4.4	4.4	0	3.7	4.4	0	0	3.7	3.7	0	0	5.9	5.7	0	0	4.4	0	5.5	0	0	4.4	4.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.93	-3.45	0	0	0	0	0	3.7	0	0	0	4.4	0	0	4.4	5	5.3	0	4.8	3.7	4.4	0	3.7	0	0	0	4.4	6.2	4.8	3.7	5	4.4	4.8	0	3.7	3.7	4.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.2	5.84	0	0	0	0	0	4.2	5.8	0	5.8	0	4.2	0	0	4.2	5.3	0	0	5.3	4.2	0	4.9	0	5.3	4.2	0	5.8	0	0	4.2	0	0	6.1	0	0	5.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.62	0.38	0	0	0	0	0	5.1	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	5.8	6.7	5.8	0	0	0	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.74	-3.26	0	3	0	3	0	5.2	0	3	0	3	3.6	0	4.5	4	5.2	0	3	3.6	3.6	0	4.3	3	4.3	0	5.2	6.4	5.2	0	4.9	3.6	4.7	3.6	3	5	3.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.36	0.53	0	0	0	4	0	4	0	0	4	0	0	0	0	6.7	0	0	0	5.6	0	0	4.7	0	4	0	5.1	6.5	4.7	4	5.4	0	5.1	0	4	0	5.1	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.06	1.7	3.6	5.5	4.7	0	0	6.1	7.2	0	6.1	0	6	0	0	6.4	5.9	0	5.2	4.3	4.3	0	0	0	5	0	0	6.1	0	0	0	5	0	0	0	4.3	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.46	-3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	5.8	0	0	4.1	0	0	4.8	0	0	0	6	6.8	6.5	0	5.8	0	4.1	0	0	4.1	4.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.69	-0.16	0	0	0	0	0	5.9	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	4.1	6.8	4.1	4.8	5.7	0	5.5	0	0	0	4.8	5.5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.94	-5.58	0	0	0	0	0	4.6	0	0	0	0	0	0	0	5.3	0	0	5.3	0	0	0	0	0	0	4.6	6.5	4.6	0	0	5.3	5.7	0	4.6	0	0	5.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.11	-5.96	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	4.7	0	5.4	0	0	0	4.7	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.37	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	4.9	6	0	0	0	0	0	0	0	0	0	6
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.85	-3.88	0	0	0	0	0	4.3	0	0	0	0	0	0	4.3	5	0	0	0	0	0	0	4.3	0	5.7	0	4.3	6.1	4.3	0	4.3	0	4.3	0	0	0	4.3	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.56	1.03	0	6	4	0	4	6	6	0	4.7	4.7	4.7	0	4	5.6	5.6	0	4.7	4	0	0	0	4	6.1	0	0	4.7	0	0	5.4	0	4	0	0	4.7	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.09	-4.06	3.9	0	0	0	0	0	0	0	0	0	0	0	0	5	6.3	0	0	0	0	0	3.9	0	0	0	5	3.9	5.3	4.6	4.6	0	4.6	0	0	5.3	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.25	-2.28	0	0	0	0	0	5.6	3.9	0	0	0	0	0	4.5	3.9	3.9	0	0	0	0	0	0	3.9	3.9	0	5.6	6.4	3.9	4.9	4.5	3.9	0	3.9	4.5	5.2	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.3	-6.15	3.6	0	0	0	0	3.6	4.3	0	0	0	0	0	5.7	4.3	5.5	0	3.6	4.3	0	0	0	0	4.3	3.6	5.8	0	0	4.3	4.7	5	0	0	3.6	5	4.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-7.3	6.59	0	0	0	0	0	0	5.3	0	3.7	0	0	0	5.6	5.7	4.3	0	5.3	0	3.7	0	4.3	0	0	0	5.3	5.8	0	5	4.3	0	0	0	0	5	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.87	3.94	0	5.8	0	0	0	5.8	6.1	0	0	0	0	0	0	0	4.7	0	0	4.7	4.7	0	0	0	0	0	4.7	7	0	0	4.7	0	4.7	0	0	0	5.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.32	-1.07	0	5.3	0	0	0	5.3	0	0	0	0	0	0	5.3	5.3	0	0	0	5.7	0	0	0	0	0	0	6.2	6	5.3	4.6	6.9	0	5.3	4.6	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.09	0.1	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	6.5	0	0	0	0	4.9	0	4.9	0	0	6.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.43	-5.05	0	0	0	0	0	0	0	0	0	0	4.2	0	0	4.9	5.6	0	4.9	3.5	0	0	0	0	3.5	0	5.7	3.5	0	4.2	3.5	3.5	0	5.1	3.5	4.9	5.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.45	2.57	0	0	0	0	0	5.9	4.5	0	0	0	4.5	0	0	4.5	0	0	3.8	5.6	4.5	0	3.8	0	0	0	0	6	4.5	0	5.2	3.8	4.5	0	0	0	5.2	4.5
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-6.76	-3.62	7.2	0	0	6.6	0	5.9	5.1	0	0	5.1	4.4	0	0	5.9	5.5	0	3.7	0	0	0	0	0	3.7	0	0	5.3	0	0	5.1	0	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.74	-0.91	0	6.2	0	0	0	6.6	0	0	4.2	0	0	0	0	5.3	0	0	0	4.6	0	0	5.3	0	0	0	6.4	6.2	4.9	3.5	5.8	0	3.5	3.5	0	4.2	5.5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	7.05	0.63	0	0	0	3.5	0	5.1	0	0	4.9	3.5	5.7	0	0	5.3	0	0	4.6	3.5	0	0	0	0	5.1	0	5.3	6.9	4.6	4.2	5.7	0	5.3	4.6	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.81	-1.16	0	0	0	0	0	5.4	0	0	0	0	0	0	0	5.7	6.4	0	0	6.4	0	0	0	0	4.3	0	5.4	7	6.3	5	5.7	0	4.3	5.4	4.3	5	5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.61	0.53	0	0	0	0	0	5.7	0	0	0	0	0	0	0	5	4.3	0	0	5.4	0	0	0	0	0	0	4.3	7.3	0	5.7	4.3	5	5	0	0	5	5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.03	-6.63	0	0	0	0	0	5.6	4.9	0	0	0	0	0	3.8	3.8	5.2	0	5.2	0	0	0	0	0	0	0	3.8	5.9	3.8	3.8	3.8	6.2	0	0	0	5.7	3.8	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.05	-2.8	0	0	0	0	0	4.2	0	0	0	5.3	6	0	0	4.9	4.2	0	0	0	0	0	4.9	0	0	0	5.3	6.6	0	0	4.9	5.5	5.3	4.2	5.3	0	4.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.77	-3.59	3.3	0	0	0	0	3.3	0	0	0	3.3	4.9	0	4.4	3.3	5.6	0	4.6	4.9	0	0	0	3.3	4.4	0	6.1	5.2	4	0	3.3	5.2	4	0	0	4.9	0	4.9
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.36	0.17	3.8	6.2	3.8	4.5	0	6.7	5.8	0	4.9	0	0	0	5.2	7	4.9	0	5.7	6.3	0	0	3.8	3.8	3.8	0	0	3.8	4.5	0	4.5	3.8	4.5	0	0	0	3.8	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.27	-5.01	3.7	0	0	3.7	0	0	0	0	0	4.8	0	0	0	4.4	5.1	0	0	5.5	0	0	0	0	0	0	5.1	0	4.4	5.9	5.1	4.8	0	5.1	3.7	5.3	0	3.7
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.9	-2.28	0	0	0	0	0	4.5	4.5	0	0	0	0	0	4.5	4.5	4.5	0	5.2	5.5	3.9	0	0	0	3.9	0	6.2	6.7	5.9	4.5	4.9	3.9	0	0	0	0	4.9	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.16	-3.76	0	0	0	0	0	5.8	0	0	0	0	0	0	5.1	0	5.1	0	0	4.4	0	0	0	0	5.1	0	7	5.5	5.1	0	5.5	4.4	4.4	0	0	0	0	5.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.82	-2.76	0	0	0	0	0	0	0	0	4.6	0	0	0	0	5.2	0	0	3.9	3.9	0	0	4.6	0	4.6	0	5	3.9	0	0	5.5	5.7	5.2	3.9	0	4.6	4.6	5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.26	-1.29	0	4.4	0	0	0	6	0	0	0	4.4	4.4	0	0	0	0	0	3.3	4	0	0	4	0	4.4	0	0	7.1	5.5	4.7	4.9	0	4.9	0	4.9	5.2	0	3.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.29	-3.88	0	4.8	0	0	0	6.1	0	0	0	0	4.1	0	0	6.2	0	0	0	4.8	0	0	4.1	0	4.1	0	6.1	6.4	4.8	0	5.2	5.2	0	0	0	0	5.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.36	-2.68	4.4	0	0	0	0	5.5	0	0	0	0	0	0	0	0	4.4	0	0	5.1	0	0	0	4.4	0	0	5.5	6.5	5.1	0	5.1	4.4	5.5	0	0	5.8	5.5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.97	-4.16	0	5.3	0	0	0	4.8	4.4	0	0	0	0	0	0	5.3	3.7	0	0	4.4	0	0	4.4	0	0	0	4.4	6.4	4.8	0	3.7	0	3.7	4.4	0	0	4.4	4.8
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.94	-6.24	3.9	0	0	0	0	4.8	4.3	0	0	0	0	0	3.3	5.6	5.5	0	3.3	5	3.3	0	0	0	0	0	5.5	5.6	0	0	0	5.6	0	0	3.3	5	0	4.6
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.98	3.37	0	0	0	0	0	0	0	0	4.8	0	0	0	3.4	4.5	0	0	0	4.1	0	0	0	0	0	0	4.5	4.1	4.1	0	3.4	4.5	3.4	3.4	0	0	0	3.4
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.6	-2.97	0	4.9	0	0	0	4.9	4.9	0	0	0	0	0	0	5.6	0	0	0	0	0	0	4.9	0	0	0	6	5.6	6.3	0	4.9	0	6.3	0	0	0	4.9	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.52	0.53	0	0	0	0	0	5.2	0	0	0	0	0	0	0	6.3	0	0	0	0	4.5	0	0	0	4.5	0	4.5	5.2	0	5.6	5.2	5.2	5.2	0	0	0	4.5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.44	-2.04	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	0	5.4	4.1	0	4.8	0	0	0	5.8	6.8	4.8	0	4.8	4.1	4.1	5.2	4.1	4.8	5.4	4.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.68	1.61	0	3.7	0	0	0	5.1	6.3	0	0	0	0	0	4.4	0	4.4	0	0	0	0	0	0	0	5.5	0	6.6	5.1	4.8	0	3.7	5.1	0	5.1	0	0	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-6.84	1.4	6.2	6.2	5.2	0	4.6	5.2	5.2	0	5.9	0	0	0	0	5.9	5.2	0	0	5.2	5.6	0	0	0	5.2	0	0	6.2	0	0	0	0	5.9	4.6	0	4.6	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.88	-0.62	0	4.9	0	0	0	4.9	0	0	5.6	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	5.6	6.7	6	4.9	5.6	0	4.9	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.05	-3.01	0	5	0	0	0	5.4	5	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	5.4	0	5.4	6.8	5.4	5	4.3	0	5.7	4.3	0	0	5.9	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.86	-4.33	0	0	0	3.2	0	0	0	0	0	3.9	0	0	0	3.9	5.6	0	5.2	0	3.9	0	0	0	4.3	0	4.8	0	5	0	5	0	0	0	3.9	4.8	5.2	3.2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.6	-0.43	0	0	0	0	0	5.7	0	0	0	0	0	0	0	6	6.4	0	0	0	0	0	4.6	0	0	0	4.6	6.9	4.6	5.3	4.6	4.6	5.3	0	4.6	0	5.7	5.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.07	-3.68	0	0	0	0	0	5.5	0	0	5.1	0	0	0	0	5.1	0	0	4.4	0	0	0	0	0	0	0	4.4	6.8	6	0	0	0	0	4.4	0	4.4	5.8	5.8
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.82	0.08	5.5	5.5	4.9	3.9	0	6.8	4.9	4.5	5.8	0	0	0	4.5	6.4	0	0	5.8	5.5	4.5	0	4.9	0	4.9	4.5	0	4.5	0	0	3.9	3.9	3.9	0	0	3.9	0	3.9
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-8.31	0.13	6.1	4.3	4.3	4.3	0	6.1	5.4	0	0	4.3	0	0	0	5.4	4.3	0	0	5	4.3	0	4.3	4.3	4.3	0	0	4.3	0	0	5	0	5	0	0	4.3	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.04	-5.68	0	0	0	0	0	4.8	2.8	0	0	3.5	3.5	0	4.1	3.9	5.1	3.9	5.1	4.7	2.8	0	0	2.8	2.8	0	4.8	5.1	5.3	4.7	2.8	6.1	3.5	0	2.8	5.2	3.9	4.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.09	6.69	0	4.7	0	0	0	4	5.4	0	0	0	5.1	0	4	4	0	0	4	0	0	0	0	0	5.6	0	6.3	5.6	0	0	5.4	0	5.6	5.1	0	5.1	4.7	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.71	-3.28	0	5.1	3.7	0	0	4.8	0	0	0	0	5.1	0	0	0	4.8	3.7	3.7	0	0	0	0	0	4.4	0	5.3	7.5	4.4	0	5.1	3.7	0	0	3.7	0	4.8	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.08	-0.38	0	0	0	0	0	5.3	0	0	0	0	0	0	5.3	0	4.6	0	0	0	0	0	5.3	0	0	0	5.7	6	6.4	4.6	4.6	0	4.6	4.6	0	0	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.48	-2.94	7	4.3	4.3	6.1	0	5	5.9	0	5.4	0	6.7	0	6.7	5.4	5	0	6.1	5	0	4.3	0	0	4.3	0	0	0	0	0	0	0	5	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.82	1.76	0	0	0	0	0	3.7	4.7	0	0	0	3.7	0	0	5.3	4.3	0	0	0	0	0	4.3	0	4.7	0	5.3	6.3	5.6	0	5	3.7	4.3	0	0	4.3	4.3	4.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.84	-2.23	0	0	0	0	0	5.8	5.4	0	0	0	0	0	5.4	0	5.8	0	0	5.8	0	0	5.4	0	0	0	6.1	7.2	5.4	0	5.4	0	6.1	4.7	0	0	5.8	5.4
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.31	-5.73	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	5.9	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.91	0.58	0	0	0	0	0	4.7	4.7	0	0	0	4.7	0	0	5.8	5.8	0	4.7	0	0	0	0	0	0	0	0	5.4	4.7	0	6.1	6.1	0	4.7	0	5.4	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.91	-4.87	0	0	0	0	0	0	5	0	0	0	0	0	5.7	5.4	5.7	0	0	0	4.3	0	4.3	0	5.4	0	0	5.7	5.4	4.3	4.3	6.1	4.3	0	0	0	4.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.48	0.64	0	0	0	0	0	6	0	0	0	0	0	0	0	5.1	0	0	0	4.4	0	0	0	0	0	0	4.4	6.6	0	5.5	4.4	5.8	6.2	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.33	-2.38	4.7	0	0	0	0	4.7	0	0	0	0	0	0	0	6.2	5.6	0	5.1	0	0	0	0	0	0	0	5.4	5.8	5.4	0	4.7	5.8	0	4.7	4	0	5.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.11	-1.6	3.9	0	0	0	0	3.9	4.6	0	0	0	4.6	0	0	3.9	3.9	0	0	0	0	0	3.9	0	0	0	6.9	6.1	5	4.6	5	5	4.6	3.9	5	5	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.73	-2.3	0	0	0	0	0	4.8	0	0	0	3.2	0	0	0	5.6	4.3	0	0	4.8	0	0	3.2	0	3.9	3.2	4.9	6.4	4.5	3.2	5.1	3.2	4.3	4.5	3.9	3.2	4.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.82	-1.28	0	4.7	0	0	0	3.6	0	0	0	0	4.7	0	4.7	6.1	5.2	0	4.3	0	3.6	0	0	0	0	0	5.6	6.4	5.4	5.2	5	5.2	3.6	4.3	4.3	3.6	4.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.79	-3.69	4.3	4.3	0	0	0	5.3	0	0	0	0	0	0	5.2	5.2	5.2	0	4.7	0	4.3	0	0	0	3.6	0	5.3	5.7	4.3	4.3	3.6	3.6	4.3	3.6	0	3.6	5.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.22	-3.93	4.7	4	0	0	0	4	0	0	0	0	4	0	0	5.1	4	0	5.1	4.7	0	0	0	0	0	0	5.4	6	5.4	0	4.7	4.7	0	4	0	4.7	4.7	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.54	-1.62	6.1	4.8	0	6.1	0	5.5	6.4	4.8	0	0	6.1	0	0	4.8	6.1	0	4.8	0	0	0	0	0	0	0	0	5.5	0	0	4.8	0	0	0	0	0	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.53	-2.53	6	3.9	5.3	6.4	0	5.9	0	0	0	5	3.9	0	5	5.5	6.1	0	4.6	0	3.9	5	0	0	4.6	0	0	5.3	0	0	4.6	0	0	0	0	4.6	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.42	-3.34	0	0	0	0	0	4.5	4.5	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0	5.1	4.5	4.5	0	0	0	0	0	0	4.5	4.5	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-8	-1.55	5.8	4.7	4.3	6	0	5.5	5.8	0	4.3	5	5.7	0	5.5	5	5.8	4.3	4.7	6.5	0	0	5.2	0	4.7	0	0	4.7	0	0	0	0	0	4.3	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.09	0.73	0	4	0	0	0	4	4.4	0	0	0	0	0	4.7	4	5.1	0	4	4.9	3.4	0	0	0	5.1	0	6	5.3	5.1	4.4	3.4	5.1	3.4	4.4	0	0	5.1	0
