day	Anno	celltype	UMAP_1	UMAP_2	marker:Fgf8	marker:Msx2	marker:Rspo2	up:Trps1	up:Meis1	up:Trp63	up:Rere	up:Tcf4	up:Bach2	up:Dach1	up:Sox6	up:Lef1	up:Setbp1	up:Arid5b	up:Tshz2	up:Foxn3	up:Cux1	up:Zfp521	up:Pou6f2	up:Bbx	up:Etv1	up:Pbx3	up:Etv5	up:Sox13	up:Tox	up:Baz2b	up:Arid1b	up:Zfp710	up:Zim1	up:Foxo3	up:Rfx3	up:Smad5	down:Pknox2	down:Elf1	down:Tead1	down:Jazf1	down:Tfap2b
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.27	-4.79	0	0	0	0	5.9	0	5.4	5.4	0	0	5.4	4.3	0	0	0	4.3	0	0	0	5	0	5.7	0	0	0	5.7	0	0	0	0	4.3	0	0	0	6.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.01	-0.06	0	0	0	4.6	6.6	0	5.5	0	0	5.8	0	3.9	3.9	0	0	5.5	5.2	4.6	0	5.2	0	0	0	0	0	5	3.9	0	0	0	5.7	0	0	0	3.9	0	4.6
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.27	0.89	0	0	0	5	5	4.3	6.4	0	0	0	0	4.3	6.9	0	0	5	0	5	0	4.3	0	0	0	0	0	0	0	0	0	0	4.3	0	0	4.3	5.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.84	-1.54	0	0	0	6.2	0	4.3	4.3	5	0	0	4.3	0	4.3	5	4.3	4.3	5.7	0	0	0	5	0	0	0	0	5.4	4.3	0	0	0	0	0	0	0	4.3	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	6.04	0.49	0	0	0	4.4	6.2	0	4.4	4.4	0	0	6.2	0	0	0	0	0	4.4	0	0	0	0	6.2	0	0	4.4	5.5	4.4	0	0	0	5.1	0	4.4	0	4.4	0	5.5
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.19	2.44	0	4.1	0	4.1	4.1	3.5	5.6	5	0	0	4.1	4.1	0	0	0	4.8	4.5	5	0	4.5	0	4.8	0	0	0	4.8	3.5	0	0	0	4.8	0	0	0	4.5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2	3.59	0	0	0	5.3	4.6	0	0	0	0	0	0	0	0	4.6	0	0	6.2	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.2	-3.53	0	0	0	0	0	0	4.4	5.1	0	0	0	0	5.1	5.1	0	0	0	6.2	0	0	0	0	0	0	0	4.4	5.5	0	0	0	0	0	0	4.4	6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.77	1.27	4.3	0	0	0	6.4	4.3	4.3	5.4	0	0	0	0	5	0	4.3	0	4.3	0	0	5.4	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.62	-4.79	0	0	0	0	5.5	3.9	4.6	3.9	0	3.9	0	3.9	4.6	3.9	0	0	5.9	3.9	0	4.6	0	4.6	0	0	5	5.2	3.9	3.9	0	0	5	0	0	0	4.6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.64	-1.38	0	0	0	3.8	6.6	5.1	4.5	5.1	0	0	3.8	3.8	3.8	5.7	0	5.1	5.1	0	0	3.8	0	0	0	0	0	4.9	3.8	0	0	0	3.8	0	0	0	5.7	5.4	4.5
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.39	0.86	0	0	0	4.9	5.1	4.9	5.7	3.8	0	0	5.1	0	4.5	0	0	0	3.8	3.8	0	0	0	3.8	0	0	0	0	4.5	0	0	0	0	0	0	0	5.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.46	-2.82	0	0	0	0	0	0	4.8	0	0	0	4.8	0	0	0	0	0	4.8	4.8	0	4.8	0	4.8	0	0	0	0	0	0	0	0	0	0	0	4.8	4.8	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.46	0.27	0	0	0	4.7	0	0	5.4	4.7	0	0	0	0	6.6	0	0	5.4	5.4	0	0	0	0	0	0	0	0	0	4.7	0	0	0	5.4	0	0	0	6.4	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.97	-2.1	0	0	0	5.6	6.3	5.6	5.7	4.9	3.8	3.8	5.6	3.8	4.9	5.2	4.9	3.8	0	0	0	0	0	0	0	0	0	5.4	4.5	0	3.8	0	4.9	0	0	0	4.5	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.85	-3.74	0	0	0	4.2	0	4.2	5.6	5.6	4.2	0	4.2	0	4.2	0	4.2	0	4.2	4.2	0	5.3	4.2	5.3	0	4.2	0	4.2	0	0	0	0	4.9	0	4.2	0	4.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.76	-3.93	5.6	0	0	0	0	5.2	0	4.5	4.5	0	0	0	0	0	0	0	0	6.7	0	5.9	0	4.5	0	0	0	0	5.2	0	0	0	0	0	4.5	0	5.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.41	-1.6	0	0	0	4.9	4.9	0	4.9	5.5	0	4.9	0	0	5.5	0	0	0	4.9	4.9	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	5.5	0	4.9
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.33	-1.1	0	0	0	0	5.7	5	5	5.7	0	0	4.4	0	5	0	4.4	0	5	0	0	5	0	0	0	0	0	5.4	5.7	0	0	0	4.4	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.29	2.4	0	0	0	0	0	5.1	5.6	5.3	0	0	4.2	0	5.8	4.2	0	5.3	5.3	5.6	0	4.6	0	0	0	0	0	5.1	5.1	0	0	0	4.6	0	0	4.2	5.3	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	6.02	-2.73	0	0	0	0	5.2	4.5	5.6	5.6	0	4.5	0	0	4.5	0	0	5.2	5.2	6.1	0	0	0	5.6	0	0	4.5	4.5	4.5	0	0	0	0	0	5.6	0	5.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.88	0.16	0	0	0	4.5	5.2	4.1	5.2	6.2	0	0	4.8	0	5.7	4.8	0	4.5	4.1	6	0	5.2	0	4.5	0	0	0	5.1	4.1	3.5	0	0	0	0	4.5	3.5	4.8	0	5.1
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.29	1.45	0	0	0	0	5	3.4	4.5	5.6	0	4.1	4.1	0	4.5	0	0	5.2	5.4	4.1	0	0	0	0	0	0	4.1	5.6	4.1	0	0	0	3.4	0	3.4	0	5	0	3.4
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-3.79	-3.21	0	0	0	6.8	5.6	5.4	5.6	4.9	3.8	5.7	5.4	3.8	5.4	4.9	3.8	5.2	3.8	5.6	0	4.5	4.9	5.6	0	0	0	3.8	3.8	0	0	0	3.8	3.8	0	0	5.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.24	-5.12	0	0	0	0	5.9	5.4	5	0	4.3	0	0	0	0	0	0	4.3	4.3	0	0	4.3	0	5	4.3	0	0	0	0	0	0	0	5	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.11	-5.37	0	0	0	5	4.6	5	6	0	0	0	4.6	5	0	5	0	0	0	0	0	0	0	0	0	0	0	5.3	0	3.9	0	0	0	3.9	0	0	3.9	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.16	-2.4	0	0	0	0	6.4	4.8	4.8	4.1	0	0	5.5	4.8	4.8	0	0	0	0	4.1	0	5.5	0	0	0	0	0	5.2	5.7	0	0	0	4.8	0	0	0	5.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.89	-3.57	0	0	0	0	0	4.3	5.9	5.7	0	0	4.3	0	5	0	0	5	0	5	0	0	0	4.3	0	4.3	0	5	0	0	0	0	5.4	0	0	4.3	0	0	4.3
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.76	-0.43	0	0	0	4.8	4.8	4.1	5.2	5.4	0	0	4.8	4.1	0	4.8	0	0	0	0	0	4.8	0	0	0	0	0	4.1	4.1	0	0	0	0	4.1	0	0	5.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.55	-4.42	0	0	0	5.3	0	0	5.3	5.3	0	0	0	0	5.3	0	0	0	6	6	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.87	-4.24	0	0	0	3.7	4.8	5.3	5.8	5.7	3.7	6	0	5.1	5.8	4.8	0	0	5.5	5.3	0	0	0	4.4	3.7	0	0	3.7	3.7	0	0	3.7	5.3	3.7	4.4	0	5.1	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.88	-2.94	0	0	0	0	5.1	5.1	4	5.6	4	0	4	4	6.2	5.1	0	4.7	4	4	0	4.7	0	0	0	0	0	4.7	0	0	0	0	4.7	0	0	0	4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.52	-4.71	4.7	0	0	0	0	0	5.4	0	0	0	4.7	4.7	0	0	0	0	5.4	0	0	0	0	0	0	0	4.7	0	4.7	0	0	0	0	0	0	0	5.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.36	-5.96	0	0	0	0	4.2	0	4.2	0	0	0	0	4.2	0	0	0	0	0	0	0	4.2	4.2	5.5	0	0	0	4.9	0	0	0	5.5	5.5	0	0	0	4.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.21	-3.34	0	0	0	4.2	5.8	5.8	5.3	4.2	0	5.3	0	4.9	4.9	0	4.2	4.2	0	4.2	0	0	0	6.5	4.2	0	0	6	0	4.2	0	0	0	0	0	0	4.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.11	-2.16	0	0	0	0	5.8	5.1	6.5	5.1	0	5.8	6.5	5.1	0	0	0	0	0	5.1	0	0	0	5.1	0	0	0	5.1	5.8	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.15	-4.66	0	0	0	5.8	6.2	5.8	5.1	0	0	0	0	5.1	0	5.8	0	0	0	6.7	0	5.8	0	0	0	0	0	5.8	5.1	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.8	-3.93	0	0	0	0	4.4	4.8	5.1	4.4	0	4.4	4.4	0	4.8	5.1	0	3.7	0	5.6	0	5.9	0	5.8	0	0	0	5.1	3.7	3.7	0	0	4.4	0	0	3.7	4.4	0	3.7
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.14	-4.32	0	0	0	0	5.1	0	5.1	5.8	0	0	0	0	5.8	0	0	0	6.5	0	0	6.5	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.79	2.37	0	0	0	4.5	5.5	5.9	0	4.9	3.9	0	0	3.9	4.5	4.5	0	4.9	5.2	3.9	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	5.5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.3	-4.1	0	0	0	0	0	0	4.6	4.6	0	0	0	0	5.3	0	0	0	0	5.3	0	5.3	0	0	0	0	0	0	4.6	0	0	0	4.6	0	0	4.6	5.7	5.3	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.88	-3.57	0	0	0	0	0	5.5	0	0	0	6.2	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.48	-1.84	0	0	0	5.5	6.6	4.6	5.1	4.9	0	5.3	5.6	5.1	3.5	4.9	0	5.5	4.9	5.3	0	4.6	0	3.5	0	0	0	4.9	4.9	0	0	0	4.6	0	0	0	4.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.66	-4.41	0	0	0	0	6.2	0	5.7	5.3	0	0	5.7	0	5.7	0	0	4.6	5.3	0	0	6.2	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.69	-1.87	0	0	0	0	0	4	4	5.7	0	0	5	0	5.3	0	0	5	5.3	6	0	4.6	0	0	0	0	0	5.5	4	0	0	0	0	0	0	0	5.5	4	4.6
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.61	-4.7	0	0	0	6.5	5.2	5.2	6.5	5.9	5.2	0	5.9	5.2	6.5	0	5.2	5.2	0	6.3	0	6.3	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	5.9	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-3.95	-5.51	5.3	0	0	5.3	5.7	6	6	6.2	0	0	0	0	0	4.6	4.6	4.6	5.7	4.6	0	0	4.6	5.7	0	0	0	4.6	0	0	0	0	5.3	4.6	0	0	4.6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.06	-3.39	0	0	0	4.5	5.6	5.2	5.2	4.5	0	0	5.6	4.5	5.2	0	0	0	0	0	0	5.6	0	4.5	0	0	4.5	0	0	0	0	0	5.2	0	0	0	5.2	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.34	-3.46	0	0	0	6.2	4.8	4.4	4.8	5.1	3.8	5.7	3.8	4.4	5.9	0	0	4.4	0	4.8	0	5.5	0	4.8	0	3.8	0	5.1	5.3	0	4.4	3.8	6	3.8	0	0	3.8	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.75	-0.6	0	0	0	5	5.3	3.7	4.4	5.5	0	0	5.7	0	5.5	4.4	0	0	4.4	4.4	0	4.8	0	4.4	0	3.7	0	4.4	3.7	0	0	0	5.3	0	0	0	4.4	0	4.8
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.64	-5.08	0	0	4.2	0	5.5	4.2	5.9	4.2	0	4.2	0	4.2	4.9	0	0	5.3	6.2	0	0	0	0	5.9	0	0	0	4.9	0	0	0	0	5.6	0	4.2	5.3	5.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.56	-3.47	0	0	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	6.3	0	0	5.6	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	5.6	5.6	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.53	-4.49	0	0	0	5	0	5.7	0	0	0	0	0	0	5	0	0	0	0	5.7	0	0	0	5.7	0	0	0	5.7	0	0	0	0	6.1	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.9	3.91	0	0	0	4.9	5.9	4.2	5.9	5.8	0	5.3	5.8	5.3	5.8	4.2	0	4.9	0	5.9	0	5.8	0	0	0	0	0	5.5	4.9	0	0	0	4.9	0	0	0	4.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.75	-1.92	0	0	0	4.3	4.3	3.7	5.2	4.3	0	4.3	0	3.7	4.3	0	0	0	5.4	0	0	0	0	0	0	0	5	5	0	0	0	0	5.4	0	3.7	4.3	5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.88	1.05	0	0	0	0	0	4.2	4.2	5.3	0	0	4.9	0	4.9	0	0	4.9	0	0	0	5.6	0	0	0	0	0	0	4.9	0	0	0	4.9	0	0	0	4.9	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.76	-2.88	0	0	0	6.6	6.9	4.1	5.2	5.2	0	0	5.2	0	6	6	0	0	4.1	6	0	5.7	0	6.8	0	0	0	4.1	4.8	0	0	4.8	0	0	0	0	4.8	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.76	-4.88	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.85	-1.08	0	0	0	0	4.5	3.9	5.2	4.5	0	4.5	5.2	3.9	5.6	0	3.9	0	3.9	4.5	0	4.5	0	0	0	0	0	4.9	4.9	0	0	0	0	0	0	0	4.9	0	4.9
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.51	-1.96	0	0	0	0	6.7	4.6	5.7	4.6	0	4.6	6	0	5.3	0	0	0	4.6	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	4.6	0	4.6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.16	-5.23	0	0	0	4.5	4.5	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.58	1.15	0	0	0	0	4.6	5	5	4.6	0	0	5.5	3.9	3.9	0	0	3.9	4.6	5.9	0	0	0	0	0	0	0	0	4.6	0	0	0	5.5	0	0	3.9	5	0	3.9
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.52	-5.06	0	0	0	0	5.2	4.9	5.8	5.3	0	0	0	4	0	0	0	4.7	4.7	4	0	4.4	0	4.7	3.3	0	5.6	0	3.3	0	0	0	4.9	0	0	0	4.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.91	-2.28	0	0	0	5.6	5.5	5.1	5.1	5.8	3.3	4	5.3	4.9	4.9	5.5	4.4	4	4.7	5.1	0	5.1	0	4.7	0	0	0	3.3	4.7	3.3	3.3	0	5.3	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.65	1.61	0	0	0	4.7	5.4	4.7	4.9	3.3	0	5.2	6	5.1	5.2	5.9	0	0	5.4	5.1	0	5.1	0	4.4	4.4	0	0	5.1	4.4	0	4	0	5.4	0	0	0	4.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.64	-1.55	0	0	0	5.5	0	4.5	5.4	4.5	3.8	0	5.9	3.8	3.8	0	0	4.9	4.5	5.4	0	3.8	0	5.4	0	0	4.5	0	0	0	0	0	0	3.8	0	0	5.5	0	3.8
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.76	-0.86	0	0	0	4.8	4.8	4.4	5.9	5.5	5.7	5.1	0	3.7	4.4	0	5.1	3.7	5.1	5.3	0	0	0	6.3	3.7	0	0	4.8	4.4	0	0	0	0	0	0	0	0	0	3.7
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.66	-1.61	0	0	0	4.5	0	5.1	5.5	6.1	0	4.5	5.1	0	4.5	0	0	0	4.5	5.8	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	4.5	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.36	-1.74	0	0	0	4.4	4.8	5.3	0	0	0	4.8	0	3.7	0	3.7	3.7	0	4.4	3.7	0	3.7	0	0	4.4	4.8	0	0	4.8	0	4.4	0	0	0	3.7	3.7	4.8	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.76	-4.72	0	0	0	4.4	6	5.1	0	5.5	0	4.4	5.1	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	4.4	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.38	-3.83	0	0	0	0	4.3	4.3	5.6	5.9	0	0	0	0	5	5	0	4.3	0	4.3	0	5	0	4.3	0	0	0	5	4.3	0	4.3	0	5	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.42	3.44	0	0	0	0	0	0	4.7	5.4	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.54	5.97	0	0	0	0	0	3.8	4.5	0	3.8	4.5	0	3.8	3.8	3.8	0	3.8	4.5	4.9	0	4.5	0	5.4	0	0	0	3.8	3.8	0	0	3.8	3.8	0	0	0	5.1	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-4.52	-3.84	0	0	0	6.2	5.9	5.7	4.8	5.5	4.1	0	4.8	0	5.5	0	0	4.1	5.9	4.8	0	4.8	0	5.5	0	0	0	5.5	0	0	0	0	5.7	0	0	0	4.1	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.32	-1.14	0	0	0	0	5.9	4.5	4.5	5.2	0	5.5	0	0	5.6	4.5	0	0	3.9	4.9	0	3.9	0	0	0	0	0	4.5	5.5	0	0	0	4.5	0	0	3.9	3.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.62	-3.34	0	0	0	0	0	0	5.6	6.2	0	0	0	0	5.4	0	0	0	0	5.4	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	4.3	0	4.3
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.34	-1.56	0	0	0	5.7	6.4	0	0	0	0	0	6	0	6	0	0	0	0	0	0	5.7	0	6.6	0	0	0	0	4.6	0	0	0	0	4.6	6	0	4.6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.27	-0.4	0	0	0	0	6.1	5.4	5	4.3	0	0	5	0	4.3	0	0	0	4.3	0	4.3	5	0	5.4	0	0	0	4.3	0	0	0	0	0	0	0	4.3	4.3	0	4.3
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.06	-5.58	0	3.8	5.8	5.9	5.6	4.5	6.1	5.4	5.2	5.8	0	4.9	5.2	5.2	0	0	4.5	3.8	0	5.6	0	5.9	0	0	4.5	4.9	0	5.2	0	0	4.9	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.42	-0.06	0	0	0	6.2	6.1	5.4	4.4	4.4	0	5.6	4.4	5.3	3.7	4.4	0	4.4	5.3	4.4	0	4.4	0	5.7	3.7	0	0	5.4	5	0	0	0	5.7	0	5	0	4.8	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.78	-4.35	0	0	0	6.3	6.4	0	5.5	6	5.5	5.7	5.7	4.4	0	5.1	0	4.4	0	5.1	0	5.1	4.4	5.1	0	0	0	5.1	0	0	0	0	0	0	0	0	5.1	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.73	-5.63	0	0	5.4	5.4	5.1	4.7	5.7	0	4.1	4.1	4.1	4.1	0	4.7	0	4.1	0	0	0	0	0	0	4.1	0	0	5.4	4.1	4.1	0	0	4.7	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.6	-4.61	0	0	0	5.9	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	4.8	5.5	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.34	-1.57	0	0	0	0	5.6	4.5	4.5	5.2	0	4.5	6.1	0	4.5	0	0	4.5	0	4.5	0	0	4.5	0	0	0	0	0	4.5	0	0	0	0	0	0	0	4.5	0	5.2
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.81	-3.66	0	0	0	0	4.9	0	4.9	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	4.9	0	6
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.27	2.55	0	0	0	0	0	0	5.4	4.5	0	0	4.9	0	5.2	4.9	0	0	3.8	4.9	0	4.5	0	0	0	0	0	4.9	5.7	0	0	0	0	0	0	0	4.5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.92	-1.85	0	0	0	5.6	0	0	6	6	0	6.7	4.9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6.3	0	0	0	0	0	4.9	5.6	0	5.6	0	4.9
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	6.86	-0.92	0	0	0	0	4.6	3.9	5	4.6	0	5	5	0	0	0	3.9	0	4.6	3.9	0	0	0	6	0	0	0	4.6	3.9	0	0	3.9	3.9	0	0	4.6	5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.29	-0.27	0	0	0	0	5.7	3.6	4.3	4.7	0	5	0	0	5.7	3.6	0	0	5	5	0	6	0	5	0	0	0	4.3	3.6	0	0	0	4.7	0	4.3	0	6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.86	3.42	0	0	0	0	3.9	5.4	3.9	4.2	2.9	0	0	3.5	3.5	0	0	4.4	3.9	3.9	0	2.9	0	3.9	0	0	0	4.2	3.9	2.9	0	0	2.9	3.5	3.5	0	3.9	0	2.9
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.08	-3.99	0	0	0	6	5.5	4.4	0	5.8	0	0	0	0	0	0	0	4.4	0	5.5	0	5.5	0	5.1	0	0	0	0	0	0	0	0	5.5	0	0	0	5.8	0	5.1
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.28	-2.77	0	0	0	0	0	0	5.6	6.1	0	0	5.9	0	0	5.2	0	0	4.5	5.9	0	0	0	4.5	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	4.5
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.46	1.93	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	5.4	5	0	0	0	0	5.4	0	0	0	0	4.3	0	0	0	0	0	0	0	5.7	0	5
